,Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,Target,Hypothesis
0,0,-8.400983421252086,-6.993762415519771,-7.676781537118213,-7.106669644338117,-6.5976209760067945,-7.476608259179132,-7.551359072680124,-8.409497733280476,-8.016722039796257,-17.5535032166505,Bad
1,1,-27.767059947588344,18.344757968248157,-4.036412608289602,14.645013894328564,31.32552065820936,2.5228653632181803,0.0734307064176889,-28.046056924134668,-15.175583000043773,-21.205846994034573,Global
2,2,24.47306934136447,30.7062808786326,24.195533387459456,2.022158601787737,-17.515916297680278,-32.02096796287435,-4.556795524383343,-6.3995012685912585,1.4860072617620048,-21.593937810856485,Global
3,3,-32.08811945094677,0.1228532710597463,-0.2770014611606015,-23.99734799012485,-23.454607903651365,-18.444538634169337,-5.340647882066989,-16.50844182684899,-27.259066701227617,-21.45417189944917,Global
4,4,17.781269677129465,-31.408000246782265,8.75877072412839,16.305611246050468,-0.0978444417374362,-18.035727038490368,-19.787752095113284,17.074140754670957,-21.685152215037675,-21.042731922519405,Global
5,5,-7.45597299214535,-7.123221267255161,-7.348073247856712,-7.463833634006206,-7.706290401322191,-7.261811773866688,-7.678425577474615,-6.7700539984358405,-6.626274478997942,-17.349718568812722,Bad
6,6,-7.719555990594852,-7.112951013115684,-8.55337125036531,-7.94893485473632,-8.260088218365773,-8.368922810462404,-8.181079577244658,-7.862478545913905,-7.7600650515386596,-17.55494058669914,Bad
7,7,-6.966325091116846,-7.393591642244386,-8.229002802995371,-7.152095306785688,-6.62449783982149,-7.553583277659566,-6.774559872107711,-7.870372694657781,-7.419311744744581,-17.2011957770946,Bad
8,8,-7.452004194850849,-7.13730435476379,-7.9717905221741105,-7.531944789604674,-6.7677060913046905,-6.761013822133124,-8.302429379072327,-8.139114243723625,-8.45066559339834,-17.456294521938034,Bad
9,9,-6.619540321972647,-7.459135501648555,-6.608231280070232,-7.123968012651271,-7.158142350805458,-8.121421008839247,-6.601051090447517,-8.54113948959082,-8.047635275233112,-17.29790389649256,Bad
10,10,-3.2091623972907968,-14.565764227434856,-11.369903579160646,12.917840520436698,-0.4797383093248371,0.7948162897697344,21.00638360435451,-15.728454633493907,10.989346388722788,-19.88053559944222,Global
11,11,16.536248936513722,-7.581029965915683,14.337690076772937,-2.1170653446980445,7.65367269458703,24.13235574583737,25.03967143565241,0.3243360412283138,-16.008292487860263,-20.752467100278714,Global
