,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.0,1.0,0.0,0.5,0.25,3.6,0.25,0.0,0.0,0.75,11.172924581109482,Dye-sceptic
1,3.25,0.0,0.0,0.0,0.0,2.4000000000000004,0.5,0.0,0.25,0.0,0.012704763864648357,Dye-advocate
2,3.0,0.25,0.0,0.25,0.0,3.6,0.0,0.25,0.0,0.25,0.002448116808390446,AR87-advocate
3,0.25,1.0,0.0,0.5,0.25,3.6,0.0,0.5,0.0,0.75,0.13581683820852422,Surfactant-sceptic
4,0.0,4.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,7.109385908507345,Scavenger-Obsessive
5,0.0,0.0,0.0,0.25,3.0,1.4,0.25,0.0,0.0,0.5,0.1758590981820914,pH-Obsessive
6,0.0,0.25,0.0,0.0,0.0,3.6,0.0,0.0,0.0,3.75,8.935758867605387,H-bonding Obsessive
7,0.0,0.0,0.25,0.5,0.5,4.4,0.0,0.0,0.0,2.5,0.5544082946422417,Halophile
8,0.25,1.0,0.0,0.0,0.25,3.6,0.25,0.5,0.0,0.75,0.14798048790490148,Halophobe
9,0.25,1.0,0.0,0.5,0.25,3.6,0.25,0.5,0.0,0.75,0.16121898890037634,Global
10,0.0,0.75,0.0,1.0,0.75,3.6,0.5,0.0,0.0,1.0,13.66612909040664,Dye-sceptic
11,0.0,0.5,0.0,1.0,0.75,3.6,0.5,0.0,0.0,0.0,11.19079901185626,Dye-sceptic
12,0.0,1.0,0.0,1.0,1.0,3.6,0.5,0.0,0.0,0.75,12.840135793285494,Dye-sceptic
13,0.0,0.0,0.0,0.0,0.75,3.4000000000000004,0.0,0.0,0.0,1.75,3.3379372241617427,Global
14,0.0,0.0,0.0,1.25,0.75,3.6,0.0,0.0,0.0,1.75,3.393928816480247,Global
15,0.0,0.75,0.0,0.75,0.75,3.6,0.75,0.0,0.0,0.5,14.663908986182788,Global
16,0.0,0.75,0.0,0.0,0.75,1.0,0.75,0.0,1.0,0.0,0.2962952516377302,Global
17,0.0,0.75,0.0,0.0,0.75,1.0,0.5,2.25,0.0,0.5,0.007586085110416774,Global
18,0.0,0.75,0.0,0.0,0.75,3.8000000000000003,2.0,0.0,0.0,0.0,0.319196939949703,Global
19,0.0,1.0,0.0,0.5,0.0,3.4000000000000004,0.5,0.25,0.0,1.0,1.4498156362554642,Global
20,0.0,1.0,0.0,0.5,0.25,3.6,0.5,0.0,0.0,0.75,10.365808377013463,Global
21,0.0,0.75,0.0,0.5,1.0,3.4000000000000004,0.75,0.0,0.0,0.5,9.974430007915366,Dye-sceptic
22,0.0,1.25,0.0,0.5,0.75,3.6,0.5,0.0,0.0,1.25,12.019951846957873,Dye-sceptic
23,0.0,1.0,0.0,0.75,0.75,3.4000000000000004,0.5,0.0,0.0,0.75,13.98944276054198,Global
24,0.0,1.0,0.0,0.75,0.5,3.8000000000000003,0.5,0.0,0.0,1.75,8.195539782178098,Global
25,0.0,1.5,0.0,0.75,0.75,3.4000000000000004,0.5,0.0,0.25,0.75,9.401762333162598,Global
26,0.0,1.5,0.0,0.75,0.75,3.4000000000000004,0.5,0.0,0.0,1.0,12.426630649087443,Global
27,0.0,1.0,0.0,0.75,0.75,3.4000000000000004,0.5,0.0,0.0,1.0,12.943804568674741,Global
28,0.0,1.0,0.0,0.75,0.75,3.4000000000000004,0.5,0.0,0.0,0.5,14.175697022894994,Dye-sceptic
29,0.0,0.75,0.0,0.75,0.75,3.4000000000000004,0.5,0.0,0.0,0.5,13.56605096660768,Dye-sceptic
30,0.0,0.75,0.0,0.0,0.5,3.6,0.5,0.0,0.0,0.5,10.826021896421107,Global
31,0.5,0.75,0.0,0.75,0.5,3.6,0.5,0.0,0.0,0.5,1.1734165311795024,Global
32,0.0,0.25,1.75,0.75,0.5,3.6,0.5,0.0,0.0,0.5,0.0024267280975554867,Global
33,0.0,0.5,0.0,0.75,0.5,3.6,0.5,0.0,0.0,0.5,11.504595132728127,Global
34,0.0,1.0,0.0,1.0,0.5,2.6,0.5,0.0,0.0,0.5,8.679046471541488,Global
35,0.0,1.25,0.0,0.75,0.5,3.6,0.5,0.0,0.0,0.5,14.446755863043085,Dye-sceptic
36,0.0,1.5,0.0,0.75,0.5,3.6,0.5,0.0,0.0,0.5,14.332841601279728,Dye-sceptic
37,0.0,1.0,0.0,1.0,0.5,3.8000000000000003,0.5,0.0,0.0,0.5,15.81483524666635,Global
38,0.0,0.5,0.0,0.5,1.0,3.4000000000000004,0.0,0.0,0.0,1.5,8.284564481327713,Global
39,0.0,1.0,0.0,1.0,0.5,3.8000000000000003,0.25,0.0,0.0,0.5,18.04670904830826,Global
40,0.0,0.0,0.0,3.0,0.25,4.0,0.0,0.0,0.25,0.75,1.081254520636512,Global
41,0.0,0.5,0.0,1.0,0.0,3.8000000000000003,0.5,0.0,0.0,0.75,5.880369692549296,Global
42,0.0,1.0,0.0,1.0,0.5,3.8000000000000003,0.0,0.0,0.0,0.5,20.860579716364178,Global
43,0.0,1.0,0.0,1.0,0.5,3.8000000000000003,0.0,0.0,0.0,0.25,18.92892082265,Global
44,0.0,0.0,0.0,0.75,1.0,3.0,0.25,0.0,0.25,0.25,2.8226910826893508,Global
45,0.0,0.75,0.0,0.25,1.0,4.4,1.0,0.0,0.25,0.25,4.703447323541116,Global
46,0.25,0.25,0.0,1.0,0.75,4.0,0.0,0.0,0.25,0.5,3.1211374487726826,Global
