,No Hypothesis
0,21.704402884023708
1,21.06294364493291
2,20.868672544305745
3,20.868672544305745
4,20.7875812216678
5,20.485438947635625
6,20.485438947635625
7,20.15988718890908
8,20.15988718890908
9,20.15988718890908
10,20.15988718890908
11,20.15988718890908
12,20.15988718890908
13,20.15988718890908
14,20.15988718890908
15,20.15988718890908
16,20.15988718890908
17,20.15988718890908
18,20.15988718890908
19,20.15988718890908
20,20.15988718890908
21,20.15988718890908
22,20.15988718890908
23,20.15988718890908
24,20.15988718890908
25,20.15988718890908
26,20.15988718890908
27,20.15988718890908
28,20.15988718890908
29,20.15988718890908
30,20.15988718890908
31,20.15988718890908
32,20.15988718890908
33,20.15988718890908
34,20.15988718890908
35,20.15988718890908
36,20.15988718890908
37,20.15988718890908
38,20.15988718890908
39,20.15988718890908
40,20.15988718890908
41,20.15988718890908
42,20.15988718890908
43,20.15988718890908
44,20.15988718890908
45,20.08818070316938
46,20.08818070316938
47,20.08818070316938
48,20.08818070316938
49,20.08818070316938
50,20.08818070316938
51,20.08818070316938
52,20.08818070316938
53,20.08818070316938
54,20.08818070316938
55,20.08818070316938
56,20.08818070316938
57,20.08818070316938
58,20.08818070316938
59,20.08818070316938
60,20.08818070316938
61,20.08818070316938
62,20.08818070316938
63,20.08818070316938
64,20.08818070316938
65,20.08818070316938
66,20.08818070316938
67,20.08818070316938
68,20.08818070316938
69,20.08818070316938
70,20.08818070316938
71,20.08818070316938
72,20.08818070316938
73,20.08818070316938
74,20.08818070316938
75,20.08818070316938
76,20.08818070316938
77,20.08818070316938
78,20.08818070316938
79,20.08818070316938
80,20.08818070316938
81,20.08818070316938
82,20.08818070316938
83,20.08818070316938
84,20.08818070316938
85,20.08818070316938
86,20.08818070316938
87,20.08818070316938
88,20.08818070316938
89,20.08818070316938
90,20.08818070316938
91,20.08818070316938
92,20.08818070316938
93,20.08818070316938
94,20.08818070316938
95,20.08818070316938
96,20.08818070316938
97,20.08818070316938
98,20.08818070316938
99,20.08818070316938
100,20.08818070316938
101,20.08818070316938
102,20.08818070316938
103,20.08818070316938
104,20.08818070316938
