,x0,x1,x2,x3,x4,x5,x6,x7,x8,Target
0,3.1990417933811557,14.102650314582881,6.734700614231251,2.941464280884631,-5.003359070525541,9.561316593936375,-4.090284522688183,25.67523537925438,30.38660267219546,-20.485438947635622
1,-7.638776622233834,19.118492095785506,1.8936574609263488,4.45936835585195,27.89190128714783,-28.11258088994328,-27.057894214759827,-31.442967105350814,21.798574197829666,-21.23987253655086
2,18.2292808302494,24.249116147503543,31.366731676566417,19.605655664507196,-2.524488515391859,18.384760097109144,-25.01676722625359,9.169864053720602,-23.373198956360735,-21.62925140084193
3,29.14182214776153,1.4318516142126967,-5.592715100781046,-15.430083405111166,17.972179070760824,-2.8737318278562753,4.484887273055747,-31.53659163860303,7.709359936364677,-21.264344878545867
4,7.346305284336609,7.6633864191840715,29.08147407353441,11.915775122045886,-9.20729022799636,-4.1266738758063575,12.951958056289229,-28.821063491304173,10.92922346344728,-20.369244064044654
5,11.182923423295698,-18.980368477464765,-24.318686156891534,-12.096087593832685,-8.931850915504285,4.600415546106163,-4.023811213733374,32.00606785104945,-26.08039128281723,-20.513832906919266
6,-19.079052912568912,-22.196419435888885,10.034107217700353,-16.16828153595284,-2.2078571900891113,-16.749324402582964,-22.34976936620722,-25.5344547486561,10.24521597519616,-20.947459678104998
7,-23.712042100417246,-19.884778344936016,-8.603227215563056,21.036612311314272,-26.404370789625936,22.147557457841614,-26.47009474026124,31.225247499117906,-2.0544748488162305,-21.404469321473517
8,31.24501467564194,6.871155982011331,15.680377939447098,-30.19978884682084,-14.23396290059242,-24.890798164333763,-13.36015601518871,-24.98706021061466,-11.928654355236386,-21.058979058017332
9,-5.618860391486589,-28.56402967928607,12.613852815033624,4.364792902882108,-15.375434321792504,1.5235844319936263,-26.61151468693477,4.977229532769762,28.134355604354766,-21.476707407358294
10,-11.890265132150052,10.971406661299845,-24.130495289465756,14.177219649114313,-13.801482292612228,-20.76237089950159,5.669711695713609,-31.450231853056422,21.55741375478911,-21.13900905028763
11,-32.460277272245236,11.653384555477736,-15.072757468878283,15.413675433826377,30.289988492816434,-16.465713986276032,4.991047068407362,6.032060007831241,4.735100897910677,-21.26440559186473
12,-18.14812212326444,29.671359218777127,-3.465191186915174,22.702238759067832,13.07307378720796,-13.275171988757961,20.565053912021547,-6.782599767852016,24.97597912587709,-21.26644851342317
13,5.326298981063637,25.017408674519636,12.617750287336463,14.762264482259958,0.08679469394835593,29.8898970852212,9.436541696713519,-4.990235537691138,6.972585681087651,-20.43842466857838
14,-31.51015455559952,-13.003992814416737,10.497132953120605,-13.757473933856339,7.734259154868077,-4.668214414818269,-23.889571727117502,-13.21976948614557,4.5852203877180955,-21.054404123797994
15,5.955437281160279,4.870979508605998,10.040168930157108,9.968239902830682,-4.494561415399083,25.988077705695268,-8.679465284541052,-4.203156257791882,25.685088994307087,-20.040912870390397
16,20.066729266124277,13.36204221090145,-26.199530713101034,27.491212574370927,14.040517807250566,32.692437422431695,-22.97375590593372,24.125509295683287,-22.118863033049102,-21.191476803152074
17,7.57331160490601,-24.653333603979,22.807067316861954,20.140455279002303,4.5285860058459875,-6.0828354329968874,-28.235071785852075,12.93869207680212,-3.044626748010078,-20.893729739894837
18,14.55263576688872,24.011232112058643,31.163777351869122,23.317927847042156,-32.00030577885171,-9.176477566345945,15.07266149902307,-21.520077470994234,1.3786550241938187,-21.348119809626244
19,-29.206905596198673,-19.661027744389525,-31.554155678229204,19.247772687231915,-18.09287164327493,-10.135032253847786,28.054735648560964,13.396502244460642,-30.68140391423621,-21.53052649371363
20,-21.97460375975279,7.961208520688501,5.061252782762729,-17.177456058400203,28.45664856799928,7.468872890180961,2.3352313790436696,5.892340210373163,15.081277326411012,-20.380450874852453
21,-12.324372776248811,-6.670184466606202,-19.015680067166393,-20.56565516662629,29.12238894998707,15.699200904350107,-0.625291518439127,-17.86415494114029,-16.098493610695527,-21.03745968057854
22,-28.965000949014488,-4.298072027422997,-12.334145077634496,12.867566883009957,-8.011655460127972,-20.997493387451776,-31.150654856145717,-28.360728152424542,11.756684804002106,-20.981064671349525
23,-3.0345235951750134,2.3972551792212187,25.99624986069186,32.13485325659042,-18.553439230461613,10.68749311836821,-15.510904718154094,-31.414616099014005,16.933103457805366,-21.4177024485052
24,-11.795356003698746,-7.637310231550494,5.787950353849105,21.695591562358977,8.452954101589526,24.4220333554005,-14.841149206322495,19.532797307293777,-20.602162753965118,-21.27848676014626
25,29.674154031313357,12.287231681351862,-18.644488872685834,29.31887901828214,15.129366152489062,-16.125680510892387,-18.788386251244702,1.1928019881599496,-31.08616810957822,-21.29893119988225
26,-19.171241135891457,-4.935813119901287,-8.246396168816194,-2.3871209888277676,-14.573325104268449,5.687498929482551,23.845640989784897,-25.065432287672202,1.1389571664520233,-20.449459446989096
27,-24.112784582564032,14.212116066637819,-6.811831316821198,4.287451093959241,-20.756572653874144,-23.275257243672428,-0.782743591390112,-9.46256361226531,28.864147964088353,-21.00286136129569
28,17.38835583349328,16.296418990525467,26.458176863989493,-27.30082727087187,3.420485708834839,5.536223655085266,30.273462504471205,-13.621819684123519,-16.98504507946128,-21.681672435556504
29,-26.195136199688335,-31.691267795093147,28.149633305293,11.135650797381878,18.687781242348358,-14.304535789309192,5.662976651187108,-28.57662767949538,-0.9419098728285533,-21.420844332060746
30,31.293121478292065,24.674647757068094,-10.606414932420485,30.249461648031648,-17.583202207583142,29.4465583458341,28.926129255645094,19.608540764726342,8.54903599050202,-21.91547872060966
31,24.52933618073253,-13.564622634497034,22.86836484098741,7.725166881506844,-31.900509289912765,-10.011704168794058,-23.059440536901057,31.577170891129043,-1.4175235578273409,-21.468746006905814
32,-0.1709594706796409,9.140470834706747,-8.612439252689388,-23.796103794812588,21.110307762618078,-20.326127245540853,0.7418008401645437,-18.067159189111486,-26.355663864198984,-20.91091182651653
33,23.736583285747436,30.993251632619867,30.20126015081678,26.644021196959187,17.959965995737996,-10.934999316650924,-27.452939305746646,-6.079042590224724,-17.548303258685095,-21.334638070416666
34,-24.08529036850083,-29.26659621441862,14.78455225290449,-32.01909007154997,17.732779933877943,-23.13770464704102,-27.556440795594376,-26.895775548138758,11.275325102746137,-21.273201942810203
35,-16.687614535083966,-5.207525511653067,3.759721108204218,23.62908172804383,14.879572801049612,-15.051790402275596,-24.151143265656664,-29.138988536876372,-13.002431890656954,-20.756141399775426
36,-15.589824971428445,-2.8743718141637657,12.011525606452786,12.820509205388149,-14.187308870391128,-7.869107018129704,-20.896090571610323,18.91011869452001,-29.042404462871165,-20.25193949023908
37,12.91041123368877,18.264581468396152,18.18018197331989,-15.76648282306282,-8.269782192451654,5.7409296922305515,-14.888343802710128,-8.463790950456445,-19.85385069375392,-20.416155127474216
