,No Hypothesis
0,65.41268469218609
1,2.4206619420527473
2,2.4206619420527473
3,2.4206619420527473
4,2.4206619420527473
5,2.4206619420527473
6,2.4206619420527473
7,2.4206619420527473
8,2.4206619420527473
9,2.4206619420527473
10,2.4206619420527473
11,2.4206619420527473
12,2.4206619420527473
13,2.4206619420527473
14,2.4206619420527473
15,2.4206619420527473
16,2.4206619420527473
17,2.4206619420527473
18,2.4206619420527473
19,2.4206619420527473
20,2.4206619420527473
21,1.173276141422312
22,1.1434736750819068
23,1.1434736750819068
24,1.1434736750819068
25,1.1434736750819068
26,1.1434736750819068
27,1.1434736750819068
28,1.1434736750819068
29,1.1434736750819068
30,1.1434736750819068
31,1.1434736750819068
32,1.1434736750819068
33,1.1434736750819068
34,1.1434736750819068
35,0.7990327214187986
36,0.7990327214187986
37,0.7990327214187986
38,0.7990327214187986
39,0.7990327214187986
40,0.7990327214187986
41,0.7990327214187986
42,0.7990327214187986
43,0.7990327214187986
44,0.7990327214187986
45,0.7990327214187986
46,0.7990327214187986
47,0.7990327214187986
48,0.7990327214187986
49,0.7990327214187986
50,0.7990327214187986
51,0.7990327214187986
52,0.7990327214187986
53,0.7990327214187986
54,0.7990327214187986
55,0.7990327214187986
56,0.7990327214187986
57,0.7990327214187986
58,0.7990327214187986
59,0.7973122468943132
60,0.7973122468943132
61,0.7973122468943132
62,0.7973122468943132
63,0.7973122468943132
64,0.7973122468943132
65,0.7964038546186943
66,0.7964038546186943
67,0.7964038546186943
68,0.7964038546186943
69,0.7964038546186943
70,0.7964038546186943
71,0.7964038546186943
72,0.7964038546186943
73,0.7964038546186943
74,0.7964038546186943
75,0.7964038546186943
76,0.7964038546186943
77,0.7964038546186943
78,0.7964038546186943
79,0.7964038546186943
80,0.7964038546186943
81,0.7964038546186943
82,0.7964038546186943
83,0.7964038546186943
84,0.7964038546186943
85,0.7964038546186943
86,0.7964038546186943
87,0.7964038546186943
88,0.7964038546186943
89,0.7964038546186943
90,0.7960194114766457
91,0.7960194114766457
92,0.7960194114766457
93,0.7960194114766457
94,0.7960194114766457
95,0.7960194114766457
96,0.7960194114766457
97,0.7960194114766457
98,0.7960194114766457
99,0.7960194114766457
100,0.7960194114766457
101,0.7960194114766457
102,0.7960194114766457
103,0.7960194114766457
104,0.7960194114766457
