,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.0,1.5,0.0,0.5,0.5,3.9,0.0,0.0,0.0,0.0,14.119930477004711,Perfect Hindsight
1,0.75,0.0,1.25,0.0,0.5,4.4,0.25,0.5,0.0,0.25,0.0008751685998023545,Global
2,0.25,0.75,0.25,0.5,0.25,2.2,1.25,0.0,0.5,0.0,0.27116901026973506,Global
3,1.0,0.0,0.25,0.25,0.75,1.2,0.25,0.75,0.0,0.25,0.007730905152239365,Global
4,2.75,0.0,0.75,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,1.2090829463542853e-06,Global
5,0.0,1.75,0.0,0.5,0.5,4.1,0.0,0.0,0.0,0.0,14.767727989056972,Perfect Hindsight
6,0.0,1.75,0.0,0.5,0.5,4.3,0.0,0.0,0.0,0.0,15.11647993695956,Perfect Hindsight
7,0.0,1.0,0.0,0.0,1.75,4.5,0.0,0.0,0.0,0.25,8.431486630448,Perfect Hindsight
8,0.0,1.75,0.0,0.0,1.0,4.5,0.0,0.0,0.0,0.0,13.62712423453624,Perfect Hindsight
9,0.0,1.5,0.0,0.5,0.0,4.0,0.0,0.0,0.0,0.0,5.975635358070339,Global
10,0.0,1.0,0.25,0.25,0.5,3.4000000000000004,0.0,1.0,0.0,0.25,0.017620900195699278,Global
11,0.0,2.0,0.0,0.5,0.5,2.6,0.0,0.0,0.25,0.75,7.857758056412262,Global
12,0.0,1.5,0.0,0.0,0.5,4.2,0.0,0.0,0.0,0.0,11.118453618830523,Global
13,0.0,0.75,0.0,0.5,0.75,3.4000000000000004,0.5,0.0,0.0,0.0,10.924620331107157,Global
14,0.0,3.5,0.0,0.75,0.5,4.3,0.0,0.0,0.0,0.0,19.842238080054734,Perfect Hindsight
