,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.5,1.0,0.25,0.25,0.75,5.0,0.0,0.5,0.5,0.0,0.025803189403740816,What they knew
1,0.5,0.0,0.25,0.5,1.0,1.0,0.0,0.75,0.5,0.0,0.02190071879721902,Global
2,0.0,0.75,0.0,0.0,0.5,1.8,0.25,0.25,1.75,0.25,0.045433835570558405,Global
3,0.75,0.0,0.0,0.0,0.25,1.0,0.5,0.5,0.25,1.5,0.02632112886839789,Global
4,0.0,0.5,0.25,0.0,0.25,1.6,0.75,0.0,2.0,0.0,0.02186959888964213,Global
5,0.0,1.0,0.0,0.5,0.0,5.0,0.0,0.0,0.75,0.25,1.3092888427484866,What they knew
6,0.0,1.75,0.25,0.0,0.0,5.0,0.0,0.0,0.0,2.5,1.6691006631836456,What they knew
7,0.25,3.75,0.25,0.0,0.0,5.0,0.25,0.0,0.0,0.0,0.44574902012805917,What they knew
8,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,10.50733164859079,What they knew
9,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.75,11.77370077179145,What they knew
10,0.25,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.5,5.1551718993174305,What they knew
11,0.0,1.0,0.0,0.0,1.5,5.0,0.0,0.25,0.0,0.5,1.9678782825208407,What they knew
12,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.75,3.5,0.08990012077382303,Global
13,0.0,1.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,3.25,12.504930519093765,Global
14,0.0,0.0,0.0,0.0,0.0,4.0,1.5,0.0,0.0,3.25,0.073739077677515,Global
15,0.0,1.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,3.25,11.932524550885283,Global
