x0,x1,x2,x3,x4,Value
31.26533342710151,-10.960232523202588,-30.364870711600165,7.022016559392071,-21.533628956494887,21.450411121207722
15.934756020869564,25.062578372717716,1.9479817378651276,-13.234216294728277,-10.249719045376796,19.993111113871684
-0.20018265434008953,13.448688839891226,30.847765946783554,-30.597511953112114,18.59899558111674,21.759048333498388
-11.589199644397834,-22.592914265302788,15.99261512585256,4.0103093402999335,22.825910673402575,20.87744083454366
-25.17973479662171,-2.8387506565432368,-6.943509753278327,21.427641559562232,-2.9409196866152847,20.294823104545614
7.8462626136046865,2.986736465331795,6.360642963474355,-25.418554321244045,-23.97743372088541,20.721936420433558
-4.501140922331562,-3.7735064929187665,-7.626146871343405,5.86299067536649,4.499562952404844,15.27991829651825
-8.508903143363973,-17.2139267578125,-22.66841442367124,12.908975697958311,22.068225330922758,21.015630438025667
-8.1174599076963,-22.64305627864781,-4.279228737096577,-15.53305343777663,-8.641050948653916,20.662193607933496
2.828055601375503,-32.41236026797726,-22.674240337940795,-2.8095989983992915,23.493597774277326,21.65189549379349
-26.76147167875515,-29.277993385414764,-21.27500895694112,10.517730618977339,2.5515783709386923,21.756154322271836
-12.588002628113696,-13.064020880288162,2.6503809244518948,17.83502749883121,13.381494931607087,20.343799840098946
-6.53436644379773,-11.824888163551513,-5.700848645785058,-4.648058687453087,-3.188850347191135,17.00101626327984
-0.34476446672104544,-11.618295179297057,-6.813366442102986,-5.523494725262761,-17.86099216245136,19.394350824631154
-7.9684838955692605,-8.987719705384087,-4.676385788756544,19.8429867483704,10.801390645056628,19.149362504499262
-0.8298898977137199,-6.873635394443912,-10.358365234375,-3.641694993399099,9.631139443200375,17.146898417000344
-2.758422754802016,-7.710028927447027,-5.462451171874999,4.635518293513144,-4.062582148415135,14.805844963808854
-4.180086974677309,-8.765736564464035,8.4376015625,8.685708948000055,-0.7098144172649796,16.92415620940422
-1.4676191110937715,-9.088823341739989,-10.316206920268264,12.412975850118244,0.6238760482325034,18.269675233998218
-2.1951053377783936,-10.02049513990757,4.078111795487509,1.391077018798761,-4.945689422226561,14.378179767617986
3.9633685888175165,-5.78237993667349,-2.7694870783492362,0.248342566784018,0.8044617189674454,11.180165810755463
2.3922373052540706,-12.233941421092482,0.7819922294320705,-0.8590842752632177,-1.6689013203064604,15.320242103581068
18.66299363474932,-5.351483565915878,-3.247532844675842,3.9851231011377592,4.979923923982696,18.381631908017162
-3.1594444047785792,-8.631583242065602,3.5411151971149195,-1.2503705924129171,3.604249579128812,14.259332367639344
3.0258640083264225,-4.3861686739810395,-5.070715005114682,-0.2597962448991282,1.671686268924006,11.408398061418584
3.0145068626459945,-4.245339945748299,-6.598171775141164,-0.08631661936262702,1.5147876236842563,12.387468273753948
3.3501078007499956,-7.4597155297423505,-3.0522872958868916,-6.410798305083787,4.317215432320488,14.980400132010534
3.495286070484042,-4.9508265160319915,-4.195355143594142,0.08588879541856898,1.2645343596568992,11.237997170016417
3.5284167663037493,-4.962388657539549,-4.0213661344478595,0.09645738041999863,1.4161356101552656,11.225735404988884
3.551059076415271,-5.000895395414073,-4.005305278651644,0.10488613044540784,1.5306174225651006,11.29060654742489
3.5598866612594335,-5.028976082040867,-3.994100055812712,0.10714854903024218,1.5936507590812852,11.283667051813431
3.3184520620185154,-4.3045658517417635,-2.161759160321431,0.4574173774024075,8.686730723726349,14.1575154209938
4.09990421196661,-6.308040555532575,-0.756176397844051,-0.8980860690264123,0.5947266831054421,11.520025181069858
2.289593741868707,-5.688254378819888,-2.1900923364116416,-0.3549699836797515,2.556641928755738,11.332035368064748
3.685038459496276,-5.379053606314564,-3.457608763500218,0.16357498873077958,1.0024257690321718,11.55427068238464
4.102560921117288,-6.29637695173821,-0.7100826906383588,-0.9010369608942597,0.5992986313324309,11.552312300465303
3.508319696778294,-4.969516248603057,-2.3905176799081573,0.3731756478792718,2.5090749880894947,11.427168738860168
3.3835819147010255,-6.531288723205101,-2.626695835977788,-1.0547481063904343,1.4465528804793593,12.335822569961849
2.5283206265039837,-5.43052214357245,-1.1811024166286188,0.8046799610886666,1.1944082025284999,10.452959036661655
3.2826341616131174,-5.384950879211072,0.022801392661641273,2.0804337978828187,-0.01830118949139603,10.212203876746955
2.7898907900933523,-5.77300359416364,1.0859663155686619,3.3020949255744156,0.5775387249326727,11.314122009180146
4.581564104365896,-4.731543416224813,-0.21217318444973188,1.768481279281751,-0.9154376706943843,10.866960367126186
2.8218830777009956,-6.100020631602725,0.1920461946186336,0.5923303845732022,0.6068813360101899,10.8130320854321
2.8202798622289933,-6.1060637559232305,0.19589713951791055,0.6456956550354036,0.6082158156511639,10.786651490762736
2.819039008928897,-6.113166711465034,0.19633749238494147,0.6697837737981587,0.6094129906947003,10.775336651150335
3.1713896501400427,-5.806808263610925,0.19745763461210686,1.5560294098529468,-0.5834231498775182,10.978971819685402
3.0482603698574664,-5.757832645388103,0.1104928955530653,1.376577642267307,0.2822361640176254,10.513294506166012
3.0472619107831207,-5.759985143966606,0.11223523266846058,1.3937988066528462,0.28076413312503945,10.530930114375114
3.045110469194789,-5.761920817750369,0.1135327540667106,1.4087857135461306,0.27880193202602754,10.54211725404802
3.0423402155868047,-5.76349557583341,0.11441645372192966,1.4206607438858114,0.27654711318287184,10.547686196523811
3.224584307836537,-5.606990597209489,0.11455346623164786,1.8372312206296897,-0.2822204130415571,10.670414110969865
3.224070979002171,-5.6107538981867435,0.11263083629879844,1.8380163251183106,-0.28190388033643643,10.66634556661249
3.2232322521483994,-5.610353217205294,0.11226510898178077,1.8390100714319573,-0.28078418702829566,10.66202778936537
3.2226412960205977,-5.611397219527014,0.1118772159758663,1.8401169524197414,-0.2793236686139622,10.657441748940702
3.219872878095579,-5.611696806694269,0.10935714826106135,1.8362687483756446,-0.2706935008522535,10.641245078202086
31.26533342710151,-10.960232523202588,-30.364870711600165,7.022016559392071,-21.533628956494887,21.450411121207722
15.934756020869564,25.062578372717716,1.9479817378651276,-13.234216294728277,-10.249719045376796,19.993111113871684
-0.20018265434008953,13.448688839891226,30.847765946783554,-30.597511953112114,18.59899558111674,21.759048333498388
-11.589199644397834,-22.592914265302788,15.99261512585256,4.0103093402999335,22.825910673402575,20.87744083454366
-25.17973479662171,-2.8387506565432368,-6.943509753278327,21.427641559562232,-2.9409196866152847,20.294823104545614
7.8462626136046865,2.986736465331795,6.360642963474355,-25.418554321244045,-23.97743372088541,20.721936420433558
-4.501140922331562,-3.7735064929187665,-7.626146871343405,5.86299067536649,4.499562952404844,15.27991829651825
-8.508903143363973,-17.2139267578125,-22.66841442367124,12.908975697958311,22.068225330922758,21.015630438025667
-8.1174599076963,-22.64305627864781,-4.279228737096577,-15.53305343777663,-8.641050948653916,20.662193607933496
2.828055601375503,-32.41236026797726,-22.674240337940795,-2.8095989983992915,23.493597774277326,21.65189549379349
-26.76147167875515,-29.277993385414764,-21.27500895694112,10.517730618977339,2.5515783709386923,21.756154322271836
-12.588002628113696,-13.064020880288162,2.6503809244518948,17.83502749883121,13.381494931607087,20.343799840098946
-6.53436644379773,-11.824888163551513,-5.700848645785058,-4.648058687453087,-3.188850347191135,17.00101626327984
-0.34476446672104544,-11.618295179297057,-6.813366442102986,-5.523494725262761,-17.86099216245136,19.394350824631154
-7.9684838955692605,-8.987719705384087,-4.676385788756544,19.8429867483704,10.801390645056628,19.149362504499262
-0.8298898977137199,-6.873635394443912,-10.358365234375,-3.641694993399099,9.631139443200375,17.146898417000344
-2.758422754802016,-7.710028927447027,-5.462451171874999,4.635518293513144,-4.062582148415135,14.805844963808854
-4.180086974677309,-8.765736564464035,8.4376015625,8.685708948000055,-0.7098144172649796,16.92415620940422
-1.4676191110937715,-9.088823341739989,-10.316206920268264,12.412975850118244,0.6238760482325034,18.269675233998218
-2.1951053377783936,-10.02049513990757,4.078111795487509,1.391077018798761,-4.945689422226561,14.378179767617986
3.9633685888175165,-5.78237993667349,-2.7694870783492362,0.248342566784018,0.8044617189674454,11.180165810755463
2.3922373052540706,-12.233941421092482,0.7819922294320705,-0.8590842752632177,-1.6689013203064604,15.320242103581068
18.66299363474932,-5.351483565915878,-3.247532844675842,3.9851231011377592,4.979923923982696,18.381631908017162
-3.1594444047785792,-8.631583242065602,3.5411151971149195,-1.2503705924129171,3.604249579128812,14.259332367639344
3.0258640083264225,-4.3861686739810395,-5.070715005114682,-0.2597962448991282,1.671686268924006,11.408398061418584
3.0145068626459945,-4.245339945748299,-6.598171775141164,-0.08631661936262702,1.5147876236842563,12.387468273753948
3.3501078007499956,-7.4597155297423505,-3.0522872958868916,-6.410798305083787,4.317215432320488,14.980400132010534
3.495286070484042,-4.9508265160319915,-4.195355143594142,0.08588879541856898,1.2645343596568992,11.237997170016417
3.5284167663037493,-4.962388657539549,-4.0213661344478595,0.09645738041999863,1.4161356101552656,11.225735404988884
3.551059076415271,-5.000895395414073,-4.005305278651644,0.10488613044540784,1.5306174225651006,11.29060654742489
3.5598866612594335,-5.028976082040867,-3.994100055812712,0.10714854903024218,1.5936507590812852,11.283667051813431
3.3184520620185154,-4.3045658517417635,-2.161759160321431,0.4574173774024075,8.686730723726349,14.1575154209938
4.09990421196661,-6.308040555532575,-0.756176397844051,-0.8980860690264123,0.5947266831054421,11.520025181069858
2.289593741868707,-5.688254378819888,-2.1900923364116416,-0.3549699836797515,2.556641928755738,11.332035368064748
3.685038459496276,-5.379053606314564,-3.457608763500218,0.16357498873077958,1.0024257690321718,11.55427068238464
4.102560921117288,-6.29637695173821,-0.7100826906383588,-0.9010369608942597,0.5992986313324309,11.552312300465303
3.508319696778294,-4.969516248603057,-2.3905176799081573,0.3731756478792718,2.5090749880894947,11.427168738860168
3.3835819147010255,-6.531288723205101,-2.626695835977788,-1.0547481063904343,1.4465528804793593,12.335822569961849
2.5283206265039837,-5.43052214357245,-1.1811024166286188,0.8046799610886666,1.1944082025284999,10.452959036661655
3.2826341616131174,-5.384950879211072,0.022801392661641273,2.0804337978828187,-0.01830118949139603,10.212203876746955
2.7898907900933523,-5.77300359416364,1.0859663155686619,3.3020949255744156,0.5775387249326727,11.314122009180146
4.581564104365896,-4.731543416224813,-0.21217318444973188,1.768481279281751,-0.9154376706943843,10.866960367126186
2.8218830777009956,-6.100020631602725,0.1920461946186336,0.5923303845732022,0.6068813360101899,10.8130320854321
2.8202798622289933,-6.1060637559232305,0.19589713951791055,0.6456956550354036,0.6082158156511639,10.786651490762736
2.819039008928897,-6.113166711465034,0.19633749238494147,0.6697837737981587,0.6094129906947003,10.775336651150335
3.1713896501400427,-5.806808263610925,0.19745763461210686,1.5560294098529468,-0.5834231498775182,10.978971819685402
3.0482603698574664,-5.757832645388103,0.1104928955530653,1.376577642267307,0.2822361640176254,10.513294506166012
3.0472619107831207,-5.759985143966606,0.11223523266846058,1.3937988066528462,0.28076413312503945,10.530930114375114
3.045110469194789,-5.761920817750369,0.1135327540667106,1.4087857135461306,0.27880193202602754,10.54211725404802
3.0423402155868047,-5.76349557583341,0.11441645372192966,1.4206607438858114,0.27654711318287184,10.547686196523811
