,x0,x1,Target,Hypothesis
0,-3.4223646054628425,-4.762208150158003,-34.39120595815614,Poor
1,-1.3263646054628426,-2.666208150158003,-8.867908966593562,Weak
2,3.5718932200302467,-3.2881057288089757,-23.57006045912445,Global
3,-4.563320685502142,-1.417846312056597,-22.834183843344235,Global
4,-2.2998944910703414,0.30720230292915485,-5.383887924980681,Global
5,-3.024,-1.0240000000000002,-10.193152000000001,Weak
6,-5.12,-3.12,-35.948800000000006,Poor
7,-2.5889476593229626,-2.7922363389087583,-14.499233755036432,Weak
8,-1.157393674857249,-1.420563559075769,-3.3575609439735836,Weak
9,-1.153529390500686,-1.4538887697488128,-3.4444226095506005,Weak
10,-1.024,-1.319194079840715,-2.7888490202867904,Weak
11,-1.024,-1.0240000000000002,-2.0971520000000003,Weak
12,-1.024,-1.024,-2.097152,Weak
13,-1.024,-1.0240000032452945,-2.097152006646363,Weak
14,-1.0240000000000002,-1.024,-2.0971520000000003,Weak
15,-1.024000001747693,-1.024,-2.097152003579275,Weak
16,-1.074096390658076,-1.0558789900370655,-2.2685634980264,Weak
17,-1.024000001008654,-1.0240000000000002,-2.097152002065724,Weak
18,-1.0240000770436877,-1.024000000000005,-2.097152157785488,Weak
19,-1.138170002249904,-1.0254839456297717,-2.3470482767659506,Weak
20,-1.0240001134887668,-1.024,-2.0971522324250076,Weak
21,-1.0330063958559497,-1.0497431960841477,-2.1690629916042603,Weak
22,-1.0240000000080793,-1.024,-2.0971520000165462,Weak
23,-0.4800561734236102,-0.29088795856577393,-0.31506973408068273,Global
24,-0.33432423526578636,0.1639748881515667,-0.13866045823037168,Global
25,-0.03544777633306628,0.006882237686086623,-0.001303910042526885,Global
26,0.06876777556078525,0.287678301695433,-0.0874878122219471,Global
27,-0.11087848861227169,0.08340361497328007,-0.01925020222755281,Global
28,0.11161475426588525,0.053169224089299236,-0.015284819760092069,Global
29,0.0315387731023419,-0.09696953439105695,-0.010397784808819381,Global
30,0.010285658026618918,0.011786027102267938,-0.00024470519589594455,Global
31,-0.059252750296829915,-0.04579486327581281,-0.005608057920188866,Global
32,-0.005406350218040708,-0.004331731283388832,-4.7992518591598264e-05,Global
33,0.01753879615276955,0.0015811441643099877,-0.0003101093873567355,Global
34,0.014939322807677388,0.006014907485019765,-0.0002593624780053366,Global
35,0.0007500465999478914,0.01278151941187355,-0.00016392980837819378,Global
36,-0.00025805605614785806,-0.014618923164992576,-0.00021377950743207112,Global
37,0.019970442448930183,0.02703304843531337,-0.0011296042793120312,Global
38,0.00891896397280687,-0.010193646624370101,-0.00018345834985075888,Global
39,-0.002256063749164364,0.00953123666896814,-9.593429608017644e-05,Global
40,0.004458395730600343,-0.00704101322868792,-6.945315977719365e-05,Global
41,0.034433755801563014,-0.03622033635922317,-0.0024975963045769387,Global
42,0.009808562472359948,-0.012370416690937905,-0.000249235106881623,Global
43,-1.0240000156512794,-1.0240000375520688,-2.097152108960459,Weak
44,-1.1180641429706604,-1.089961228947743,-2.4380829084059914,Weak
45,-1.0718212588337388,-1.1179568588952555,-2.3986283492388867,Weak
46,-1.0682409861139543,-1.112590595847879,-2.3789966383828522,Weak
47,-1.0770220616452062,-1.086244289428617,-2.3399031775867716,Weak
48,-1.0986841245685777,-1.029254799303023,-2.266472247467328,Weak
49,-1.1805951631970346,-1.029890516521956,-2.4544794153860945,Weak
50,-1.210200917683959,-1.0661292888662348,-2.6012179217415197,Weak
51,-1.176347879642733,-1.0813952014304626,-2.5532099156167845,Weak
52,-1.1240391493940527,-1.0753496800528104,-2.419840943760187,Weak
53,-0.01383168415199254,-0.004007879249337876,-0.00020737858255775475,Global
54,0.0008215702491441575,0.004202547600212324,-1.8336384006329158e-05,Global
55,0.031255989970961254,-0.012544460510509019,-0.0011343003985645507,Global
56,-0.0033185098091938294,-0.0022272152806559584,-1.5972995260103067e-05,Global
57,0.00470854518563427,0.0077610364646819195,-8.240408477128208e-05,Global
58,-0.003335321262880977,-0.0046971640814600125,-3.3187718334784036e-05,Global
59,0.02126124983585313,0.03116965224619886,-0.0014235879657315343,Global
60,0.002598375900925376,0.006892329970152211,-5.4255769739968144e-05,Global
61,0.005795968278947574,0.03510670308880232,-0.001266073850055889,Global
62,0.004416209708988812,-0.004584606370140014,-4.052152376289544e-05,Global
63,0.039469580755112414,-0.008413008555158861,-0.0016286265179335164,Global
64,0.003100577142011702,0.001444081097544878,-1.1698948829851874e-05,Global
65,-0.0029370726446732083,-0.011126246017737637,-0.00013241974616731028,Global
66,-0.004471401716338855,0.00033953487452877324,-2.010871723989933e-05,Global
67,-0.02421792572564355,-0.017312155674861236,-0.0008862186605634178,Global
68,-0.011556488533327195,-0.0050291983995030785,-0.00015884526376248726,Global
69,-0.07100425733125015,0.019029810792435445,-0.005403738257958283,Global
70,0.05814063154333927,9.918688681216272e-06,-0.003380333134638722,Global
