Unnamed: 0,x0,x1,Target,Hypothesis
0,-0.5061240536673459,-0.7237366250473609,-0.7799562601356107,Good
1,-4.121255918085616,2.6751970987505285,-24.14142985951896,Global
2,-2.591355154776811,-3.705531520242488,-20.44608538569896,Global
3,-1.725987192105662,-4.270084454329417,-21.212653034418548,Global
4,1.7610453123119785,3.1395204931753726,-12.957869519084127,Global
5,1.0,1.0,-2.0,Good
6,0.019796756286218,-0.3124237931263112,-0.098000538070888,Good
7,0.6307044191558947,-0.8250965548874662,-1.07857238922994,Good
8,-0.4490392948307285,0.2823959877581498,-0.2813837822039791,Good
9,0.2485271263213538,0.3046832854661526,-0.1545976369599991,Global
10,-0.2708860681565762,-0.0641224884692353,-0.0774909554488164,Global
11,0.5654373214040732,-0.0349242311381435,-0.3209390663572036,Global
12,-0.0137446014173112,0.0874745417261865,-0.0078407095183271,Global
13,0.1397503857289102,-0.0345162145366417,-0.0207215393773186,Global
14,-0.0297849852422931,-0.0603345836596192,-0.0045274073312632,Global
15,0.0349789110595674,0.0157871786585078,-0.0014727592289087,Global
16,-0.058990608489403,0.0170204770857736,-0.0037695885301773,Global
17,0.0104429750210864,-0.0200128280906643,-0.0005095690154775,Global
18,-0.0147112612700676,0.0107399371783642,-0.0003317674587514,Global
19,0.0041925542649961,0.0046013806020333,-3.875021470970638e-05,Global
20,0.0027452991483551,-0.0162508813162055,-0.0002716278109673,Global
21,0.003790123146793,0.0207089156990199,-0.0004432242228969,Global
22,0.0244712519747904,-0.0305429867286071,-0.0015317162115175,Global
23,-0.018234717799623,-0.0226187175170577,-0.0008441113153483,Global
24,0.0055898205730893,0.00173813224663,-3.426719774610812e-05,Global
25,-1.0,1.0,-2.0,Good
26,-0.0015821396117206,0.0023497665407083,-8.024568546807772e-06,Good
27,-0.0034574326700028,0.0130845403898586,-0.0001831590378814,Good
28,0.0376461092831225,0.0229265582080524,-0.001942856615424,Good
29,-0.0252590286720818,0.0239517479809294,-0.001211704760799,Global
30,0.0468210804786233,0.0250072049359912,-0.0028175738758963,Global
31,-0.0376076618457498,-0.0274372168721226,-0.0021671370991921,Global
32,0.0297003074502052,0.0304357551630753,-0.0018084434549833,Global
33,0.0785057716091225,-0.0113582115100578,-0.0062921651446509,Global
34,0.0043130783109123,-0.0028011442917796,-2.6449053859432068e-05,Good
35,0.0067724540038199,-0.0028748444101266,-5.4130863616292925e-05,Good
36,5.12,-5.12,-52.4288,Global
37,0.0022756869365307,-0.0470997705945873,-0.0022235671410958,Global
38,0.0023350256727967,-0.0293193271698639,-0.0008650752905861,Global
39,0.0152371750287733,0.0001948336338047,-0.0002322094630023,Global
40,0.0304127221776777,0.0628393026925504,-0.0048737116331425,Global
41,0.0081237479473943,0.019226579676129,-0.0004356566467553,Good
42,0.0041722829403886,-0.0148296651929722,-0.0002373269146703,Good
43,0.0033771648640253,0.0071443478298388,-6.244694843253068e-05,Global
44,-0.0028490210822518,-0.0045784307462844,-2.907894922563865e-05,Global
45,0.0564680552901228,0.0442626519813753,-0.0051478236286727,Global
46,0.0040439248019074,0.0529566030518307,-0.0028207551345926,Global
47,0.1161461643360031,0.0155268575969236,-0.0137310147968009,Global
48,-0.0205045197805431,2.2521666145668404e-06,-0.0004204353365029,Good
49,0.0021829009326103,-0.0355069507791361,-0.0012655086101135,Good
50,0.0954518384458845,0.074035266339603,-0.0145922741246751,Global
51,-0.0119827234090612,0.0353507197480151,-0.0013932590470007,Global
52,-0.0392364629785389,0.0415633804198699,-0.003267014618993,Global
53,-0.0138316841519925,-0.0040078792493378,-0.0002073785825577,Global
54,0.0342348218460947,-0.0478896212946595,-0.0034654388545797,Global
