x0,x1,x2,x3,x4,x5,x6,x7,x8,Value,Timestamp
-31.42916972397585,-31.650633000222303,-31.420528315448852,-31.903915633508273,-31.896995320628548,-31.59947236441744,-31.422142056467933,-31.681079154197427,-32.06675505920038,21.877089056993153,67
-31.94642748310467,-31.272383935599727,-32.37048240795799,-32.21688305810138,-31.366168637842893,-31.751516038835437,-32.203226636074255,-31.842054512090634,-32.228158649303204,21.61083678112946,74
-32.15549587548752,-31.82503736820988,-31.908412926638192,-31.72396392532606,-31.391307255404755,-31.84942386081036,-31.890647092605658,-31.805872955603242,-31.081859789187995,21.210131672590485,80
-31.96043544478575,-31.6881553301751,-32.13895122354916,-31.7707198638827,-32.04546644399918,-31.98265141600824,-32.40528375506195,-32.0044825946958,-32.22256362967621,21.183532100731448,81
-31.99153331448425,-31.587032902573792,-31.803091647532543,-31.103427838385446,-31.82718596894548,-31.693690962179296,-31.421419881470523,-31.667008166197498,-31.57677186682613,21.775339955173166,83
-31.953913934168853,-31.94070695096768,-31.76842400429896,-31.744699613874868,-31.652026279579935,-31.836998277157033,-31.689243739886916,-31.76752045404707,-31.787541703156716,21.45060664236452,7186
-31.755522486343434,-31.81433532559806,-31.896768536017227,-31.57351999913519,-31.906145926988295,-31.85339384090836,-31.605752569812196,-31.684817038022427,-31.857653813815897,21.54007273690114,16549
-31.845868960282544,-31.778713423007876,-31.970981581615018,-31.69164253994484,-31.919699062694374,-31.86843365742593,-31.681677426446424,-31.849156315857112,-31.796769407221607,21.227955136111373,24358
-31.845868960282544,-31.778713423007876,-31.970981581615018,-31.69164253994484,-31.919699062694374,-31.86843365742593,-31.681677426446424,-31.782436792902843,-31.796769407221607,21.288264588555094,32791
-25.054034276082284,14.124254887025728,-7.646699314256466,-8.308201697218486,5.116123003845793,-21.945356022706736,10.492177824505667,-31.413972720144827,28.923619116404183,21.137827102331453,32836
-31.88748321886624,-31.64926320878792,-31.75970793131052,-31.625454983664934,-31.764540134147925,-31.85061950812327,-31.75116364096347,-31.795434841439924,-31.82368842382361,21.573078725371413,42272
-31.77418529343332,-31.87027468114136,-31.90460163660395,-31.797549077880937,-31.93057863899935,-32.024580923849356,-31.700706117471306,-31.840004330666027,-31.959103046819944,20.931560462079496,51711
-31.824633234538407,-31.728184571824382,-31.894734214280934,-31.786800200086983,-31.80206197597844,-31.927880221014775,-31.628279096135476,-31.760060586129175,-31.80013879629934,21.401827532962013,63062
-31.910808735124522,-31.922860753323317,-31.843520785320546,-32.04683843878367,-31.92995603184231,-31.92996220803363,-31.781206423373117,-31.63543709643431,-31.840616445457318,20.916439858052005,74368
-31.910808735124522,-31.81052886334322,-31.843520785320546,-31.517456128869302,-31.92995603184231,-31.92996220803363,-31.781206423373117,-31.63543709643431,-31.840616445457318,21.3394149910759,85548
-31.77418529343332,-31.87027468114136,-31.90460163660395,-31.797549077880937,-31.93057863899935,-31.70466170152013,-31.700706117471306,-31.840004330666027,-31.959103046819944,21.16182347281529,96997
-31.853147775113044,-31.919000700520478,-31.64068560169728,-32.03560001572443,-31.95183921637876,-31.9915295633444,-31.816219179132194,-31.630206887680867,-31.811895767505845,21.14664448992616,108637
-31.77089866797449,-31.941648918393124,-31.863808989246575,-31.796376494998896,-31.957610800561632,-31.954545571972638,-31.45113803713346,-31.844833262615495,-31.963189629834144,21.032852158284022,118369
-31.855508202678248,-32.01991393890976,-31.74253433236962,-31.95125975594228,-31.913496202565373,-31.930712302815916,-31.921041258854924,-31.74014140917444,-31.850172712348268,20.80392175799069,129164
-31.712272723821435,-31.64875159073508,-31.832270327215156,-31.735270691398235,-31.911550641899268,-32.01972459784161,-31.733714973399255,-31.877532841773913,-31.990353839649497,21.283784223545247,141078
-31.855508202678248,-32.01991393890976,-31.74253433236962,-31.95125975594228,-31.913496202565373,-31.930712302815916,-31.359428507951357,-31.74014140917444,-31.662704497996874,21.278911797954216,151832
-31.68809340849757,-31.747296216590048,-31.66906061517692,-31.853506787247948,-31.863540523230775,-32.14222478680647,-31.91191614710688,-31.801613807429533,-31.868992514363008,21.311019430988775,166152
-31.910808735124522,-31.922860753323317,-31.843520785320546,-32.04683843878367,-31.768802404680528,-31.92996220803363,-31.781206423373117,-31.63543709643431,-31.840616445457318,21.064303399218698,177542
-31.855508202678248,-32.01991393890976,-31.74253433236962,-31.95125975594228,-31.913496202565373,-31.744197929709422,-31.921041258854924,-31.74014140917444,-31.850172712348268,20.990858883775118,186919
-12.10808292151177,0.27835821888476886,-7.342466606903589,-28.240022947176147,-4.336515287119635,-20.776281450949384,2.032286401165244,-9.581188336151644,-23.288576452508664,20.807217105558355,187152
-31.944909056460126,-32.016497979994426,-31.778483317332974,-31.71023336844009,-31.725514695634175,-31.937874994592466,-31.532068374586657,-31.589978983090504,-31.957665922255106,21.46523555610196,197630
-31.788730346660472,-31.89013073517715,-31.54878554545133,-31.780410431020954,-31.992649371294217,-32.06913509579054,-31.83725306866771,-31.724095577695184,-32.13433326902709,21.260615167366346,208723
-31.440332565911845,-31.96085636038798,-31.904780123446184,-31.9148169242692,-31.748193612313433,-31.915547885078176,-31.947170352375217,-31.65771571521754,-31.917591268467064,21.151135274182373,221838
-31.828107195477948,-31.832000200775944,-31.874455453914532,-31.98446997155316,-31.82870645293744,-31.982076512173794,-31.64241607649074,-31.67264188733116,-31.90181285692861,21.149247095241265,233307
