,Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,Target,Hypothesis
0,0,-0.773023056212701,0.9489661888729132,0.4574692670022124,-0.2970643882145971,0.415210276518162,0.5992092033201077,0.291123709016585,-0.1708007856236673,0.4120620225460183,-4.000321782597037,Good
1,1,-25.330419505977787,31.095724076987626,14.9903529411285,-9.73420587301592,13.60561034094713,19.63488717439329,9.539541697055457,-5.5968001433163295,13.50244835478793,-21.4155084322162,Global
2,2,-31.621757604255983,25.66214563792542,-14.09933852842929,-13.174284126849738,19.13875730631422,-11.503494923666796,23.90165990213277,-3.4398121352315414,3.1607951425597705,-21.226722169150825,Global
3,3,-13.043993421026784,-16.57655578055053,27.940299411238136,25.664122930971544,12.011225741720745,4.383353044970519,3.077955927607327,-18.977663484771316,17.678628827000715,-20.82925292400265,Global
4,4,-0.3537865580202251,-17.8203456668083,-16.0252609326474,-6.794123036408092,-8.040277757714495,32.5434887474151,-6.016388278963596,17.81884484581547,17.07453238535024,-20.49170293643232,Global
5,5,0.556313501899701,0.7400242964936383,0.957236684465528,0.5983171284334472,-0.0770412754941363,0.5610583525729109,-0.7634511482621336,0.2798420426550476,-0.7132934251819072,-4.228677999358204,Good
6,6,-0.9218904335342352,-0.6603391608708622,0.7562850068588263,-0.8033063323338998,-0.1577847499898956,0.915779060301004,0.0663305699460341,0.3837542279009467,-0.3689687379878741,-3.914700583881175,Good
7,7,0.693122970714936,-0.840709045981878,0.0104921802434079,-0.8694269912262438,-0.1437553448052211,-0.8069381686787749,-0.7456800565974451,0.1934906179571915,-0.5479759987915283,-3.788669855229682,Good
8,8,0.3068218050470723,0.1156815247769018,-0.2768704738748437,-0.5498909903203362,-0.1869601672475027,-0.0621195026016618,-0.4615288434978775,-0.4164144515491348,-0.0846272013540441,-2.998340125787657,Good
9,9,0.9340596780273532,0.0944644983514446,0.9453687199297688,0.4296319873487293,0.3954576491945416,-0.5678210088392472,0.9525489095524836,-0.9875394895908204,-0.4940352752331121,-4.251865458139886,Good
10,10,0.9278610581358836,0.9204534305713876,-0.6231706888081296,-0.951386876741026,-0.5908889072400987,0.399687228253115,0.5590291711110595,-0.954133815121837,0.155325716259512,-4.313241670142748,Good
11,11,-12.900346772546952,6.915635240621953,31.511514445045364,-26.283136956191587,-27.97225976230264,-18.440323167514517,-14.852686286799894,2.672584839027905,-0.2441671719867173,-21.190546066856232,Global
12,12,3.846560492765107,32.43586712119749,-23.90282096375973,4.412325304102147,0.4480634299390047,-11.016573776229809,22.061209781949216,-23.780635667828427,-0.2154347545677808,-21.0249898524117,Global
13,13,-1.495534457202783,-14.259532788982591,-7.09081446166827,-29.00520807613263,-0.040654341680792,-5.395203979648073,-6.39273807801187,-20.11306966854149,-0.1437463965131584,-20.10681261525361,Global
14,14,-8.055354572785582,19.83994917207162,-29.784870178678503,-0.1869432066637131,-5.909120650488877,-0.1647091661153084,-29.290203153562025,-3.38614575219599,32.57815683723084,-21.099621000328987,Global
15,15,-10.07067868950768,-4.997519652020653,-6.826339906113223,6.772926456177814,1.4011779188158684,11.16918984659717,-14.493782759469433,1.408499489992181,-0.1871315466511092,-17.49122382108333,Global
16,16,-0.6394606222464616,-0.9610495170247508,-0.0735629470033107,0.4498678583842956,-0.1595927908245451,-0.0291458036644352,-0.9744383708187828,-0.0252567853602567,0.8836133046867323,-3.34729755401661,Good
17,17,0.5349513012409775,0.650018506429547,-0.1867193963866766,-0.0973831771573714,-0.1987367452766528,0.990276320677117,-0.6448716481242214,0.9251938060557006,-0.1614994594817875,-3.707218170462767,Good
