x0,x1,Value,Timestamp
-1.8591299303705264,-1.5437853942047033,5.83963744135929,28
-2.2089397467892216,-1.7362659683107928,7.894034317659445,40
-2.447506148794036,-2.089225537415568,10.355149694573981,46
-2.3420001670817916,-1.7235950646892875,8.455744729632409,48
-2.3859317501903226,-2.2643759508765395,10.82006876347429,49
-2.0141665167575487,-1.9554005140498485,7.880457927573648,3457
-2.0132047379995868,-1.9666165585213382,7.920574005354297,6318
-1.8993824030053243,-1.9748217849017229,7.507574594968707,8888
-1.8842944325314859,-2.0307604001743265,7.6745533113853455,11918
-1.873010108268844,-2.0561949116561613,7.736104380397956,14874
-1.8540806793065299,-2.071234470424131,7.727627396850893,18096
-1.8533590683237273,-1.6250704486254508,6.0757937991335185,21246
-1.8563335059196513,-1.640102271012909,6.135909544581645,23863
-1.8600553746568758,-2.090142792004365,7.8285028877577325,26738
-2.364967567129505,-1.6457507553928394,8.301567142450551,29102
-2.3701225531424983,-1.6349518749672947,8.290548550373787,31556
-2.028689055388017,-1.6279455980391249,6.765786153626088,34363
-1.8539691802753402,-2.094374274679921,7.823605323851863,37018
-1.8563335059196513,-1.6401022710129087,6.135909544581645,39813
-1.8472427749319682,-1.631807152704626,6.075100453156336,42582
-0.7345438425315889,2.0254948176253063,4.6421839128280435,42628
-1.6963746559887514,-1.6439501545236097,5.580259084039155,45574
-1.6817095995325215,-2.2413906583419636,7.851979260462455,48389
-1.5997839955089193,-1.6441969346502532,5.262692392199771,51190
-1.5967767148168166,-2.271828860871111,7.7109022500681155,54156
-1.7023084796752532,-1.6445557796104628,5.60241787222445,56945
-1.5463723923514348,-1.6375853831929947,5.072953463074047,59781
-1.5542580777069857,-1.7126137829321308,5.348764141606518,62902
-1.5606017648971142,-1.7177805782485747,5.386247983607995,66305
-1.2320919175987974,-3.3209501267080546,12.546760237494526,66408
-1.3359984894212267,-1.6751229945162267,4.59092901049281,69137
-1.2949738603205931,-1.678855151886625,4.495511919929882,71820
-1.2589980511896677,-1.7031744841667824,4.485879416416166,75033
-1.1954126535667733,-1.6906838261450607,4.287423212296057,78279
-1.2322129588622737,-1.6651402000292377,4.291040661741529,82096
-1.2281772718821071,-1.6921852371129926,4.37191028787093,84902
-1.4208839860389366,-1.6562853500246155,4.76219246248806,87713
-1.2097333788742106,-1.7031744841667824,4.364258171479199,90827
-1.4580117790675158,-1.718963507284052,5.080633887273912,93700
3.9023385861220197,-3.9896432058727784,31.145499350903627,93778
-1.4523666436860316,-1.7198472143956247,5.067243308556218,96646
-2.3862561138797598,-1.6601569449507132,8.45033932289662,99720
-1.3558797616982732,-1.7210545759907,4.800438781721494,102558
-0.552169064752488,-1.6921852371129926,3.168381552772792,105803
-1.3355050437772134,-1.7217581822129602,4.748024959971653,108614
2.303579844125572,-4.44552376800871,25.06916167019195,108698
-1.2595652113080118,-1.7230586429680894,4.55543560864443,111848
-0.2701095920856815,-1.7031744841667824,2.9737625152534783,114637
-1.2280342337684789,-1.855347468517393,4.950382308241234,117109
0.09963983621384465,-1.7031744841667824,2.9107314204775068,120003
