x0,x1,x2,x3,x4,Value,Timestamp
-7.591907657163943,-7.822298595694673,-7.471396587524293,-7.112312720776571,-7.450963049250044,17.51987402473991,15
-7.8164948247330965,-7.972405977275554,-7.050986167087794,-7.704645940584971,-7.300791896129739,16.906012647586838,22
-7.767300115570657,-7.858225981377683,-7.785386978415571,-7.267263054308443,-7.603012976931006,17.385083676040317,23
-7.583561419126413,-7.574596353350176,-7.161442385059238,-7.632792522914616,-7.590381707705044,17.687475478417277,24
-7.02446011279587,-7.883651919346856,-7.149433965541342,-7.323064578835524,-7.36790028551912,16.852286183602516,26
-7.459443202436503,-7.595512912392882,-7.462072516874721,-7.416951401168864,-7.363502858319425,17.79537709279658,7220
-7.444984719091001,-7.514798237816725,-7.142193561077562,-7.547214734328396,-7.623317394330483,17.66561620590004,12417
-7.401044508902714,-7.894488304803829,-7.458330373392396,-7.480505666078379,-7.543951641897657,17.752024588411796,19030
-7.443015861808425,-7.482542012322029,-7.098145398390571,-7.469843237654024,-7.314430415955696,17.52407095910866,25833
-7.3007978208901925,-7.421356231846423,-7.327448046334596,-7.703272525289138,-7.436142118091055,17.637988135285017,31421
-7.06344517070988,-7.66309272713304,-7.512187751337663,-7.475718355616474,-7.4747987507017335,17.60426263232297,36977
-7.514115757961406,-7.570046077804459,-7.13784413737163,-7.778036513778513,-7.6053872972958025,17.58861128778425,42835
-7.384168586436598,-7.903618450978498,-7.384507207352369,-7.482006718387058,-7.298081700886992,17.574712131468083,48511
-7.019932189349994,-7.586115178097092,-7.5729606887669245,-7.505840037239604,-7.470162791123833,17.618655985494886,54555
-7.400908059902692,-7.9322248324682505,-7.54505889281354,-7.358752024858738,-7.505300107000442,17.69371211058924,60785
-7.4263317992696045,-7.541905539534305,-7.071047601011694,-7.315992071973847,-7.30536757672569,17.393367473480094,68369
-7.337955990238697,-7.484100172468762,-7.046028839807281,-7.460382999452174,-7.427943118733826,17.50746869549862,75975
-7.024460112795872,-7.719583814378179,-7.149433965541342,-7.323064578835524,-7.36790028551912,17.037057280501543,82225
-7.639234369249607,-7.766860323137725,-7.0761394329809795,-7.448260056572856,-7.264865260905815,17.333371128935546,89705
-7.024460112795872,-7.440042305011193,-7.149433965541342,-7.323064578835524,-7.36790028551912,17.128193401243873,97363
23.098851834939538,-3.953401333765413,25.15715615651723,31.933603949670513,-26.19322647312693,20.506511435586372,97425
-7.4304709208410005,-7.412088057441498,-7.161927902389529,-7.087859570930757,-7.205233849507866,17.05735863080314,104112
-7.8164948247330965,-7.444932660301738,-7.050986167087794,-7.379536041686727,-7.300791896129739,17.285771297289745,111150
-7.45090256898435,-7.313309271747544,-7.184505331043368,-7.257144199302093,-7.36066063954328,17.363985525012104,118483
-7.530523373823126,-8.013034347734077,-7.2785198071307144,-7.787595037935679,-7.246646283788247,17.305340889755968,125578
-7.024460112795872,-7.1919741925049046,-7.149433965541342,-7.323064578835524,-7.36790028551912,16.8138727751938,132381
