x0,x1,Value
5.331720084386481,13.504036478452619,167.29162932977943
4.771134269180139,13.968876275619516,169.8698543612905
4.839690937818715,13.28447127505463,154.29034235464286
4.346409939772473,14.978634018759097,187.61960536294038
5.752367768828945,14.226295989241569,190.06880830997568
5.576464333475588,2.17640288102058,18.37229553456829
8.707598642433002,7.243071254005906,30.9230551891426
4.979626156045246,12.850226220822552,146.45144125203902
7.892276541514153,11.477593176631867,109.47030281706542
7.062158429711834,9.51747717789448,85.96066494656102
0.19240916455332346,5.253940697023914,19.62259991769614
9.978361050274884,3.975347345555639,2.81963591187088
-4.9431103996264945,0.11321003559805831,298.16192898315023
9.912940445505427,0.06202828055887277,9.673514817269833
9.998000983072188,5.840407960570197,9.995100664504731
-4.955595864917521,11.69454410459366,41.09595561633888
-0.6879480729018894,8.790333932159228,20.089024452895824
-4.957551494666167,14.842721796393079,17.269962454397007
2.726229833775818,5.326387239189295,8.532326974794476
9.985905961138144,2.2784454071404383,2.3752059417685225
8.539302294529875,3.077419343243264,5.480240920885185
9.98808145573804,3.1022176297598563,1.8937908561476418
1.7506711663784404,6.588581996596531,17.156147865980337
7.348387748345132,4.086118294665141,22.522133464258737
8.646883689006074,1.2011262240933718,3.643766115213026
9.371499025660398,2.380669980598668,0.41398817016125916
9.258627357437263,2.1667103015843594,0.5596032106564941
9.376226752345417,2.4851362211342973,0.41178146515794173
9.387599186357647,2.4756853050194394,0.40553846564921964
9.376865014765485,2.4722748441309363,0.41030509757294076
9.385355628768536,2.484805997069884,0.4071846872205955
9.360281298583686,2.445810109374797,0.4184609185690822
9.39113042644965,2.442583841988693,0.403339864817022
9.354462947029674,2.4294003949115677,0.42178589383696136
9.40208210137115,2.4892079504039657,0.4014682329768862
9.39042734268918,2.4676296290665505,0.40401209601135885
9.35868697512609,2.4419260461869783,0.41933972008418274
9.381684033892498,2.445550590176481,0.40684632828496425
9.430321271159471,2.626645393074398,0.4196337507397367
9.402331264626014,2.51990651963132,0.4043736274810181
9.404519031050143,2.493889884467194,0.40114841616656166
9.407992383885357,2.460563342228113,0.39924014906897226
9.37494692267137,2.4612992997023753,0.41059122450985897
9.414044622348115,2.5416587978663756,0.4041705998313445
9.369349155769669,2.4362109912549954,0.41269141533944526
9.411540725090731,2.5245503017746955,0.40241231524481647
9.405256300582778,2.436317923722328,0.4002126615575236
9.325116548936876,2.4463628044442487,0.4484657101891505
9.410783045396784,2.448944723290481,0.3990314579398906
9.43173826105135,2.551701767908071,0.40313603606780124
9.398919164321342,2.5143562575070746,0.40482858601663585
9.38544440156727,2.522928691405241,0.41186027937001113
9.408153468871944,2.449554053063963,0.39934551112952976
9.4077769817452,2.4999566663803137,0.40081633809584183
9.401612128943611,2.5152246718270703,0.4040273950739077
9.399235257348892,2.460952966289966,0.4010745138813894
9.431606370168879,2.469590309965554,0.398236111071489
9.44358388010869,2.7704930873530316,0.4777525911263112
9.702711183662359,3.2818614260470316,1.0827112281398588
9.644016541574672,3.568533477152602,1.4420408444986141
9.432261556731532,2.555954145227588,0.4037265203201176
9.44652674024087,2.5145251051713444,0.4006042016684224
9.054153801023062,1.5139456662939779,1.4936393736059945
9.570357662968263,3.364007453772023,1.0823452025921037
9.624232367746117,3.5431783218992674,1.3889091526111317
9.412814872861759,2.3743358010706856,0.4067812873488476
9.423599199192722,2.355530366220208,0.41193047348289114
9.427275736067713,2.455120446461777,0.398400751677385
9.445017683275069,2.5003393683856814,0.3999214926032453
9.396221018306619,2.4354813766457113,0.4020437025723941
9.432825324679357,2.5192527627336148,0.3996012452890047
9.454499029537601,2.5430759377370578,0.40396769828249746
9.409166143644029,2.2383319043909893,0.44902345602352073
9.581042817059862,3.0108794619092265,0.6756151813963671
9.59386469347514,3.0219040718078674,0.6952906468879817
9.564538146706582,3.080374950163594,0.7267005038399532
8.74729010501028,1.0999321786156013,3.263088737383536
9.506118672809237,2.941526357093913,0.5872909945265792
9.29556487158419,1.6834288120767944,0.9467951905532153
9.251827328791478,1.6017585852190308,1.0758183970342898
2.489206427624718,3.6338498091783764,3.0019835291039625
2.4075591422401317,4.161562481269826,4.419453677173817
9.05472372325687,1.5531903947205024,1.4414461233882387
9.49946102545448,2.9302518578365664,0.5779524176639105
9.244116588481859,1.6089953035229456,1.069440081403767
9.150116267648627,1.5558569312160273,1.2438990002859693
9.405833680015576,2.158502319461917,0.48994913963432685
9.4378699512622,2.478857860472516,0.39876219832793036
9.386006928400548,2.4481705332710533,0.4051356362000854
9.391779686695486,2.453017638848678,0.4031473105196696
9.443541273154551,2.5721108226475167,0.4061772043704811
-2.358683156471467,13.054096062021129,9.857195426043145
9.442519998098362,2.4307771422981013,0.40290670486568875
9.504756350269872,2.420251389802104,0.4437196041740514
9.380461948737775,2.4261421256853275,0.407452246964164
9.40863752843552,2.4173852112406102,0.40107703283359897
9.407578277938342,2.4275631868949787,0.4003944202926626
9.404597643324053,2.4953168747292906,0.4012328033234993
9.408694812042143,2.5311651473884993,0.4039870492839476
9.433915070442822,2.4515692032509904,0.3992584353348876
9.445470412270765,2.4980067372402033,0.39997320483899546
9.464954984105134,2.4764078919180577,0.4067048367035296
9.400844396168168,2.3331054850364517,0.4154677253050253
3.149642254372621,0.0478839420907734,5.330359279673734
2.822300678259487,1.8414478750220882,1.3672314726154637
