,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.0,0.0,0.0,0.0,0.5,4.4,0.25,0.0,0.0,0.25,3.8238263401321753,Dye-sceptic
1,2.75,0.0,0.75,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,1.2090829463542853e-06,Dye-advocate
2,3.25,0.0,0.5,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.00010254706835232339,AR87-advocate
3,0.75,0.0,1.25,0.0,0.5,4.4,0.0,0.5,0.0,0.25,0.0007671371052166517,Surfactant-sceptic
4,0.0,4.0,0.25,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.7926674121773192,Scavenger-Obsessive
5,0.0,0.0,0.0,0.0,3.5,1.0,0.25,0.0,0.25,0.0,0.062197863603855916,pH-Obsessive
6,0.25,0.0,0.25,0.0,0.0,4.4,0.0,0.0,0.0,3.5,0.35962289890693,H-bonding Obsessive
7,0.0,0.0,0.0,0.0,3.5,1.0,0.25,0.0,0.25,0.0,0.062197863603855916,Halophile
8,0.75,0.0,1.25,0.0,0.5,4.4,0.25,0.5,0.0,0.25,0.0008751685998023545,Halophobe
9,0.75,0.0,1.25,0.0,0.5,4.4,0.25,0.5,0.0,0.25,0.0008751685998023545,Global
10,0.0,4.0,0.0,0.25,0.0,4.0,0.0,0.0,0.0,0.25,9.826991722327712,Dye-sceptic
11,0.0,4.5,0.0,0.25,0.0,4.800000000000001,0.0,0.0,0.0,0.0,6.75733889124223,Surfactant-sceptic
12,0.0,0.0,0.0,0.25,0.0,3.8000000000000003,0.0,0.0,0.0,1.5,3.5985576691565138,Dye-sceptic
13,0.0,4.25,0.0,0.25,0.0,4.6,0.0,0.0,0.0,0.25,9.804728717144446,Global
14,0.0,4.25,0.0,0.25,0.0,4.2,0.0,0.0,0.0,0.25,9.667189797894999,Global
15,0.0,4.25,0.0,0.25,0.0,3.0,0.0,0.0,0.0,0.25,7.816531167089639,Global
16,0.0,0.0,0.0,0.25,1.25,4.4,0.25,0.5,0.0,0.25,0.06510821061572095,Global
17,0.0,0.0,0.0,0.25,0.0,4.4,0.0,0.0,0.0,0.25,2.3701799865476154,Global
18,0.0,4.0,0.0,0.25,0.0,4.6,0.0,0.0,0.0,0.0,9.360658850745729,Surfactant-sceptic
19,0.0,4.0,0.0,0.25,0.0,4.800000000000001,0.0,0.0,0.0,0.5,10.376948368317823,Scavenger-Obsessive
20,0.0,4.0,0.0,0.0,0.25,4.6,0.0,0.0,0.0,0.5,15.019695391444387,Dye-sceptic
21,0.0,4.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.75,9.183433333179948,Dye-sceptic
22,0.0,4.0,0.0,0.25,0.25,4.6,0.0,0.0,0.0,0.25,16.779577862693905,Surfactant-sceptic
23,0.0,4.0,0.0,0.25,0.25,4.6,0.0,0.0,0.0,0.0,15.009581023584147,Scavenger-Obsessive
24,0.0,4.0,0.0,0.5,0.25,4.6,0.0,0.0,0.0,0.0,16.978327702358772,Surfactant-sceptic
