,Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,Target,Hypothesis
0,0,-7.738225943839428,-8.44286791977628,-6.976530245026495,-7.978989630421308,-7.652898826065457,-7.945775389318468,-7.500800951405709,-7.305975574230627,-7.000049084550085,-17.252562192881673,Bad
1,1,-0.1846259438394277,-0.8892679197762798,0.5770697549735053,-0.4253896304213083,-0.0992988260654577,-0.3921753893184689,0.0527990485942908,0.2476244257693733,0.5535509154499147,-3.5227627183343704,Good
2,2,-6.049822927730368,-29.13953119522914,18.90942173097182,-13.939167409645432,-3.253823932512919,-12.850803157187592,1.73011922433772,8.114157183610828,18.138756397462807,-19.929873587001797,Global
3,3,-16.323469394251603,-29.74706429639972,11.587829177421554,-29.91918378878553,-25.13805618927821,6.806941790949416,-20.255168084067016,11.04384604637402,27.357862223603085,-21.343962528775474,Global
4,4,-8.222138771219253,29.538012784880262,15.203954970552246,6.465682420336989,-22.54316237996448,-22.544743115246625,-28.96143239294488,23.99771988950615,6.62667340960293,-21.58117160607333,Global
5,5,0.556313501899701,0.7400242964936383,0.957236684465528,0.5983171284334472,-0.0770412754941363,0.5610583525729109,-0.7634511482621336,0.2798420426550476,-0.7132934251819072,-4.228677999358204,Good
6,6,-7.180598144636833,-6.884348656205255,-8.517023445311615,-7.053311370110065,-6.575877822187011,-7.0572686912403215,-7.99271201587119,-6.975041343097023,-8.347147986844716,-16.85833080360681,Bad
7,7,-4.194638093221641,-31.06889847092732,3.254680150259084,-4.238711677368606,-5.218775722394319,-11.119177170690104,-19.356147119695954,7.816542050757093,-13.129831306066452,-20.15988718890908,Global
8,8,3.3290913431273808,13.641175703100116,-13.703267030601282,0.7095979342340399,25.7521716001279,25.9714638763418,-24.537641093442023,-19.18613073833579,-29.39504536447681,-21.544503775833064,Global
9,9,20.472441491340525,0.4482413788232051,3.9819231680405593,25.57627065430586,-4.145277924179151,13.264555080500934,6.919479875604843,0.2523238061378379,-14.146274950907236,-20.22683422815798,Global
10,10,-14.796227251019896,23.611074223245826,12.179233936222056,15.390150477531373,-0.0680006707135731,-22.502674580058795,25.1545270005331,12.780935417907363,5.468979339557976,-21.12031275992436,Global
11,11,-32.11743890234856,32.127400359143124,-27.539817519767936,16.116370499251282,0.0415665285424609,-18.015318017769008,-29.577524100267127,0.6883444354754289,10.147380134027422,-21.15419396640009,Global
12,12,0.8624120393780434,-0.950201544899304,0.201097834928245,0.9002590008272913,-0.5393942419580704,0.0969798384720608,0.8182567497734625,-0.7336611084814997,0.0468251613475316,-3.6860305164412286,Good
13,13,-0.0432164083951951,0.1107129476446608,0.0867720350850806,0.521791151205858,0.4247491481641825,0.2393641922068792,-0.1478164590476156,-0.4218499439638246,0.9477104824008924,-3.177031455119661,Good
14,14,0.0956755660929631,0.4048548481361105,-0.2270456607706692,0.3888773555289164,0.6497409290010963,-0.0686630492654682,0.8810488190533121,0.6074795400246356,0.966718496448665,-3.7865413481986008,Good
15,15,0.0262764851087817,0.3007943638629344,0.2020779068090887,0.6104463936654929,0.0432943047872682,0.8172977616173365,-0.3615278220229094,-0.8190813014581853,-0.3985998867275933,-3.512062029706449,Good
16,16,0.3638839709398596,15.04230706145742,-9.029483656115495,-22.337448193304496,0.5986591079162551,0.7137258804859741,-17.04229765175596,4.025111198715003,20.006081699614317,-19.87765033129136,Global
17,17,29.34354607792342,32.03755215829082,27.12988313052209,1.0377271716650256,-14.713563342274174,0.0945959020935873,13.669472172433965,-8.328528268639921,9.809687754961018,-20.99541616353485,Global
18,18,1.002838813461004,30.568914974412145,0.3325160733962775,-15.217361426709504,-17.069971032881227,-7.141732093743521,-11.843176414616943,14.018355088306798,5.41977910984771,-20.35426203456209,Global
19,19,0.7068211715581754,8.228622096104573,-23.350727734365638,-30.938238605602617,-4.014013955225906,0.4117342457408313,-7.781244791944534,-19.04088902434125,5.150880829617449,-20.4693860314,Global
20,20,-0.4949337403046456,-6.88296621725917,0.2788402669324128,4.935621032448999,0.7905408041494013,1.4677011274635203,-9.261179384344686,28.93602777570228,-31.485720408709465,-20.73833914863851,Global
21,21,-0.569875712571321,-0.1063474758406848,-0.7582424969220862,0.83537401548945,0.132892657438391,-0.0559613685161455,-0.3708671507055769,-0.9135685405267476,0.5048898339199461,-3.7042644401561344,Good
22,22,0.3535247714059208,-0.7630554702418471,-0.1100078677598623,0.775964868314398,0.5945354599906203,-0.8640425434727472,0.9215755129335564,0.3184107847520434,0.4375521664488693,-4.10775361137112,Good
23,23,32.75524064816571,14.692680279875958,4.3374478284049545,-19.17505185695956,21.11200603662494,12.086828424101,6.179981753159019,30.76522444934201,-0.4653074422870915,-21.18180560589142,Global
24,24,32.76476889667458,-1.912985507350392,3.4779529755931904,-21.883761023091736,25.625025346541683,21.845144694598645,3.966713410581789,13.75000289433293,14.51185067588667,-21.17306751563247,Global
25,25,-16.162213257100746,-0.6535935569463263,21.36487067969244,5.798427686188376,-0.2032558352857378,-8.141352289194618,22.707624113696674,27.181892864652355,26.958281896163605,-20.931786122324045,Global
26,26,32.753556121983564,-19.89892434340762,-13.754669668625551,16.33346745262947,4.044873199900685,28.44529002022024,27.230855686916904,-15.911304776902828,-19.89252051530248,-21.17794052841725,Global
27,27,32.7663037367323,27.80180490181873,13.771538820748772,19.153187286529267,25.440958178566497,-14.223976938528644,28.05232474581789,21.42837183033349,-26.634577778810492,-21.583779220062404,Global
28,28,-0.176139810282508,-0.9950702375982275,0.7680643647442096,0.7698950767529471,-0.3991806212670381,0.1791637304294291,0.9568538320296618,0.6901876442526222,-0.869849121885613,-4.03429895591896,Good
29,29,0.998089108872796,-0.5640012124966804,-0.2122481141590797,-0.1087868195662424,0.1944247883309278,0.8174301622299369,0.1044708927947568,-0.0661392645674399,0.9689913852261424,-3.255578794144697,Good
30,30,3.075771344929052,0.0797626152227906,1.7950363749974656,0.8344416024380905,-0.4258584597282748,2.113771912334755,-1.200887291436132,2.249137075850996,-0.8573854899648659,-6.962989530116969,Global
31,31,3.894216585504921,-0.0123371647456593,2.3871524655844887,0.5849074776744594,-1.1852981477001592,1.4560584320476408,-1.0082110349692035,2.607476926276206,-0.5703649962443578,-8.185338983912676,Global
32,32,4.272558914243433,0.824965830619135,1.3428069519116832,1.589134229491549,2.744917771949133,3.666678623319172,-0.0080122320369753,2.9891919516244343,0.5468962161836544,-9.497515394943656,Global
33,33,3.6090749932888855,-2.639750242126226,0.1087762159391161,0.81948489613265,-0.5068577423333238,2.357686304339211,1.004739875053943,-2.435988910520546,-1.0295329055194884,-8.280977828082037,Global
34,34,2.633526457616778,-1.3348284292043289,-1.0477252142608933,-0.6538797763451498,-0.0458707533214095,-0.6130975108207544,1.6355065525474544,-0.1241142197268345,1.3084077964869607,-6.367105915203325,Global
35,35,0.5511369019898336,0.9781853013037431,0.6671209684380457,0.538399650717853,-0.3905818805550858,-0.3775695464230544,0.1842500050238928,-0.958369655780226,-0.1602568680107003,-4.096051761488962,Good
36,36,-0.5348049798494934,-0.4695721014770981,-0.658917624663891,0.2004193473112945,-0.0208178259165983,0.7086833367778098,-0.4846564183810722,-0.386412570548984,0.7909639246737434,-3.996511339664349,Good
37,37,2.7226299583943785,-1.149612132621158,-0.9887001734354754,-0.821537698125983,-0.0414851628411998,-0.6740542544707608,1.4310472038430868,-0.1602719899660227,1.106565788600276,-5.79294481199404,Global
38,38,0.4367194303186537,-0.2319289317641413,0.6236003939510404,0.4452863627107657,0.0238301177992532,0.0799467643052906,0.1641677582718521,1.0064296172361225,-0.7064783487582886,-3.597834614455572,Global
39,39,3.541312680029137,-1.232665392893038,-1.2592745494883335,-0.130794136235508,0.1841149015655716,-0.62307894539342,0.9013283774134528,0.2807317952329029,0.4775489353249376,-6.646783582755351,Global
40,40,0.8378792305531313,-1.3591626037787208,-0.3232821443085889,0.8243581827373845,0.3885020056411985,-0.1758121715801301,0.4533439066916536,1.04044194791215,0.9476567310216026,-4.59975554177732,Global
41,41,1.1815273979622134,-0.7898872795661118,-0.5410391423612304,-0.4144266590004557,0.1261993491850264,0.8027148457083255,-0.3033373544191954,0.2131401853104542,0.8087998628823385,-4.181825180343815,Global
42,42,-0.1488200660103056,0.381656041293299,0.000611425601671,0.5589295209257301,-0.1061871214536172,0.8116296969287156,-0.362406045513854,-0.9936612558620488,-0.5963153112963862,-3.694878821537611,Good
43,43,0.6274279527983078,-0.8287482785333116,-0.4812592305413199,-0.4353757925341424,-0.2122915006698504,0.9665454284295388,-0.1265094375910784,-0.4192561243974646,0.9803449380635172,-4.116316234271277,Good
44,44,0.7422139511445494,-0.2714200422484518,0.4793773322625583,-0.1316775745789398,0.0960081764255988,1.035792770683507,0.4016598446515793,-1.0759209875527986,-0.7040430696581872,-4.017488386847557,Global
45,45,2.1905270690452525,-0.1617436907415168,1.7913397661647537,-0.7450687709434609,0.5657708247875064,1.452812285783864,0.6366946997326259,0.7545172024023117,0.1799526379953135,-5.947110125756481,Global
46,46,-0.1336685652858484,0.223790495230971,0.4782710549148383,0.7307884610143098,-0.1591214069730355,0.912340314037138,-0.1397463418243667,-0.457240106398352,-0.6974773022965994,-3.629299628276165,Global
47,47,0.6807052060392778,0.1472588280937827,-0.0323240859744196,0.257476482136024,0.119791489421658,1.288899415517072,-0.6371851493103176,-0.9733866978331464,-0.7744620447737987,-4.005853719580628,Global
48,48,0.0084235453824152,0.0664675686772202,0.2023343481548458,0.3503174395453978,0.2708561700554419,0.9190135558132866,-0.402856100802655,-0.8302688214830596,-0.4893017704461808,-3.471099111554491,Global
49,49,0.4547870114430381,0.1369471214004161,0.4689741079267691,0.1744856906559491,0.6206658061468175,0.0999247745836982,-0.6998285308836043,-0.3854645468578823,0.2169432045887163,-3.4777969350922686,Good
50,50,0.1329939894068772,-0.4733572280567175,0.8329008447053354,0.492210311277276,-0.1478066483494942,0.9807068461187498,0.0837022592363467,-0.8710661944082712,0.0586145238609958,-3.438490209015765,Good
51,51,-0.2835145209730774,0.5534051717470785,0.2017608862657014,0.9580214059916106,0.0921363015234106,0.8031978891242613,-0.1444982948293223,-0.8368965559317445,-0.3949997952893866,-3.659084208464354,Global
52,52,0.3785584680582392,-0.3619128484745779,0.8606463133636808,0.3710861319146055,0.0883310874250664,0.6971371229612444,0.4164076777333072,-1.1779110551854224,0.1174140324520536,-4.036306400524843,Global
53,53,0.1672331376402587,-0.7600476399100701,0.8848219258426457,0.3233392599757962,0.0662725047438765,0.913838208914985,0.1868855367945396,-1.2295815778478951,0.4991321330438332,-3.982069189586611,Global
54,54,0.2031065270421415,-1.1223083225820836,1.187113861213673,0.004417154787073,0.0119894663218662,0.8121767186633058,-0.035916467403334,-1.2336602079421368,0.6415673768777808,-3.966979928175722,Global
