,No Hypothesis
0,26.78704738812368
1,26.78704738812368
2,26.78704738812368
3,26.78704738812368
4,26.78704738812368
5,26.78704738812368
6,26.78704738812368
7,26.78704738812368
8,26.78704738812368
9,25.67017912770591
10,25.67017912770591
11,25.67017912770591
12,25.67017912770591
13,25.67017912770591
14,25.67017912770591
15,25.67017912770591
16,25.67017912770591
17,25.67017912770591
18,25.67017912770591
19,24.01081484509466
20,24.01081484509466
21,22.659675498024264
22,16.7756881658871
23,16.294636541675118
24,16.294636541675118
25,16.294636541675118
26,14.846587038380164
27,12.172860839190944
28,9.364135191828659
29,9.328476232656698
30,9.328476232656698
31,9.328476232656698
32,9.328476232656698
33,9.328476232656698
34,9.328476232656698
35,9.328476232656698
36,9.328476232656698
37,9.328476232656698
38,9.328476232656698
39,9.328476232656698
40,9.328476232656698
41,9.328476232656698
42,9.328476232656698
43,9.328476232656698
44,9.328476232656698
45,9.328476232656698
46,9.328476232656698
47,9.328476232656698
48,9.328476232656698
49,9.328476232656698
50,9.328476232656698
51,9.328476232656698
52,9.328476232656698
53,9.328476232656698
54,9.328476232656698
55,9.328476232656698
56,9.328476232656698
57,9.328476232656698
58,9.328476232656698
59,9.328476232656698
60,9.328476232656698
61,9.328476232656698
62,9.328476232656698
63,9.328476232656698
64,9.328476232656698
65,9.328476232656698
66,9.328476232656698
67,9.328476232656698
68,9.328476232656698
69,9.328476232656698
70,9.328476232656698
71,9.328476232656698
72,9.328476232656698
73,9.328476232656698
74,9.328476232656698
75,9.328476232656698
76,9.328476232656698
77,9.328476232656698
78,9.328476232656698
79,9.328476232656698
80,9.328476232656698
81,9.328476232656698
82,9.328476232656698
83,9.328476232656698
84,9.328476232656698
85,9.328476232656698
86,9.328476232656698
87,9.328476232656698
88,9.328476232656698
89,9.328476232656698
90,9.328476232656698
91,9.328476232656698
92,9.328476232656698
93,9.328476232656698
94,9.328476232656698
95,9.328476232656698
96,9.328476232656698
97,9.328476232656698
98,9.328476232656698
99,9.328476232656698
100,9.328476232656698
101,9.328476232656698
102,9.328476232656698
103,9.328476232656698
104,7.641446310730675
105,6.447527002142557
106,4.880018579025997
107,4.68100254060996
108,4.68100254060996
109,4.68100254060996
110,4.68100254060996
111,4.68100254060996
112,3.8510010580406266
113,3.8510010580406266
114,3.8510010580406266
115,3.8510010580406266
116,3.8510010580406266
117,3.8510010580406266
118,3.8510010580406266
119,3.8510010580406266
120,3.8510010580406266
121,3.8510010580406266
122,3.8510010580406266
123,3.8510010580406266
124,3.8510010580406266
125,3.8510010580406266
126,3.8510010580406266
127,3.8510010580406266
128,3.8510010580406266
129,3.8510010580406266
130,3.8510010580406266
131,3.6782880310455823
132,3.6782880310455823
133,3.6782880310455823
134,3.6782880310455823
135,3.6782880310455823
136,3.6782880310455823
137,3.6782880310455823
138,3.6782880310455823
139,3.6782880310455823
140,3.6782880310455823
141,3.6782880310455823
142,3.6782880310455823
143,3.6782880310455823
144,3.6782880310455823
145,3.6782880310455823
146,3.6782880310455823
147,3.6782880310455823
148,3.6782880310455823
149,3.6782880310455823
150,3.6782880310455823
151,3.6782880310455823
152,3.6782880310455823
153,3.6782880310455823
154,3.6782880310455823
155,3.6782880310455823
156,3.6782880310455823
157,3.6782880310455823
158,3.6782880310455823
159,3.6782880310455823
160,3.6782880310455823
161,3.6782880310455823
162,3.6782880310455823
163,3.6782880310455823
164,3.6782880310455823
165,3.6782880310455823
166,3.6782880310455823
167,3.6782880310455823
168,3.6782880310455823
169,3.6782880310455823
170,3.6782880310455823
171,3.6782880310455823
172,3.6782880310455823
173,3.6782880310455823
174,3.6782880310455823
175,3.6782880310455823
176,3.6782880310455823
177,3.6782880310455823
178,3.6782880310455823
179,3.6782880310455823
180,3.6782880310455823
181,3.6782880310455823
182,3.6782880310455823
183,3.6782880310455823
184,3.6782880310455823
185,3.6782880310455823
186,3.6782880310455823
187,3.6782880310455823
188,3.6782880310455823
189,3.6782880310455823
190,3.6782880310455823
191,3.6782880310455823
192,3.6782880310455823
193,3.6782880310455823
194,3.6782880310455823
195,3.6782880310455823
196,3.6782880310455823
197,3.6782880310455823
198,3.6782880310455823
199,3.6782880310455823
200,3.6782880310455823
201,3.6782880310455823
202,3.6782880310455823
203,3.6782880310455823
204,3.6782880310455823
205,3.6782880310455823
206,3.6782880310455823
207,3.6782880310455823
208,3.6782880310455823
209,3.6782880310455823
210,3.6782880310455823
211,3.6782880310455823
212,3.6782880310455823
213,3.6782880310455823
214,3.6782880310455823
215,3.6782880310455823
216,3.6782880310455823
217,3.6782880310455823
218,3.6782880310455823
219,3.6782880310455823
220,3.6782880310455823
221,3.6782880310455823
222,3.6782880310455823
223,3.6782880310455823
224,3.6782880310455823
225,3.6782880310455823
226,3.6782880310455823
227,3.6782880310455823
228,3.6782880310455823
229,3.6782880310455823
230,3.6782880310455823
231,3.6782880310455823
232,3.6782880310455823
233,3.6782880310455823
234,3.6782880310455823
235,3.6782880310455823
236,3.6782880310455823
237,3.6782880310455823
238,3.6782880310455823
239,3.6782880310455823
240,3.6782880310455823
241,3.6782880310455823
242,3.6782880310455823
243,3.6782880310455823
244,3.6782880310455823
245,3.6782880310455823
246,3.6782880310455823
247,3.6782880310455823
248,3.6782880310455823
249,3.6782880310455823
250,3.6782880310455823
251,3.6782880310455823
252,3.6782880310455823
253,3.6782880310455823
254,3.6782880310455823
255,3.6782880310455823
256,3.6782880310455823
257,3.6782880310455823
258,3.6782880310455823
259,3.6782880310455823
260,3.6782880310455823
261,3.6782880310455823
262,3.6782880310455823
263,3.6782880310455823
264,3.6782880310455823
265,3.6782880310455823
266,3.6782880310455823
267,3.6782880310455823
268,3.6782880310455823
269,3.6782880310455823
270,3.6782880310455823
271,3.6782880310455823
272,3.6782880310455823
273,3.6782880310455823
274,3.6782880310455823
275,3.6782880310455823
276,3.6782880310455823
277,3.6782880310455823
278,0.5879234086271161
279,0.5879234086271161
280,0.5879234086271161
281,0.5879234086271161
282,0.5879234086271161
283,0.5879234086271161
284,0.5879234086271161
285,0.5879234086271161
286,0.5879234086271161
287,0.5879234086271161
288,0.5879234086271161
289,0.5879234086271161
290,0.5879234086271161
291,0.5879234086271161
292,0.5879234086271161
293,0.5879234086271161
294,0.5879234086271161
295,0.5879234086271161
296,0.5879234086271161
297,0.5879234086271161
298,0.5879234086271161
299,0.5879234086271161
300,0.5879234086271161
301,0.5879234086271161
302,0.5879234086271161
303,0.5879234086271161
304,0.5879234086271161
