,No Hypothesis
0,4134249.789911756
1,4134249.789911756
2,1348266.304621755
3,1005992.9707284906
4,1005992.9707284906
5,1005992.9707284906
6,1005992.9707284906
7,1005992.9707284906
8,1005992.9707284906
9,1005992.9707284906
10,1005992.9707284906
11,1005992.9707284906
12,1005992.9707284906
13,1005992.9707284906
14,1005992.9707284906
15,1005992.9707284906
16,1005992.9707284906
17,1005992.9707284906
18,1005992.9707284906
19,1005992.9707284906
20,1005992.9707284906
21,1005992.9707284906
22,1005992.9707284906
23,1005992.9707284906
24,1005992.9707284906
25,1005992.9707284906
26,1005992.9707284906
27,1005992.9707284906
28,1005992.9707284906
29,1005992.9707284906
30,1005992.9707284906
31,1005992.9707284906
32,1005992.9707284906
33,1005992.9707284906
34,1005992.9707284906
35,1005992.9707284906
36,1005992.9707284906
37,1005992.9707284906
38,1005992.9707284906
39,1005992.9707284906
40,1005992.9707284906
41,1005992.9707284906
42,1005992.9707284906
43,1005992.9707284906
44,1005992.9707284906
45,1005992.9707284906
46,1005992.9707284906
47,1005992.9707284906
48,1005992.9707284906
49,1005992.9707284906
50,1005992.9707284906
51,1005992.9707284906
52,1005992.9707284906
53,1005992.9707284906
54,1005992.9707284906
55,1005992.9707284906
56,1005992.9707284906
57,1005992.9707284906
58,1005992.9707284906
59,1005992.9707284906
60,1005992.9707284906
61,1005992.9707284906
62,1005992.9707284906
63,1005992.9707284906
64,1005992.9707284906
65,1005992.9707284906
66,1005992.9707284906
67,1005992.9707284906
68,1005992.9707284906
69,1005992.9707284906
70,1005992.9707284906
71,1005992.9707284906
72,1005992.9707284906
73,1005992.9707284906
74,1005992.9707284906
75,1005992.9707284906
76,1005992.9707284906
77,1005992.9707284906
78,1005992.9707284906
79,1005992.9707284906
80,1005992.9707284906
81,1005992.9707284906
82,1005992.9707284906
83,1005992.9707284906
84,1005992.9707284906
85,1005992.9707284906
86,1005992.9707284906
87,1005992.9707284906
88,1005992.9707284906
89,1005992.9707284906
90,1005992.9707284906
91,1005992.9707284906
92,491278.7141772525
93,491278.7141772525
94,491278.7141772525
95,491278.7141772525
96,491278.7141772525
97,491278.7141772525
98,491278.7141772525
99,491278.7141772525
100,491278.7141772525
101,491278.7141772525
102,491278.7141772525
103,491278.7141772525
104,491278.7141772525
