,0,0.1,0.1778279410038923,0.31622776601683794,0.5623413251903491,1.0
0,0.7119162762865265,0.7119162762865265,0.7119162762865265,0.7119162762865265,0.7119162762865265,0.7119162762865265
1,0.7119162762865265,0.7119162762865265,0.7119162762865265,0.7119162762865265,0.7119162762865265,0.7119162762865265
2,0.7119162762865265,0.7119162762865265,0.7119162762865265,0.7119162762865265,0.7119162762865265,0.7119162762865265
3,0.7119162762865265,0.7119162762865265,0.7119162762865265,0.7119162762865265,0.7119162762865265,0.7119162762865265
4,0.6884938538088656,0.6884938538088656,0.6884938538088656,0.6884938538088656,0.6884938538088656,0.6884938538088656
5,0.6856115899473615,0.6856115899473615,0.6856115899473615,0.6856115899473615,0.6856115899473615,0.6856115899473615
6,0.4799482012039587,0.4799482012039587,0.4799482012039587,0.4799482012039587,0.4799482012039587,0.4799482012039587
7,0.1986378733629385,0.1382822731177349,0.1144974655720151,0.1144974655720151,0.0862727734478581,0.0704481464959587
8,0.0755416409344093,0.0726371496405007,0.0723022644364204,0.0723022644364204,0.0714782497893611,0.0457724483854411
9,0.0415968655429514,0.0386923742490428,0.0383574890449625,0.0383574890449625,0.0375334743979032,0.0304859920205882
10,0.0323269943490429,0.0300827329841598,0.0297478477800794,0.0297478477800794,0.0289238331330201,0.024187274711815
11,0.0300926524157175,0.0278483910508343,0.027513505846754,0.027513505846754,0.0257492503374296,0.017225126567822
12,0.0139992998966809,0.0095670688457361,0.0085587843208922,0.0085587843208922,0.0084417094679921,0.017225126567822
13,0.0101466280869448,0.0057143970359999,0.0058034872964986,0.0060432436951149,0.0058520971761406,0.0152322530361749
14,0.0050276976264046,0.004670493256385,0.0047595835168837,0.0050216333932893,0.0054915843722112,0.0060590801054894
15,0.0022585721414341,0.0020086288379003,0.001997324488695,0.0020214524659592,0.0019692873053654,0.0036167692009362
16,0.0013197004587513,0.001131421886128,0.0011122206730722,0.001099529457127,0.0010769176251897,0.0027782494377133
17,0.0009024456377493,0.0008433132166269,0.0008301789788855,0.0008177003171443,0.0007945759481993,0.0010270777455826
18,0.0003059521803521,0.0003085440484556,0.0003081845784914,0.0002957059167501,0.0002725815478051,0.0005232898688239
19,0.0002099114388327,0.0002125033069362,0.000212143836972,0.0001996651752308,0.0001765408062858,0.0003289646202606
20,0.0001709973444696,0.0001735892125731,0.0001732297426089,0.0001687981061537,0.0001456737372087,0.0001867892686537
21,0.0001163460034025,0.000118937871506,0.0001198681178551,0.0001146252389463,0.0001153297876667,0.0001625570425563
22,9.660978853562306e-05,9.920165663912066e-05,0.0001001319029883,0.0001015879334362,0.0001022924821567,0.000162084622956
23,8.802522973672344e-05,9.061709784022102e-05,9.602937182715268e-05,9.748540227510584e-05,9.818995099554572e-05,0.0001225435414504
24,7.603981107484484e-05,9.039294699204112e-05,9.580522097897276e-05,9.726125142692593e-05,9.704634682546084e-05,0.0001225435414504
25,3.771908619578452e-05,5.207222211298081e-05,5.7484496099912446e-05,5.8940526547865607e-05,5.872562194640052e-05,9.898128301397408e-05
26,3.635698083065955e-05,5.071011674785584e-05,5.481025927482247e-05,5.140728873301427e-05,4.2381925629091055e-05,6.433709818945851e-05
27,3.635698083065955e-05,5.071011674785584e-05,5.481025927482247e-05,5.140728873301427e-05,4.2381925629091055e-05,4.6577347120626125e-05
28,3.635698083065955e-05,5.071011674785584e-05,5.16527239119014e-05,4.82497533700932e-05,3.150423718549307e-05,4.6577347120626125e-05
29,3.51406986594884e-05,4.674220326227468e-05,4.768481042632024e-05,4.428183988451204e-05,3.028795501432192e-05,4.5922224171624e-05
30,3.51406986594884e-05,3.757482779555238e-05,3.851743495959794e-05,3.511446441778974e-05,2.6743321136662653e-05,4.248136207288439e-05
