,0,0.1,0.1778279410038923,0.31622776601683794,0.5623413251903491,1.0
0,0.4670883313970428,0.4670883313970428,0.4670883313970428,0.4670883313970428,0.4670883313970428,0.4670883313970428
1,0.4670883313970428,0.4670883313970428,0.4670883313970428,0.4670883313970428,0.4670883313970428,0.4670883313970428
2,0.4670883313970428,0.4670883313970428,0.4670883313970428,0.4670883313970428,0.4670883313970428,0.4670883313970428
3,0.4670883313970428,0.4670883313970428,0.4670883313970428,0.4670883313970428,0.4670883313970428,0.4670883313970428
4,0.4670883313970428,0.4670883313970428,0.4670883313970428,0.4670883313970428,0.4670883313970428,0.4670883313970428
5,0.4670883313970428,0.4670883313970428,0.4670883313970428,0.4670883313970428,0.4670883313970428,0.4670883313970428
6,0.4115319312023958,0.4115319312023958,0.4115319312023958,0.4115319312023958,0.4115319312023958,0.4115319312023958
7,0.2823251941563557,0.1738916421746605,0.1662371516236017,0.1655780326650901,0.1683706249078049,0.1683706249078049
8,0.2780550717972254,0.1657971871230485,0.1484311166140314,0.1440919636028391,0.137089507793318,0.137089507793318
9,0.1137744447199732,0.1129715234073299,0.0682419902897815,0.0516691882027353,0.0479457526578286,0.0479457526578286
10,0.0309662126220312,0.0289102599362978,0.0287003094703957,0.0294244918377281,0.0296482255657818,0.0296482255657818
11,0.029617506425708,0.0299249955803689,0.0295671704863698,0.0297854651670197,0.0297225477175147,0.0297225477175147
12,0.0078897869718061,0.0084048314022736,0.0084120630246231,0.0094928788914963,0.0296890578695893,0.0297225477175147
13,0.0079104992383176,0.0080441667151239,0.0081013555712489,0.0094943691092379,0.0296890578695893,0.0297225477175147
14,0.0024260911138366,0.0079887176675359,0.0080481490059922,0.0068017708922596,0.0065582625767656,0.0067604837820687
15,0.002001185480368,0.0024979810337396,0.0021779468968592,0.0066711748602068,0.0065912326101606,0.0065989896718719
16,0.0018368078754019,0.0020213523291357,0.0020617043390966,0.002443523806388,0.0019295659538472,0.0019318147038414
17,0.0013451024863466,0.0013058657156839,0.0013981100694851,0.0014420496470843,0.0009350193033118,0.0009350670122034
18,0.001345464475476,0.0008030606085379,0.0009659172633957,0.0009579914994592,0.0009237375577055,0.0009237670473016
19,0.0009771641797341,0.0008036872058529,0.0009714566261272,0.0009637747515075,0.0009237569492071,0.0009237670473016
20,0.000796593961128,0.0003422020019404,0.0006738493613707,0.0009236213613938,0.0009162703037298,0.0009162774653763
21,0.000797859458736,0.0003433092278153,0.0006738493613707,0.000921342250611,0.0009162703037298,0.0009162774653763
22,0.0007987749417613,0.0003461100521244,0.0006635676892662,0.0009169333139942,0.0009172074420304,0.0009172139268821
23,0.0007987749417613,0.0003478352149994,0.0006649324202447,0.00091984274061,0.0009252928184157,0.0009252931001056
24,0.000269164797349,0.0003478352149994,0.0006649324202447,0.00091984274061,0.0009252928184157,0.0009252931001056
25,0.0002665785738066,0.0003054764202508,0.0006499437805244,0.0006416019400109,0.0006413883955578,0.0006407549856939
26,0.0002679249388955,0.0002682154747319,0.0006388189924161,0.0006419312497174,0.0006393024515256,0.0006386890242401
27,0.0002689617910817,0.0002560015168364,0.0006402277566485,0.0006436497156605,0.0006397217951407,0.0006391407096627
28,0.0002716767527545,0.0002588630791944,0.0006384372171372,0.0006414400669564,0.0006397217951407,0.0006391407096627
29,0.0002716767527545,0.0002534631327328,0.0006373861066537,0.0006384330461439,0.0006397217951407,0.0006391407096627
30,0.000271449938907,0.0002536288389144,0.0006382541480748,0.0006392931892093,0.0006397217951407,0.0006391407096627
