x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,Value,Timestamp
-9.171261924954402,-8.319931995748458,-8.816874978396898,-9.229824327962021,-9.318307003992903,-8.42485202167392,-8.613809102271748,-9.280495487953774,-8.849190158113856,-9.16543163717866,-9.410702300461555,-9.08960264406071,-8.726606029978658,-8.625276708872859,10398496.06392987,26
-8.49892312698789,-9.040618478499622,-9.166638213602278,-9.380545368475842,-8.86328919969899,-9.005785510267694,-9.195019121775891,-8.172433432460283,-8.713874622133572,-8.894534089303667,-9.37016884149284,-9.48027803501596,-8.814590474983412,-8.69139168198103,10479731.585972326,41
-9.450776711044577,-9.143374312047278,-9.121531303251857,-8.9230433292757,-8.800095917936922,-8.800473733425875,-8.503998853143084,-9.078230581954198,-8.973661267785333,-9.055514803029471,-9.226248062479241,-9.28451323131908,-9.082863253674518,-8.276131080031178,10699280.66774955,42
-8.94818240808132,-8.766544853907204,-8.854646268969516,-9.089070630087853,-8.715667293288108,-9.002359172518158,-8.853867232954043,-9.294603624262532,-9.280443252643385,-9.00991545576243,-9.236574853344077,-8.748191605780196,-9.17953188088415,-8.654274152846503,10544200.027199736,44
-9.879941338848669,-9.155370207837723,-8.193990715443434,-9.792079366307604,-9.497845985808313,-8.819417104200271,-9.055991172979331,-8.943265340090388,-9.128837290814866,-8.715110776363675,-8.987660346284628,-9.288050036784563,-9.424345515531066,-8.779767707282044,11294742.616530254,45
-9.02175264514144,-8.977660258295757,-8.957831307260726,-9.126194276138376,-8.966001663625718,-9.043597456188033,-8.90057044605837,-8.963742199901269,-9.134011738632253,-8.862934392778845,-9.01543476738988,-8.957333949403797,-9.084368144001374,-8.96091551047464,10537942.577766612,16007
-9.015628584225485,-8.86679927654125,-8.967831341442213,-9.082180211231563,-9.055039007147203,-9.108916609355973,-8.91359446847863,-8.87330131788071,-9.012955974039539,-8.810528673924136,-9.190387822736762,-8.814919569599908,-9.05396157488959,-8.875776561231538,10457214.879793428,32830
-9.104741215119798,-8.956150151964511,-9.069669373571568,-9.111742345160206,-8.838461001291364,-8.93221985843569,-8.931622985431837,-8.899086595908042,-9.11271890830299,-8.742048865126609,-9.031490518355312,-8.938684174237341,-9.058373837624833,-9.010420134531234,10444229.99379425,45927
-9.015628584225485,-8.86679927654125,-8.967831341442213,-8.932018214902248,-9.055039007147203,-8.928605952205903,-8.91359446847863,-8.87330131788071,-9.012955974039539,-8.810528673924136,-9.190387822736762,-8.814919569599908,-9.05396157488959,-8.875776561231538,10343736.121914044,60508
-9.015628584225485,-8.86679927654125,-8.967831341442213,-8.932018214902248,-9.055039007147203,-8.928605952205903,-8.91359446847863,-8.87330131788071,-9.012955974039539,-8.516140913112192,-9.039763171235915,-8.814919569599908,-9.05396157488959,-8.875776561231538,10199538.884209553,73985
-9.02574118927607,-9.171023725828013,-8.775037006705109,-8.96940099372211,-9.107847061427213,-8.944403594091511,-8.855289557396802,-8.94839689183565,-8.777185191115283,-8.791489502574562,-9.082270423887437,-9.043079293952497,-8.864218697265649,-8.82726703713718,10319411.633540377,87467
-8.947535587479612,-8.929133190959234,-8.964171372566039,-8.873589118486708,-9.068467975626833,-9.025447580415099,-8.979524310921725,-8.86114139416024,-8.940219612222117,-8.464145157112368,-9.118616137982718,-8.958304803268287,-9.343993261598035,-8.838635247000346,10372784.530857371,102453
-8.795326315498235,-8.919770500709454,-8.732162022340004,-8.95421193799967,-9.20174053087872,-9.042770416084746,-8.800222227582426,-9.09295184286561,-8.798512829323947,-8.790925725765135,-9.002059929103279,-8.875651074673637,-8.88819083998029,-9.162498286524189,10176215.753495662,117797
-9.005308394169552,-8.736644285419576,-8.860271519913303,-9.077105297071636,-9.362246205171337,-9.21388961353854,-9.033174659514327,-8.925435646807884,-9.159837839594193,-8.929430320991791,-8.961802326569156,-9.010305089726982,-9.240973419902216,-9.030277060499765,10727641.23587551,131528
-8.88570045548972,-8.705940787996397,-9.030828702324685,-8.98634892659377,-9.142465896338939,-9.12240258195996,-9.038416429522881,-8.901720419273332,-8.962496839053491,-8.738914489393363,-8.982423538831334,-8.826831283342992,-9.387013163375894,-9.047845114393983,10455678.764309851,145431
-8.883308336775656,-8.997394818523679,-8.846314173341167,-8.97366362625755,-8.996859212120532,-9.009978239645891,-8.984237955396956,-8.983386943782264,-9.08254090559158,-8.747417668608565,-8.993162219039142,-9.029593226478793,-9.425343513196243,-8.842844870337615,10529211.045462951,159313
-9.104741215119798,-8.956150151964511,-8.679249715486609,-9.0081756593665,-8.838461001291364,-8.93221985843569,-8.931622985431837,-8.899086595908042,-9.11271890830299,-8.742048865126609,-9.031490518355312,-8.938684174237341,-9.058373837624833,-9.010420134531234,10279560.75408155,173230
-9.104741215119798,-8.956150151964511,-8.443778564975945,-9.111742345160206,-8.838461001291364,-8.93221985843569,-8.931622985431837,-8.899086595908042,-9.067754557825253,-8.742048865126609,-9.031490518355312,-8.938684174237341,-9.058373837624833,-9.010420134531234,10229050.09705485,185605
-9.027833602350187,-8.876569329890055,-8.348473749357462,-9.0081756593665,-8.838461001291364,-8.93221985843569,-8.931622985431837,-8.899086595908042,-9.11271890830299,-8.742048865126609,-9.031490518355312,-8.938684174237341,-9.058373837624833,-9.010420134531234,10130052.383396309,198836
-9.104741215119798,-8.908319998225016,-8.327730327984412,-9.111742345160206,-8.838461001291364,-8.93221985843569,-8.931622985431837,-8.899086595908042,-9.11271890830299,-8.742048865126609,-9.031490518355312,-8.938684174237341,-9.058373837624833,-9.010420134531234,10195867.195072228,213074
-9.114140831265656,-8.786671535836263,-8.733997059817519,-9.476063019149091,-9.021953458950218,-9.086514708349425,-8.950513239969375,-8.9601594249722,-9.081480953668411,-8.781675708390198,-9.023891390529181,-8.736370246914952,-8.968162162534863,-9.187298446927759,10462102.321858741,227237
-9.039340754353903,-8.77055618872828,-8.607695234026135,-8.949326496626012,-9.023971335586483,-8.97967044885797,-9.158376171093753,-8.851367392851456,-8.960208975046955,-8.867333717536123,-8.965401042619606,-8.915210260078474,-9.069164395776387,-8.996018135098405,10257148.507900208,240264
-8.89298112927636,-8.901510829412379,-8.731422021424935,-9.152402788558948,-9.51646066061181,-9.180510318040517,-8.847112416481364,-9.101502552769205,-8.909566999811164,-9.08397177678653,-8.888310706330849,-8.925341731459023,-8.841413416519721,-8.967562696501783,10549778.108690767,255549
-9.031562164820945,-8.85089538473957,-8.270170999300786,-9.063068026535584,-9.06312157115896,-8.737662913301243,-8.952340083888362,-8.984753775003604,-8.7808696648198,-8.644760604826066,-8.941543196106412,-8.79021894156947,-8.853654499279216,-9.030434577007341,9878515.785213761,267987
-9.527605549225326,-9.235900310330013,4.393129976797139,-5.166183182686233,8.758699554717321,-5.411141946981452,9.887453421789932,6.844154231226838,-3.465991792194444,2.97327037463303,3.498262394526378,-8.514822956583,2.131953007793541,-2.057368765023573,4092875.999573421,269059
-8.947024636435359,-9.263972720319613,-8.94278575251071,-9.132825403766748,-8.93467072391051,-9.002587761155873,-8.976915890762909,-9.143148928596693,-8.876453813478502,-8.982157172165415,-8.896980377924557,-8.918084719664787,-8.931221074643183,-9.088914723679155,10524119.930309035,286305
-9.029107808087488,-9.012559702782344,-8.923021628297377,-7.975288910354529,-8.315562855956292,-8.997071701777026,-9.036934577696773,-8.809017087119633,-9.127089896707888,-8.921992424938235,-9.09670334075695,-9.063097567542728,-8.937805935373738,-8.979440021129847,10008778.623281322,300717
-9.746306875358203,-9.739482915730875,-9.607634885082478,-1.6495062280313082,8.735424795258343,4.177609270828796,-6.24571390241738,5.468749542114725,6.982968301531699,6.07175784939718,9.042704436097068,-9.140992819294436,6.523101771527784,-1.8320292176699766,5693327.627334053,317651
-4.820844811742311,6.264644744893651,2.4162803383236025,4.832242469289509,2.0292486010719717,7.959984944904047,8.899075181882672,3.0579964535465525,6.599492686355653,-0.5812484357892664,-3.7931494091828206,-8.860481170384286,7.444920832604819,2.829840676338458,2121103.908505918,317844
-9.868077182625134,0.8468660722732473,-5.04849485172126,3.1626053637572618,3.931308952182402,-9.405793344018168,2.504005204433607,-2.4135528772945314,7.471595462011521,9.584430123661164,-9.432284414823142,-6.276125077010871,-0.37624998667452125,6.437789107081933,4106975.623474824,333564
10.0,0.7977821671887408,-3.2407002910666813,-0.22096538111541264,9.096687501811296,4.3276926723847975,-7.375363744684201,0.32633952020544577,-1.4106938008016705,6.253062603625079,1.0455646026956522,8.004338537397508,4.168117977685009,8.986329356266797,2498628.6264724066,355383
4.083488470435153,-9.192430992898549,-0.5765053378683955,-5.7414970047095535,-9.60253202596862,5.179062827060045,-7.260349513650045,-8.854320772038024,-8.304336127394048,-3.74787704118705,-0.49559589327511944,-8.2999925522609,2.4089598917149697,-6.537813142694212,3994969.463829416,372901
9.596954506300136,8.073655460153624,9.570956744192078,5.5611490802132835,5.949648135928587,5.737966599562741,-7.590312009511197,0.9622289892206641,-9.150397125568286,-3.507584397691189,-1.2113362315083833,-5.058902958118619,4.43496245199773,4.8202477931679315,3252141.814221003,392120
7.4978926304311635,-8.940491639518443,-6.81505204371136,-2.596783082681595,-8.09390451152442,6.880653651846636,6.180300616212861,-5.2000922140410815,6.4742912751054575,3.869703545237961,-9.726570692908018,-8.921412407901187,8.388531461863963,-7.891804371197937,4581129.487892022,410178
9.546575626888348,-5.362986409586076,-3.4729995773139333,-6.841358240599845,5.37439722858246,-0.38443738117121207,8.994174407944527,-7.1682393800577096,6.82062729088323,6.677628688623912,-5.0198092044498095,-2.7698996454179383,9.997531583758398,2.705094517629565,3739949.9905708744,430977
7.961241927361378,5.874372236249737,-1.7919707753813796,-5.2794963092174045,-4.848785586004608,8.14423909868934,0.36642332255612686,1.2512304896244046,3.1188225334484176,-3.2715901554547404,5.285685649053027,9.068073299620863,-8.850072897195998,5.3580992626007955,2453642.8990040906,449239
10.0,8.822434683224653,-1.9934105129347337,-6.658104883931989,-7.8589908646973985,5.303456219685604,8.54726990254824,2.1841249370788933,-4.093956149035466,-6.14536083741074,-4.98510293622261,8.779784210527307,-2.6029429870794196,5.302962564353411,3516360.224874722,466813
0.7155172362835156,0.8545256974397901,-2.310329532838951,-9.796156166699614,-5.80000635028271,7.971355150338187,9.747706118802132,-0.9384729328261834,-7.069509848358411,8.211167443581985,6.64711936411522,9.818374688040436,9.977497357226113,3.075305251931253,4681971.852589317,483937
8.374639512789834,-0.6812353049551394,1.2853957833602259,8.640894647078177,-8.299296275266773,-1.2302207091858257,-0.5831457991604552,3.8653133942730236,0.7344329265829508,6.135175479980962,-2.160632181378814,6.419543459100893,-3.1769124565982176,-3.0072631884184284,2084469.5501051026,484066
3.3007943888659597,7.277168771670688,-0.1096212275012256,9.807393892508529,3.149314557940075,9.446474043287655,0.7909815530612008,1.028616612600171,5.652981070991821,1.8548135911245183,-1.0987072882337774,2.1844703366970073,-2.7739035798071887,-8.004968003958147,2065824.1271888614,502756
-9.203911084694512,-8.677336671736871,-8.92349729968358,-9.066273166596625,-9.067610497004832,-9.189405853821352,-8.788091021579628,-8.54404143734727,-8.85806091390548,-7.848548662696275,-9.154134313562727,-9.069261134853596,-9.095584752457556,-9.306746729742398,10102539.798981352,520163
6.012640519368855,3.8083423841122155,6.413390455711479,7.780577527891662,8.527241070875288,4.248922335154436,2.1408315362812917,1.0231629473594026,6.2885668011909175,1.8389182786403993,-9.768490860760975,-7.38318385398318,8.64537116166247,-8.11677448877827,3104749.3984722467,539451
-8.789578845520321,-8.52592150587088,-8.968691406961662,-8.96967613546872,-8.935039610811641,-8.842171336071143,-8.293107202444766,-8.737060243629548,-9.072704095441836,-9.078266321892201,-9.214319886430726,-8.833609248980558,-8.978101171920846,-8.166536086933997,9965534.494064312,555433
0.8902160622646189,4.440227155255144,-1.6317317187562903,-9.990606279973967,5.41996084371759,-1.785172535977754,-9.716179647166669,4.867532097453875,5.580544979919473,2.234528318681006,-4.141432325145706,-1.449967845998314,-8.559217870093043,-4.549114796117482,2645889.5910360953,571552
-9.950083109936863,9.307363683530355,0.8770924418068198,7.413437766656685,8.89538379430433,-7.585891791641937,-1.4147306487731885,4.1886455807001415,-1.517745895932265,-3.087948480555884,-1.6523147802985871,-8.519193316100422,-3.883080208350731,-9.302563876519672,3565491.2025417425,589147
