Unnamed: 0,x0,x1,Target,Hypothesis
0,2.904907668774928,2.3087393933802978,-0.6905770662800643,Good
1,-2.687557364304914,11.100745447731072,-1.382770276002135,Global
2,-1.0502747722229795,8.006090900704466,-14.812318530800558,Global
3,-4.781375562718705,13.781205121498274,-18.401131000214548,Global
4,8.510722811755183,0.5013214143951689,-5.855172364344769,Global
5,3.641592653589793,1.775,-1.5936216129169074,Good
6,3.218570500067295,2.650388738450687,-0.615247478086159,Good
7,3.324942391627649,2.2812264546630647,-0.5798209359636889,Global
8,3.111768878256858,2.4465037299806296,-0.4241000161265617,Global
9,2.8654917853654536,2.682941108149724,-0.7949669686622847,Global
10,3.141371689995663,2.221142767401074,-0.4008067854301366,Global
11,3.066681727938496,1.7887392339934611,-0.7222839490864031,Global
12,3.192991716713269,2.033535827889633,-0.4512598359173578,Global
13,-2.049228491720335,11.389475566331852,-8.093233141055203,Global
14,2.641592653589793,1.775,-2.4238536994100497,Good
15,3.641592653589793,2.775,-2.3088885794952057,Good
16,-3.0086234169293835,10.955168823326993,-1.487772154766116,Global
17,3.2941258525000565,1.71862162001085,-0.7033523781879552,Global
18,3.05375370450884,2.983478192277703,-0.8432016785948777,Global
19,2.681685666754616,3.113871943575796,-1.6007112100622547,Global
20,3.213090701256131,1.3341833617322942,-1.206917227215193,Global
21,3.2761154171982088,1.775,-0.6425878999542357,Good
22,3.0684301775357063,2.775,-0.6191616396295312,Good
23,-2.699979784132503,10.61252735469484,-1.7114134104988,Global
24,3.159162696057728,3.5770881367890124,-2.130568594476681,Global
25,-3.1295542794367943,11.48488212754831,-0.9780169376482034,Global
26,-3.615500480088032,11.627531779138083,-4.751781449966057,Global
27,-2.911591836359824,11.366610596493032,-0.7821364063575191,Global
28,3.1785091580096223,2.346576880046096,-0.4144677664125737,Good
29,3.081216175567397,2.100559827178329,-0.4646657568290711,Good
30,3.707455126122709,0.9083583944175004,-2.829137132952598,Global
31,-2.906293660679486,9.7999628886695,-4.336252432506331,Global
32,-2.942621576694576,11.727049790663592,-0.5929409032003193,Global
33,-2.9132757300606227,12.19169798873524,-0.8574471977438104,Global
34,-2.7873105722228595,12.704782897495631,-2.5944261361620446,Global
35,3.092609188240967,2.316871156895304,-0.4094159087596485,Good
36,3.185452538103662,2.1595004563327382,-0.4137709642729263,Good
37,9.827546697916684,11.797151201776138,-81.47385193471241,Global
38,-3.0464585957188244,11.95468271970567,-0.449928837217693,Global
39,-2.9285833426077423,11.951386057512485,-0.6481863631792076,Global
40,-3.1285662416270865,12.17822417317242,-0.4029912478021959,Global
41,-3.1725188709604377,12.365914293081048,-0.4027500531647663,Global
42,3.1583006083281693,2.274956870402545,-0.399395288641604,Good
43,3.1337332266562146,2.2853490267188348,-0.3982016595551945,Good
44,-3.318888629319499,12.350265680839785,-0.6743478718624194,Global
45,-3.1621818885157165,12.28112939869234,-0.4018066341098403,Global
46,-3.256428036274244,12.573353539572595,-0.4615575085936366,Global
47,-3.340523945671892,12.696784376017773,-0.5910278619532222,Global
48,-3.0524183954716664,12.1001054240086,-0.4375137244185808,Global
49,3.13081752736156,2.324097264788354,-0.4000995670866101,Good
50,3.141277725926739,2.276292164366887,-0.3978889291675207,Good
51,3.0547000427146296,2.572745774439952,-0.4865580195934367,Global
52,-3.0900534131062183,12.265068739130664,-0.4235394946913942,Global
53,-3.051986677306168,11.786423790346207,-0.511633751546509,Global
54,-3.1100385601151777,12.210341141456466,-0.4027891672020192,Global
