,No Hypothesis
0,21.70125695770589
1,20.683058169073647
2,20.683058169073647
3,20.683058169073647
4,20.683058169073647
5,20.683058169073647
6,20.683058169073647
7,20.683058169073647
8,20.683058169073647
9,20.683058169073647
10,20.530531858104485
11,20.530531858104485
12,20.530531858104485
13,20.530531858104485
14,20.530531858104485
15,20.530531858104485
16,20.530531858104485
17,20.530531858104485
18,20.530531858104485
19,20.530531858104485
20,20.530531858104485
21,20.530531858104485
22,20.530531858104485
23,20.530531858104485
24,20.530531858104485
25,20.530531858104485
26,20.530531858104485
27,20.530531858104485
28,20.530531858104485
29,20.530531858104485
30,20.530531858104485
31,20.530531858104485
32,20.530531858104485
33,20.510060877451
34,20.510060877451
35,20.39803817500034
36,20.39803817500034
37,20.39803817500034
38,20.39803817500034
39,20.378942650582747
40,20.378942650582747
41,20.378942650582747
42,20.378942650582747
43,20.378942650582747
44,20.378942650582747
45,20.378942650582747
46,20.378942650582747
47,20.378942650582747
48,20.378942650582747
49,20.378942650582747
50,20.378942650582747
51,20.378942650582747
52,20.378942650582747
53,20.378942650582747
54,20.378942650582747
55,20.378942650582747
56,20.378942650582747
57,20.378942650582747
58,20.378942650582747
59,20.378942650582747
60,20.378942650582747
61,20.378942650582747
62,20.378942650582747
63,20.378942650582747
64,20.378942650582747
65,20.378942650582747
66,20.378942650582747
67,20.378942650582747
68,20.378942650582747
69,20.378942650582747
70,20.378942650582747
71,20.378942650582747
72,20.378942650582747
73,20.378942650582747
74,20.378942650582747
75,20.378942650582747
76,20.378942650582747
77,20.378942650582747
78,20.378942650582747
79,20.378942650582747
80,20.378942650582747
81,20.378942650582747
82,20.378942650582747
83,20.378942650582747
84,20.378942650582747
85,20.378942650582747
86,20.378942650582747
87,20.378942650582747
88,20.378942650582747
89,20.378942650582747
90,20.378942650582747
91,20.378942650582747
92,20.378942650582747
93,20.378942650582747
94,20.378942650582747
95,20.378942650582747
96,20.378942650582747
97,20.378942650582747
98,20.378942650582747
99,20.378942650582747
100,20.378942650582747
101,20.378942650582747
102,20.378942650582747
103,20.378942650582747
104,20.378942650582747
