,Good,Poor,Poor_Good,Poor_Weak,Weak
0,2.80200334737434,567.197533613594,567.197533613594,567.197533613594,118.65278246357958
1,2.80200334737434,219.85140016764143,2.80200334737434,118.65278246357958,118.65278246357958
2,2.80200334737434,191.8213431057568,2.80200334737434,118.65278246357958,118.65278246357958
3,2.80200334737434,191.8213431057568,2.80200334737434,118.65278246357958,118.65278246357958
4,2.80200334737434,191.8213431057568,2.80200334737434,118.65278246357958,118.65278246357958
5,2.80200334737434,191.8213431057568,2.80200334737434,118.55980203979748,118.55980203979748
6,2.80200334737434,191.8213431057568,2.80200334737434,118.55980203979748,99.76997841850272
7,1.994142789997598,191.8213431057568,2.80200334737434,118.55980203979748,99.76997841850272
8,1.0072422736578162,191.8213431057568,2.0685858560524264,78.22075006198205,99.76997841850272
9,1.0072422736578162,191.8213431057568,2.0685858560524264,78.22075006198205,99.76997841850272
10,1.0072422736578162,191.8213431057568,1.2255014874480796,78.22075006198205,99.76997841850272
11,1.0072422736578162,191.8213431057568,1.2255014874480796,78.22075006198205,99.76997841850272
12,1.0072422736578162,191.8213431057568,0.429280026575231,78.22075006198205,99.76997841850272
13,1.0072422736578162,191.8213431057568,0.429280026575231,78.22075006198205,99.76997841850272
14,1.0072422736578162,191.8213431057568,0.429280026575231,78.22075006198205,99.76997841850272
15,1.0072422736578162,191.8213431057568,0.429280026575231,78.22075006198205,89.3689146384206
16,1.0072422736578162,191.8213431057568,0.429280026575231,78.22075006198205,89.06702693212553
17,0.6360765228294919,90.51004622962304,0.429280026575231,76.35595796074527,87.3021111987875
18,0.6360765228294919,90.51004622962304,0.429280026575231,66.90283605799831,87.3021111987875
19,0.6360765228294919,90.51004622962304,0.429280026575231,51.079396738427626,87.3021111987875
20,0.6360765228294919,90.51004622962304,0.429280026575231,46.26242081030546,87.3021111987875
21,0.2803553791862513,90.51004622962304,0.429280026575231,41.1791734546867,87.3021111987875
22,0.2548511565906678,90.51004622962304,0.429280026575231,29.424016603408884,87.3021111987875
23,0.2493488394093853,90.51004622962304,0.3881433334639134,25.243121450312376,87.3021111987875
24,0.2458654959426937,90.51004622962304,0.3881433334639134,24.643173849404977,87.3021111987875
25,0.2458654959426937,90.51004622962304,0.3881433334639134,22.97936338338664,87.3021111987875
26,0.230622216581505,90.51004622962304,0.3881433334639134,21.02016567856413,87.3021111987875
27,0.230622216581505,89.24831942368485,0.3881433334639134,20.25070134096169,87.3021111987875
28,0.1321129323243579,89.24831942368485,0.2560008639553734,19.752917604925432,87.3021111987875
29,0.1321129323243579,89.24831942368485,0.2560008639553734,19.5669467497212,87.3021111987875
30,0.0996927868575899,89.24831942368485,0.2560008639553734,19.56042514448211,87.3021111987875
31,0.0996927868575899,88.834590041918,0.2210407707916187,19.56042514448211,87.3021111987875
32,0.0996927868575899,88.834590041918,0.2210407707916187,19.05311331862554,87.3021111987875
33,0.0996927868575899,88.13043311534364,0.2210407707916187,19.05311331862554,87.3021111987875
34,0.0996927868575899,86.66718936634352,0.2210407707916187,19.05311331862554,87.3021111987875
35,0.0656450988966844,86.66718936634352,0.2210407707916187,18.754084211570436,87.3021111987875
36,0.0359117343178224,86.66718936634352,0.2210407707916187,18.754084211570436,87.3021111987875
37,0.0359117343178224,86.66718936634352,0.2189882266063326,18.550665697852597,87.3021111987875
38,0.0359117343178224,86.66718936634352,0.1998881086859089,18.550665697852597,87.3021111987875
39,0.0219441904808835,85.61943718061588,0.1834512535447254,18.550665697852597,87.3021111987875
40,0.0219441904808835,78.05469300925874,0.1750739555201859,18.550665697852597,87.3021111987875
41,0.0219441904808835,78.05469300925874,0.174914716893857,18.416023374310853,87.3021111987875
42,0.0190972853510816,77.5448978974703,0.1704545042454162,18.298017480930184,87.3021111987875
43,0.0190972853510816,77.5448978974703,0.1704545042454162,18.04040284858112,87.3021111987875
