x0,x1,Value,Timestamp
2.9432468297469767,2.5100744679781113,0.591819273119982,4
3.4334137245601766,1.9933742169467659,0.808081026346439,11
3.1331970155490017,2.312140887110299,0.3991611699589687,13
3.0358133526971596,2.398885074143897,0.4531532888001448,15
3.5045751022759375,2.4216952566619034,1.1939038236603057,18
3.23490957972252,2.322424610223349,0.45384341339388884,2854
-0.7035702557850563,1.7242926328967283,47.12725729579245,2896
3.2390389476507075,2.4104863254404068,0.4876478171358962,5478
3.2261127951129005,2.4126660703088327,0.47323390497437623,8257
3.270113356855274,2.3130242515661337,0.495608295277948,11171
3.210586665593028,2.41773744618175,0.45911998443596436,14201
3.186224987056557,2.4198316209748305,0.43962731214376943,17032
3.2456893559296844,1.940089476890519,0.5149563521428177,21859
3.238963358929473,1.9335595170099118,0.5145152911977557,24632
3.1943317216771536,1.9267115839532476,0.5058057056290114,27569
3.247536060095939,1.914109582228286,0.5299670229072865,30617
3.260935444300733,1.9041208934404374,0.5443895147673343,33743
3.2710994922797347,1.887373147614608,0.56170167539457,36652
3.26251511665154,1.863901807074017,0.569563978279449,39661
3.2721850516969866,1.8590632679781054,0.5796933604573496,43185
3.284111887575915,1.8487411943158056,0.5961975034713353,46369
3.2136569899692056,1.7703039465842603,0.624560653610007,54104
3.2121321451714593,1.756552904990591,0.6371359827640349,57176
2.7469383776762353,2.241420869516327,1.2666700336553298,60312
3.4061737033891886,1.744437927090957,0.8430888066291423,63245
3.1021033203017803,1.7277704244981793,0.7397198219225354,66227
5.882796183811818,5.8862171395686556,41.67436947437156,66263
3.5955463081899963,2.318503984345201,1.5079543820326042,69638
3.2453297590151795,2.518153687989759,0.5536190083070363,72609
3.1934384697086746,2.316085535092474,0.417378338954617,75997
3.6638861698806107,2.351000618457146,1.8788388384778325,80551
3.2456020564691705,2.741205052866464,0.7478070687522882,83457
3.3262790557177055,1.6915556739065256,0.7581593075073305,86312
3.245331704038348,2.7971135179742324,0.8114617811419829,89651
3.2331996412693584,1.6888209137547563,0.704221871108973,92595
3.243931650056769,1.7070187943761563,0.6877601703470251,95675
3.28962256326478,1.7029423672221484,0.7139908089073481,98619
6.040861636829575,10.52579383645376,108.1695625417556,98675
3.167736820927548,1.7149115055390989,0.6925398879962967,101668
3.7360075468189886,2.192780305439844,2.1575686417847466,104608
3.1943317216771536,3.0007260619280616,0.9987537700671795,107600
5.911950242988489,0.26327927650012806,19.658172932467508,112347
2.6634052516215228,2.225814205401452,1.678934330045885,114835
2.6420883685657888,2.3423456331857735,1.696692677808762,117857
3.228853585572436,1.7227296796717477,0.6698433750783735,120922
2.5148820648194086,2.4985921609094817,2.3224510419908775,124113
2.617106866126945,9.67376929327238,50.04958965491468,124213
3.098303187792128,1.7250241471791108,0.7479128992759931,127499
2.1769395935083207,12.688099414854719,95.55256151834456,127539
5.920337618835346,2.9087233906499383,22.22868228812157,130597
3.210586665593028,2.9097848606008694,0.8940424941023182,135687
2.591580475195742,2.3715969532111307,1.9519738530870692,141211
3.1515849337031643,2.8123870478295,0.6955734721858875,144416
3.1815448824540593,3.060156867076716,1.0715815988849866,147706
2.4750274284359346,2.2047174052365435,2.872485671737361,150868
3.212414081834206,2.864267702912583,0.8365012965789687,153968
2.5865009801713628,2.4060224320762345,1.9563666983010954,156716
2.6103955474395093,2.3105968134297745,1.8933660229580525,160190
3.173204698663179,3.102525799812365,1.1286733588397115,163723
2.423460595384128,2.443120261635988,2.9795249301307756,166833
3.280234235809763,2.9019489100115035,1.0267063660968967,170213
3.232505759405045,2.9084885085373604,0.9322009903497597,175054
1.9001613786570646,1.9300186294708965,9.181067803935136,178225
3.0358133526971596,3.8441845058823487,2.657513424695995,181627
