,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,Target
0,7.402482732544236,1.6455385734511943,-4.423221185978619,-6.281775358196415,-1.7779974414977353,-7.652489057305689,3.6993748874827013,-1.2477788068069913,1.1245865034394047,-2.6583935676135217,-1.952685423715943,-7.739185986112074,-1.0593830746502135,1.7089023302207131,-1254365.4028992944
1,-6.760297923101235,0.41437576105367135,-3.4789774772434896,3.9837247588888207,-2.672109021674327,6.727490165321104,-0.3731411350496536,0.3300459598372196,-2.339037436612619,9.950817917551614,0.2848897650355795,1.1810654865694143,-9.311004637828571,4.398600527346693,-2122280.8385672634
2,-1.5799290478551526,-1.2612974941550235,-4.365984924220387,8.005486761134257,3.3922455621440406,-0.8786249902295662,-4.203913104555279,0.516379269294438,1.1848412300312354,4.905676635609723,6.566925071466066,6.473889038500985,-8.45719360241616,2.8972414072160557,-1324044.123706687
3,-3.814848287269057,0.4850743175275607,9.161846750682837,7.664019117681086,-4.091362197286202,0.2475197692335911,-8.225951646314345,2.8343346217566,-7.3515889257676275,5.329716291596682,-8.465155195965664,-3.3791235460481284,3.597031743663548,0.18426158921427316,-2441531.044280584
4,3.102922804931726,2.042407156249215,4.3810911509733295,-1.695615291633688,-2.069167416026789,6.502779277163452,4.251035073176066,-8.04125695706464,6.843085171417631,-1.1835782462080182,-2.5202151146417044,8.273516394295129,0.9555603351822626,-4.961254742787906,-1291180.112202821
5,-9.450521172512396,-5.874854007725194,1.8177072295506633,-6.726969439761163,6.738563278419377,5.504063422630711,-6.619170872042872,5.339886585672289,-3.29268301863552,-0.5520409042499956,-5.6987125785326365,8.241879986964488,5.184153028834849,3.531227153451548,-2240020.415002387
6,-9.572474372675746,3.217486537877093,-8.1112081925043,6.623251395719059,-7.745019151999976,1.3365921871997628,-6.507478264435469,5.812132581061707,-9.32634402438542,5.919423647183951,3.7887454580087976,-0.16308672619294207,-8.228924605987899,8.751005251254671,-3233369.971592513
7,-8.312755474289062,-0.6121266001815666,6.112252969041805,-8.287070938188513,-5.1124096795129015,7.85611172822183,-0.4277783867267253,-6.191986474841011,-4.939115342021401,5.246784953832812,9.170804777084054,5.246350466673979,-3.599857470902002,5.831628110911826,-2647800.704417534
8,-0.20957903363236774,-4.072986310010089,2.0392241533455024,-5.560982458773324,-2.2785475815125045,-9.868046715973462,-2.8365072481170213,-6.065713352877116,-1.807564616849211,-7.808767153310621,-8.285937532576572,4.951910074623704,-6.339803076854393,-9.698252181896676,-2580944.8135990594
9,8.275023744411303,8.518810753520654,1.6574075418712653,-3.7476090050509914,9.965351360239797,-6.999718983522969,9.889629445816645,-7.500720196384043,-2.978907171909631,0.6211664934888557,-3.5279272295230735,6.128347355471341,9.206385192615866,0.7894886194522144,-4409487.649265619
