,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.5,1.0,0.0,0.0,0.0,3.8000000000000003,0.25,0.25,0.5,1.25,0.22104244810914145,Global
1,0.5,0.5,1.0,0.0,0.75,1.8,1.0,0.25,0.0,0.0,0.022253151137263005,Global
2,0.5,0.0,0.5,0.75,0.25,1.6,0.25,0.75,0.0,0.5,0.017684330892446344,Global
3,0.25,0.25,0.5,0.25,0.25,1.2,1.0,0.0,0.75,0.0,0.02164093021044892,Global
4,0.25,3.0,0.0,0.0,0.5,1.2,0.0,0.0,0.0,0.25,4.834423949105938,Global
5,0.0,4.25,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,4.095558300871785,Global
6,0.0,0.0,0.25,0.25,0.0,4.4,0.0,0.5,2.75,0.25,0.00011847388662549057,Global
7,0.0,3.5,0.0,0.0,0.5,4.4,0.0,0.0,0.0,0.5,13.841428440844155,Global
8,0.0,3.5,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,4.320104020968685,Global
9,0.0,1.25,0.0,0.75,0.5,4.4,0.0,0.0,0.0,0.5,17.752337376792404,Global
10,0.0,0.5,0.25,0.0,0.5,4.6,0.0,0.0,0.0,0.0,1.2493034515629085,Global
11,0.0,0.5,0.0,0.75,0.5,4.6,0.25,0.0,0.25,0.25,8.655844366805,Global
12,0.0,0.5,0.0,0.75,0.5,4.6,0.0,0.0,0.0,0.5,13.235785816418542,Global
13,0.0,1.5,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.5,7.120308433274409,Global
14,0.0,1.5,0.0,1.0,0.5,4.2,0.0,0.0,0.0,0.5,17.691796521400185,Global
15,0.0,1.75,0.0,0.75,0.5,4.0,0.0,0.0,0.0,0.5,17.08064976484858,Global
16,0.0,1.75,0.0,1.0,0.5,4.4,0.0,0.0,0.0,0.5,17.798843355145824,Global
17,0.0,1.75,0.0,0.5,0.5,3.8000000000000003,0.0,0.0,0.0,0.5,15.833741338424918,Global
18,0.0,1.75,0.0,1.75,0.5,4.800000000000001,0.0,0.0,0.0,0.5,14.584970937354367,Global
19,0.0,2.0,0.0,0.75,0.5,4.6,0.0,0.0,0.0,0.5,16.64545869839438,Global
20,0.0,2.0,0.0,0.75,0.5,4.0,0.0,0.0,0.0,0.5,16.07462661091329,Global
21,0.0,1.75,0.0,0.75,0.5,3.6,0.0,0.0,0.0,0.5,15.787791055919278,Global
22,0.0,1.75,0.0,0.75,0.5,4.800000000000001,0.0,0.0,0.0,0.5,17.896366991277414,Global
23,0.0,1.75,0.0,0.75,0.5,4.2,0.0,0.0,0.0,0.5,17.525933513370134,Global
24,0.0,1.75,0.0,0.75,0.5,4.6,0.0,0.0,0.0,0.5,17.946980925797536,Global
25,0.0,1.75,0.0,0.5,0.5,4.4,0.0,0.0,0.0,0.5,17.194882452524123,Global
26,0.0,1.75,0.0,0.5,0.5,4.6,0.25,0.0,0.0,0.5,16.304857621586834,Global
27,0.0,0.25,0.0,1.75,0.75,4.6,0.25,0.0,0.0,1.0,9.441811179398801,Global
28,0.0,1.75,0.0,0.75,0.5,4.6,0.0,0.0,0.0,0.75,17.42252748219864,Global
29,0.0,1.75,0.0,0.75,0.5,4.4,0.0,0.25,0.0,0.25,3.415002855533027,Global
30,0.0,1.75,0.0,0.75,0.5,4.4,0.0,0.0,0.0,0.0,16.804641418337162,Global
31,0.5,1.75,0.0,0.75,0.5,4.4,0.0,0.0,0.0,0.5,1.145646359406554,Global
32,0.0,1.75,0.0,0.75,0.5,4.6,0.25,0.0,0.0,0.75,16.211263273861825,Global
33,0.0,0.0,0.0,1.75,0.25,3.6,1.0,0.0,0.25,0.25,1.7933454493022005,Global
34,0.0,1.75,0.0,0.5,0.5,4.6,0.0,0.0,0.0,1.75,10.770074497697179,Global
35,0.0,1.25,0.0,0.75,0.5,4.6,0.0,0.0,0.0,0.25,16.674637891397612,Global
36,0.0,1.5,0.0,0.75,0.5,4.6,0.0,0.0,0.0,0.5,17.986345186824853,Global
37,0.0,1.0,0.0,1.5,0.25,4.6,0.75,0.0,0.0,0.0,10.413392217959421,Global
38,0.0,0.5,0.0,1.0,0.75,1.6,0.5,0.0,0.0,0.75,3.6710690719072803,Global
39,0.0,1.5,0.0,0.75,0.25,4.4,0.0,0.0,0.0,0.5,12.637461739231853,Global
40,0.25,0.0,0.0,0.25,0.0,4.0,0.25,0.0,0.0,0.5,1.3836729869635294,Global
41,0.0,0.75,0.0,0.0,0.5,3.8000000000000003,0.5,0.0,0.0,2.25,5.705309406921933,Global
42,0.0,1.75,0.0,0.25,1.0,2.6,0.5,0.0,0.25,0.0,6.157308875029929,Global
43,0.0,0.75,0.0,0.25,0.75,4.4,1.75,0.0,0.0,0.0,0.8356098778256043,Global
44,0.25,1.0,0.0,1.0,0.25,2.0,0.5,0.0,0.0,1.25,1.7453194312272409,Global
45,0.0,0.25,0.0,2.0,0.0,3.4000000000000004,0.25,0.0,0.0,1.25,3.233279391266228,Global
46,0.25,2.75,0.0,0.0,0.5,3.2,0.0,0.0,0.0,0.0,4.89613651289479,Global
47,0.0,0.75,0.0,0.0,0.0,4.800000000000001,0.5,0.0,0.0,1.75,5.058699313272299,Global
48,0.0,4.25,0.0,0.25,0.0,3.6,0.25,0.0,0.0,0.0,6.131191214540321,Global
49,0.0,1.25,0.0,0.5,1.0,4.0,0.75,0.0,0.0,0.5,11.61064920527761,Global
50,0.0,1.5,0.0,0.75,0.5,4.4,0.0,0.0,0.0,0.25,17.512368112452656,Global
51,0.0,1.5,0.0,0.25,0.5,3.6,0.0,0.0,0.25,0.75,10.708026292411073,Global
52,0.0,1.5,0.0,0.0,0.75,2.4000000000000004,0.75,0.0,0.25,0.0,4.721394430791923,Global
53,0.0,1.0,0.0,0.0,1.0,1.8,0.0,0.0,0.0,0.25,7.796076821397641,Global
54,0.0,0.75,0.0,0.5,0.5,2.8,0.5,0.0,0.25,1.25,4.483878962616239,Global
55,0.0,4.25,0.0,0.25,0.0,2.2,0.25,0.0,0.0,0.0,5.052795079474922,Global
56,0.25,1.25,0.0,0.0,0.75,1.4,0.0,0.0,0.0,0.5,2.848086404701766,Global
57,0.0,4.25,0.0,0.25,0.0,4.2,0.25,0.0,0.0,0.0,6.335109228722258,Global
58,0.0,1.5,0.0,0.0,0.5,4.2,0.0,0.0,0.25,1.5,9.51144235672329,Global
59,0.0,1.25,0.0,1.25,0.25,2.6,0.5,0.0,0.0,0.25,6.4636525719226166,Global
60,0.25,1.75,0.0,1.0,0.0,4.4,0.0,0.0,0.0,0.5,4.122169152564561,Global
61,0.0,4.25,0.0,0.25,0.0,4.4,0.25,0.0,0.0,0.0,6.317936224516156,Global
62,0.25,0.5,0.0,0.75,0.75,3.4000000000000004,0.75,0.0,0.0,0.25,5.24350744027599,Global
63,0.0,0.0,0.0,1.25,0.25,4.800000000000001,0.5,0.0,0.0,1.75,2.818652270951861,Global
64,0.0,4.25,0.0,0.25,0.0,3.0,0.25,0.0,0.0,0.0,5.6931990344468275,Global
65,0.0,0.0,0.0,0.25,1.0,4.4,1.25,0.0,0.0,1.25,1.1997712356310197,Global
66,0.25,1.75,0.0,1.0,0.5,3.8000000000000003,0.0,0.0,0.25,0.0,5.347313060135762,Global
67,0.0,0.0,0.0,0.5,0.0,3.6,0.25,0.0,0.0,0.25,2.6944634914581176,Global
68,0.0,0.25,0.0,0.25,0.75,3.4000000000000004,0.75,0.0,0.0,1.0,6.283160482028722,Global
69,0.25,0.5,0.0,0.25,1.5,3.0,0.5,0.0,0.25,0.0,1.345340807035555,Global
70,0.0,0.5,0.0,1.5,0.25,4.6,0.75,0.0,0.0,0.75,9.209365523687822,Global
71,0.25,2.5,0.0,0.25,0.25,3.8000000000000003,0.25,0.0,0.0,0.0,4.189153665089854,Global
72,0.0,0.0,0.0,1.25,0.5,4.6,0.25,0.0,0.0,0.25,7.00852914403859,Global
73,0.0,1.25,0.0,0.0,0.25,4.6,0.5,0.0,0.25,0.25,6.912248137782702,Global
74,0.0,1.75,0.0,0.0,0.5,1.2,0.25,0.0,0.25,0.0,3.621578190281251,Global
75,0.25,0.0,0.0,1.75,0.5,4.2,0.0,0.25,0.0,0.0,0.6360967996943245,Global
76,0.0,0.5,0.0,0.25,1.5,4.4,0.0,0.0,0.25,1.25,2.055509483745035,Global
77,0.0,4.25,0.0,0.25,0.0,4.800000000000001,0.25,0.0,0.0,0.0,6.125614796478493,Global
78,0.0,1.5,0.0,0.0,0.75,4.6,0.75,0.0,0.0,0.75,11.78512356597427,Global
79,0.0,1.0,0.0,0.0,0.75,3.0,1.0,0.0,0.0,0.75,6.349045394390101,Global
80,0.0,0.25,0.0,0.25,0.75,4.800000000000001,0.0,0.0,0.0,1.75,5.428087309437667,Global
81,0.0,4.25,0.0,0.25,0.0,4.0,0.25,0.0,0.0,0.0,6.306655890631925,Global
82,0.0,1.25,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.5,10.185775264798341,Global
83,0.0,0.5,0.0,0.0,0.0,2.0,0.25,0.0,0.0,2.25,4.620116950820973,Global
84,0.0,0.75,0.0,1.5,0.0,4.0,0.5,0.0,0.0,0.5,7.411518710993169,Global
85,0.0,4.25,0.0,0.25,0.0,3.8000000000000003,0.25,0.0,0.0,0.0,6.236824625741971,Global
86,0.0,2.0,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.75,5.301244868862891,Global
87,0.0,1.25,0.0,0.0,1.25,2.8,0.75,0.0,0.0,0.5,4.904060588987777,Global
88,0.0,2.25,0.0,0.25,0.0,3.0,0.75,0.0,0.0,0.25,3.581869747095348,Global
89,0.0,4.25,0.0,0.25,0.0,3.4000000000000004,0.25,0.0,0.0,0.0,5.998195003326671,Global
90,0.0,0.5,0.0,0.25,0.5,4.4,0.0,0.0,0.0,1.75,10.769591464193583,Global
91,0.0,2.25,0.0,0.25,0.75,1.2,0.0,0.0,0.0,0.25,6.942056227935918,Global
92,0.0,2.25,0.0,0.5,0.5,1.0,0.0,0.25,0.0,0.0,1.3500409313175692,Global
93,0.25,2.5,0.0,0.0,0.0,2.2,0.5,0.0,0.0,0.5,1.8568668509680226,Global
94,0.25,0.5,0.0,0.25,1.0,3.8000000000000003,1.25,0.0,0.0,0.25,1.8953974676506165,Global
95,0.0,0.75,0.0,0.25,0.25,3.6,1.0,0.0,0.0,0.75,6.761013651914684,Global
96,0.0,0.0,0.0,1.0,0.75,3.4000000000000004,0.25,0.0,0.0,1.75,3.253405458129162,Global
97,0.25,0.25,0.0,1.25,0.5,2.8,0.0,0.0,0.25,1.0,2.667198645128825,Global
98,0.0,0.75,0.0,0.0,1.25,3.4000000000000004,0.5,0.0,0.25,0.5,4.31316686754406,Global
99,0.0,0.0,0.0,1.0,0.75,4.4,0.75,0.0,0.0,1.25,4.840557608109643,Global
100,0.0,0.25,0.0,1.0,1.0,1.8,0.0,0.0,0.0,1.0,4.725814432743982,Global
101,0.0,0.5,0.0,1.0,0.5,3.8000000000000003,0.0,0.0,0.75,0.25,2.232434780222685,Global
102,0.0,0.5,0.0,0.75,2.0,4.4,0.0,0.0,0.0,0.25,2.1999728693409506,Global
