,x0,x1,Target,Hypothesis
0,-4.268557178962208,-3.490832519010895,-30.406492065853755,Poor
1,-0.7606127562865073,3.221337502664219,-10.955547071096705,Global
2,2.410468251644719,3.7683527667684933,-20.010839766998906,Global
3,-1.1941808857843692,4.9096359131598915,-25.5305927877621,Global
4,4.026310110362986,-2.9725166617151957,-25.04702840898565,Global
5,-3.12,-5.12,-35.948800000000006,Poor
6,-4.252647302021083,-3.5052789422303174,-30.37198953823049,Poor
7,-3.8341181001405404,-3.3008519090700967,-25.59608493143701,Poor
8,-3.7485699815224196,-3.2741785771305927,-24.772022261311903,Poor
9,-3.7496791156096805,-3.187359178065171,-24.219352000035677,Poor
10,-3.6503034181379928,-3.148616642810903,-23.238501807855712,Poor
11,-3.5380430706050228,-3.12,-22.25214876945622,Poor
12,-3.4069742294981964,-3.12,-21.341873400464827,Poor
13,-3.2623435462497996,-3.12,-20.37728541375772,Poor
14,-0.7468206021812286,3.1680473788325556,-10.59426520637016,Global
15,-0.7970340013926536,3.1338732780595406,-10.456424922311635,Global
16,-0.766639434435182,3.0857808953340284,-10.109779756439575,Global
17,-0.740485679392358,2.967356620072091,-9.353524352070826,Global
18,-0.7042185031983599,2.828543643319411,-8.496582842409586,Global
19,-0.6384798328579135,2.6857165522196986,-7.620729895833135,Global
20,-0.5051574270931194,2.57615040775406,-6.891734949518749,Global
21,-0.4659275509316256,2.4353226504442316,-6.147884894483859,Global
22,-0.5004772945134588,2.2316162803346162,-5.23058874497802,Global
23,-0.4683354047215589,2.049357575338586,-4.419204522913355,Global
24,-0.3182780048064812,1.8861066283649082,-3.6586991019056363,Global
25,-0.2955789157501259,1.7293581816227532,-3.0780466157815756,Global
26,-0.3653353340324488,1.5152078923907795,-2.429324863455909,Global
27,-0.3193958277101827,1.3492749819015764,-1.922556671544172,Global
28,-0.166875799944469,1.1946527903825428,-1.4550428221759022,Global
29,-0.1636544044907718,1.034532164378503,-1.097039563242899,Global
30,-0.21833593187627354,0.8442878329530465,-0.7604925240208322,Global
31,-0.14271125978454136,0.6803113074020521,-0.4831899786483803,Global
32,-0.1459288892782545,0.5178635846597031,-0.28947793304258246,Global
33,-0.25955785710998047,0.4044292366708271,-0.2309332886616729,Global
34,-0.17525180285394804,0.30695161576181706,-0.12493248882234925,Global
35,-0.1830341674232694,0.17060766655617832,-0.06260848233207353,Global
