,x0,x1,x2,x3,x4,x5,x6,x7,x8,Target,Hypothesis
0,-31.67422168770929,-31.17220195743479,-31.127196240203236,-32.523900266339595,-31.563995986417126,-31.71697083327083,-31.840183188379864,-31.82510851115097,-31.502574314245336,-21.82821824321565,Poor
1,0.09377831229070943,0.5957980425652105,0.6408037597967626,-0.7559002663395977,0.204004013582876,0.05102916672916735,-0.07218318837986315,-0.05710851115096838,0.26542568575466285,-2.9675503661217246,Good
2,3.072927737141967,19.523110258776818,20.99785760102032,-24.76933992741594,6.6848035170836795,1.672123735381355,-2.3652987168313544,-1.8713316933949322,8.697468870808791,-20.31691753613978,Global
3,27.89630807065648,20.67679908662096,29.126934684194417,27.497931870014,-5.581648930339483,21.35241276149926,29.246103148260033,8.391626144834262,-16.23524688770454,-21.694773737394918,Global
4,6.052308767541959,23.619424162473884,-29.59262144056391,23.252077596627394,14.43194585294367,-13.371084842137563,-0.9564014392463065,22.562439037438303,6.716859614156249,-21.41827484036737,Global
5,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-3.6253849384403627,Good
6,-32.768,-32.768,-32.768,-30.768,-32.768,-32.768,-30.768,-30.768,-32.768,-21.566336267483493,Poor
7,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-3.6253849384403627,Good
8,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-3.6253849384403627,Good
9,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.9999999999999999,-3.6253849384403627,Good
10,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-3.6253849384403627,Good
11,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-0.9999999999999999,-3.6253849384403627,Good
12,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-3.6253849384403627,Good
13,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-3.6253849384403627,Good
14,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-3.6253849384403627,Good
15,-0.44549114296761777,0.5069557455931776,1.470399401938187,0.903958545605064,1.3230750115869883,0.8146905759210172,1.2725505610202783,0.3217067964788212,0.04850402573490658,-5.249440834998591,Global
16,-0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.6253849384403627,Good
17,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-3.6253849384403627,Good
18,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-3.6253849384403627,Good
19,0.7442203675981311,-0.23006410281980205,-0.3235984727862953,-0.2937379686544237,0.9566736456167353,0.5592844451394969,0.869959913742564,0.8974987292610512,-0.8044443897587039,-4.136865484577591,Good
20,-1.0,1.0,-1.0,-1.0,-0.4239774205871498,-1.0,-1.0,1.0,1.0,-3.9862831325504726,Good
21,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-0.9999999999999999,-3.6253849384403627,Good
22,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-3.6253849384403627,Good
23,0.13834535365821754,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-3.545764861887435,Good
24,-1.0,-0.8152365888144845,1.0,-1.0,-0.33721867228150787,-1.0,1.0,-1.0,0.6118406101519042,-4.2191862863652965,Good
25,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-3.6253849384403627,Good
26,0.31258486275673647,-11.403899385480582,12.834125710369676,2.8131589613310197,8.013226021186611,-7.250232232541208,0.34156899563735266,7.08715409458901,-0.14519547216826822,-16.809467501841986,Global
27,0.6628589713526867,-0.9211770476698691,0.9331743400863743,0.8325826505441996,-0.8426269837767901,0.22475144981613426,0.16670735809588488,0.9997137893818313,0.6341838322433027,-4.054242957915378,Good
28,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-0.020910291707853378,1.0,-3.4397008112165257,Good
29,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-3.6253849384403627,Good
30,1.0,1.0,-1.0,-1.0,-1.0,0.26307545011669115,-1.0,-1.0,-1.0,-3.758423137494486,Good
31,-1.0,1.0,1.0,-1.0,0.7711907461458184,1.0,0.6262918816369628,-1.0,-1.0,-4.109381089866027,Good
32,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-3.6253849384403627,Good
33,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-3.6253849384403627,Good
34,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.6253849384403627,Good
35,0.7755121051569225,0.837250505923868,0.8087171523821912,-0.9486521943656523,-0.2693537026010071,0.7203249495602049,-0.8762236965571795,0.2972979257084123,0.31807867836103565,-4.12347396500736,Good
36,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.32601579252350205,-1.0,1.0,-3.8646504210017096,Good
37,-14.324867509201844,0.7477310733878753,-3.8534114417166023,-3.3350566664784047,-7.371522461371335,-2.04637559163168,-17.142587284412894,10.688223212846545,-12.339281277333576,-18.8992498257132,Global
38,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-3.6253849384403627,Good
39,-0.8918749538232413,0.786456076079382,0.3935707645523303,-0.16380084410935902,0.9726119885728017,-0.7091377519605773,-0.2485677398973667,0.8213447090548667,-0.18908109569904785,-3.871866337199102,Good
40,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.06459983550317393,1.0,-3.462257673014833,Good
41,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.6253849384403627,Good
42,1.0,-0.9999999999999999,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-3.6253849384403627,Good
43,-0.38188476805354343,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-3.9424410252723097,Good
44,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-3.6253849384403627,Good
45,-0.38250359111216536,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-3.943185279112964,Good
