,0,0.1,0.1778279410038923,0.31622776601683794,0.5623413251903491,1.0
0,8.608640681799715,8.608640681799715,8.608640681799715,8.608640681799715,8.608640681799715,8.608640681799715
1,8.884821704410008,8.884821704410008,8.884821704410008,8.884821704410008,8.884821704410008,8.884821704410008
2,9.703605943848965,9.703605943848965,9.703605943848965,9.703605943848965,9.703605943848965,9.703605943848965
3,8.66052492240779,8.66052492240779,8.66052492240779,8.66052492240779,8.66052492240779,8.66052492240779
4,7.481654932889024,7.481654932889024,7.481654932889024,7.481654932889024,7.481654932889024,7.481654932889024
5,6.281192871510807,6.281192871510807,6.281192871510807,6.281192871510807,6.281192871510807,6.281192871510807
6,4.81590404072299,4.81590404072299,4.81590404072299,4.81590404072299,4.81590404072299,4.81590404072299
7,4.012833307575327,4.012833307575327,4.012833307575327,4.1056461749930415,4.1056461749930415,4.133630215035154
8,4.213019580522712,4.213019580522712,4.213019580522712,4.23645340127853,4.256438166173793,4.249926659332794
9,4.379699095915947,4.379699095915947,4.379699095915947,4.368616286756262,4.369271292405125,4.3722185901944215
10,3.8543328399816743,3.8415660231435074,3.8415660231435074,3.848994631252553,3.86146740959748,3.8574122260919497
11,3.495663904847798,3.4740620483245905,3.4740620483245905,3.502037779302835,3.5276853773942327,3.518597321441346
12,3.310796378862446,3.2120867212287427,3.244075710326295,3.371746356978979,3.425984900471562,3.3720096426669177
13,3.140500861634916,2.9353188180974006,3.030006494888347,3.113205300977268,3.2027245032111287,3.147435562219233
14,2.94191702060766,2.7270914292733184,2.93936197285692,2.90190708323623,2.8947540989808664,2.905861233220411
15,2.5077124531869197,2.509483090134072,2.8172437333519937,2.707303937091127,2.670755042367175,2.7068139475519355
16,2.2607651177100387,2.229838992942599,2.516668439619424,2.495233365802471,2.4937497522388385,2.500038912619955
17,2.0280302458541177,2.06543220323262,2.307451634052135,2.291233156779773,2.2852351465342338,2.302264160690941
18,1.7550737964955645,1.934883244760038,2.1974562721519355,2.128312437507813,2.125782209540717,2.134744038351321
19,1.541451513863361,1.7655057269711845,2.156875468635552,2.1560623978411626,2.140956665166492,2.134744038351321
20,1.359412590253131,1.5620885653073706,2.0775594310951604,2.17132274313279,2.140972830448878,2.134744038351321
21,1.1889213692533764,1.3600303696615927,1.8822700016204224,1.923064020486411,1.905815647876643,1.9043802160430372
22,1.0373654554920966,1.2228226572650336,1.691396017691424,1.7129285430251542,1.7032079151275823,1.7033732687009164
23,0.8784558157655978,1.0961624522027418,1.5370474496492723,1.5546160938374731,1.549512367706741,1.549578291405646
24,0.791741619484096,0.9318345500395292,1.390267118828789,1.4339908185753554,1.4323368148724551,1.4322911872918338
25,0.6518348728530052,0.7769270136317925,1.261374327172357,1.2740299507619488,1.2735015439756323,1.2734661932704476
26,0.5274986313698916,0.7080569696919462,1.2527728605016617,1.2756742380256247,1.273508673779895,1.2734661932704476
27,0.4117833771524891,0.6193845261478623,1.2347797663419768,1.2769135003973409,1.273508673779895,1.2734661932704476
28,0.3830873228712237,0.4922277107771861,1.06750079336411,1.1100615063985249,1.1085374494873463,1.108497264769036
29,0.2906082065811441,0.3866117610151508,0.9158574245977562,0.961399601378193,0.960572665232354,0.9605461924016192
30,0.1966420052311056,0.3801174471276106,0.8047997334175935,0.8333596013958428,0.8329841987352076,0.8329807407674277
31,0.1390341078191203,0.3032014958331709,0.7053335975076297,0.7232635203989575,0.7232287315662815,0.7232273360179765
32,0.0941775157371649,0.2127414772759712,0.5871885446458353,0.6144852478236518,0.6144892336652278,0.6144878751112106
33,0.0563806683005504,0.1539393399680829,0.5823241668593049,0.6145036444345832,0.6144892336652278,0.6144878751112106
34,0.0319074633577658,0.1103316826419708,0.57708651982618,0.6145036444345832,0.6144892336652278,0.6144878751112106
35,0.0151111321267096,0.0713689344555232,0.4687328975482932,0.502651438480013,0.5026260182940534,0.5026246517176334
36,0.0062186155446128,0.0530888500853289,0.3963069003621774,0.4134291589113585,0.4134290552526531,0.4134277603571847
37,0.002012742031825,0.0290447970153908,0.323521648020777,0.3319822695580282,0.3319828263547301,0.3319815888626006
38,0.0013221724474368,0.0127132183273216,0.2497460008277296,0.2556646133938735,0.2556748693548231,0.255673623218856
39,0.0012954219506779,0.0083207991337247,0.1825686512854352,0.1843058038620157,0.1843144996167284,0.1843131161977836
40,0.0003868666917473,0.0010661378096049,0.1366705884279643,0.1843058038620157,0.1843144996167284,0.1843131161977836
41,0.0002375128665786,0.0010327785016495,0.0941829891011344,0.1843058038620157,0.1843144996167284,0.1843131161977836
42,0.0002375128665786,0.0010327785016495,0.060379039889282,0.1338564714399436,0.1338681495977269,0.1338667759066202
43,0.0001519091891951,0.0002283142713499,0.0374614908700222,0.0904326671572115,0.0904309972460156,0.090429771272485
44,0.0001519091891951,0.0002283142713499,0.0195971696784264,0.0567581905401203,0.0567565230095594,0.056755293641553
45,0.0001528894247761,0.0002283142713499,0.0099536732973092,0.0343208512584793,0.0343192721722316,0.0343227097096076
46,0.0001528894247761,0.0002299592461612,0.0045736230267677,0.0171129868398075,0.0171116683854503,0.0171159498321721
47,0.0001528894247761,0.0001617627357294,0.0035095709595495,0.0171129868398075,0.0171116683854503,0.0171159498321721
48,0.0001530887464609,0.0001634900710816,0.0035095709595495,0.017115255657054,0.0171116683854503,0.0171159498321721
49,0.0001530467149526,0.0001634900710816,0.0031465806383434,0.0077375381658927,0.0077325325868834,0.0077371782217433
50,0.000152791901942,0.0001634900710816,0.0031465806383434,0.0028004884840018,0.0027951916169975,0.002800753181749
51,0.000152791901942,0.0001626607420625,0.0005941337662325,0.0016402643220867,0.0016360330881504,0.0016414254832882
52,0.000152791901942,0.0001626607420625,0.0005941337662325,0.0016402643220867,0.0016386186106376,0.001643882129449
53,0.000152791901942,0.0001626607420625,0.0003155236252101,0.0013752322526229,0.0013743054560714,0.0013785228277795
54,0.0001513187026164,0.0001626607420625,0.0003002636958616,0.0013752322526229,0.0013743054560714,0.0013785228277795
