,Poor,Weak,Good
0,22.077350153642413,17.638227972353153,4.204238009040996
1,21.343962528775474,17.638227972353153,4.204238009040996
2,20.63684250775688,17.638227972353153,4.204238009040996
3,19.01131850401284,17.638227972353153,4.204238009040996
4,19.01131850401284,17.638227972353153,4.204238009040996
5,19.01131850401284,17.62017985763428,3.9252085646962813
6,19.01131850401284,17.62017985763428,3.6253849384403627
7,19.01131850401284,17.62017985763428,3.6253849384403627
8,19.01131850401284,17.62017985763428,3.6253849384403627
9,19.01131850401284,17.62017985763428,3.6253849384403627
10,19.01131850401284,17.62017985763428,3.6253849384403627
11,19.01131850401284,17.62017985763428,3.6253849384403627
12,19.01131850401284,17.62017985763428,3.6253849384403627
13,19.01131850401284,17.62017985763428,3.6253849384403627
14,19.01131850401284,17.62017985763428,3.6253849384403627
15,19.01131850401284,17.62017985763428,3.6253849384403627
16,19.01131850401284,14.981257336659548,3.6253849384403627
17,19.01131850401284,14.981257336659548,3.6253849384403627
18,19.01131850401284,14.981257336659548,3.6253849384403627
19,19.01131850401284,14.981257336659548,3.6253849384403627
20,19.01131850401284,14.981257336659548,3.6253849384403627
21,19.01131850401284,14.981257336659548,3.6253849384403627
22,19.01131850401284,14.981257336659548,3.6253849384403627
23,19.01131850401284,14.981257336659548,3.6253849384403627
24,19.01131850401284,14.981257336659548,3.6253849384403627
25,19.01131850401284,14.981257336659548,3.6253849384403627
26,19.01131850401284,14.981257336659548,3.6253849384403627
27,19.01131850401284,14.981257336659548,3.6253849384403627
28,19.01131850401284,14.981257336659548,3.6253849384403627
29,19.01131850401284,14.981257336659548,3.6253849384403627
30,19.01131850401284,14.981257336659548,3.6253849384403627
31,19.01131850401284,14.981257336659548,3.6253849384403627
32,19.01131850401284,14.981257336659548,3.6253849384403627
33,19.01131850401284,14.981257336659548,3.6253849384403627
34,19.01131850401284,14.981257336659548,3.6253849384403627
35,19.01131850401284,14.981257336659548,3.6253849384403627
36,19.01131850401284,14.981257336659548,3.6253849384403627
37,19.01131850401284,14.981257336659548,3.6253849384403627
38,19.01131850401284,14.981257336659548,3.6253849384403627
39,19.01131850401284,14.981257336659548,3.6253849384403627
40,19.01131850401284,14.981257336659548,3.6253849384403627
41,19.01131850401284,14.981257336659548,3.6253849384403627
42,19.01131850401284,14.981257336659548,3.6253849384403627
43,19.01131850401284,14.981257336659548,3.6253849384403627
44,19.01131850401284,14.981257336659548,3.6253849384403627
45,19.01131850401284,14.981257336659548,3.6253849384403627
46,19.01131850401284,14.981257336659548,3.6253849384403627
47,19.01131850401284,14.981257336659548,3.6253849384403627
48,19.01131850401284,14.981257336659548,3.6253849384403627
49,19.01131850401284,14.981257336659548,3.6253849384403627
50,19.01131850401284,14.981257336659548,3.6253849384403627
51,19.01131850401284,14.981257336659548,3.6253849384403627
52,19.01131850401284,14.981257336659548,3.6253849384403627
53,19.01131850401284,14.981257336659548,3.6253849384403627
54,19.01131850401284,14.981257336659548,3.6253849384403627
55,19.01131850401284,14.981257336659548,3.6253849384403627
56,19.01131850401284,14.981257336659548,3.6253849384403627
57,19.01131850401284,14.981257336659548,3.6253849384403627
58,19.01131850401284,14.981257336659548,3.6253849384403627
59,18.05294909011477,14.981257336659548,3.6253849384403627
60,18.04540164550004,14.981257336659548,3.6253849384403627
61,18.04540164550004,14.981257336659548,3.6253849384403627
62,18.04540164550004,14.981257336659548,3.6253849384403627
63,18.04540164550004,14.981257336659548,3.6253849384403627
64,18.04540164550004,14.981257336659548,3.6253849384403627
65,18.04540164550004,14.981257336659548,3.6253849384403627
66,18.04540164550004,14.981257336659548,3.6253849384403627
67,18.04540164550004,14.981257336659548,3.6253849384403627
68,18.04540164550004,14.981257336659548,3.6253849384403627
69,18.04540164550004,14.981257336659548,3.6253849384403627
70,18.04540164550004,14.981257336659548,3.6253849384403627
71,18.04540164550004,14.981257336659548,3.6253849384403627
72,17.651691623572457,14.981257336659548,3.6253849384403627
73,17.651691623572457,14.981257336659548,3.6253849384403627
74,17.651691623572457,14.981257336659548,3.6253849384403627
75,17.651691623572457,14.981257336659548,3.6253849384403627
76,17.651691623572457,14.981257336659548,3.6253849384403627
77,17.651691623572457,14.981257336659548,3.6253849384403627
78,17.651691623572457,14.981257336659548,3.6253849384403627
79,17.651691623572457,14.981257336659548,3.6253849384403627
80,17.651691623572457,14.981257336659548,3.6253849384403627
81,17.651691623572457,14.981257336659548,3.6253849384403627
82,17.651691623572457,14.981257336659548,3.6253849384403627
83,17.651691623572457,14.981257336659548,3.6253849384403627
84,17.651691623572457,14.981257336659548,3.6253849384403627
85,17.651691623572457,14.981257336659548,3.6253849384403627
86,17.651691623572457,14.981257336659548,3.6253849384403627
87,17.651691623572457,14.981257336659548,3.6253849384403627
88,17.651691623572457,14.981257336659548,3.6253849384403627
89,17.651691623572457,14.981257336659548,3.6253849384403627
90,17.651691623572457,14.981257336659548,3.6253849384403627
91,17.651691623572457,14.981257336659548,3.6253849384403627
92,17.651691623572457,14.981257336659548,3.6253849384403627
93,17.651691623572457,14.981257336659548,3.6253849384403627
94,17.651691623572457,14.981257336659548,3.6253849384403627
95,17.647131776907848,14.981257336659548,3.6253849384403627
96,17.647131776907848,14.981257336659548,3.6253849384403627
97,17.647131776907848,14.981257336659548,3.6253849384403627
98,17.647131776907848,14.981257336659548,3.6253849384403627
99,17.647131776907848,14.981257336659548,3.6253849384403627
100,17.647131776907848,14.981257336659548,3.6253849384403627
101,17.647131776907848,14.981257336659548,3.6253849384403627
