,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,Target
0,4.580274845782382,1.2247920465528228,-7.500658159815181,-2.0481526259976572,5.626164125469522,0.21985963306226353,-6.3461328316835,7.070257504977057,9.107437852696187,9.68426936503558,-6.145980523452634,9.415902027404343,-5.303832907971142,-9.472923029802587,8.921206861939112,8.434497040418936,-4.120484643760389,-6.674525956019515,-2.091543203351476,0.2133946951025898,-413.0148296337496
1,-3.8392554301854087,-1.408623328161248,6.6013881130218515,1.2478714294556497,6.617766204257226,9.938585821692648,-3.348423896125368,-8.17983747225971,5.476631171777065,-7.012325389992473,4.507101192958414,9.102928686351738,-8.538084504680798,-1.0567449814229555,6.822361355549333,-7.08920664694797,5.305430720297114,5.635698361289945,3.5015709055683963,-7.365956280290518,-266.664038424929
2,-9.213936356615475,3.120461539809213,-4.976347721486334,9.768367680632466,0.6676608919365652,-8.81649512902351,3.9751062816359415,2.5434953294518774,7.915570775074279,-6.761506583002241,2.207631568119803,-3.6602980446570976,5.265313398247029,-6.874358368326449,8.597751503379875,-0.04378960174654267,6.664679393671051,-5.400611452360109,-7.86379977440101,3.474007617623897,-267.37833543835603
3,1.579665042659716,7.5169874765602565,9.942552817930043,-4.493873163914137,4.852725251168755,-4.305360949336199,4.524973410360092,-0.1785931047996705,7.360321848157554,-6.754765933110254,9.426501992448593,-9.02228612752863,4.010918201542291,3.038898192823641,-9.070818197074981,-6.053982473153368,-3.3878598828023314,5.05289893616802,-2.699708365805769,0.6154201283403644,-270.9024609055692
4,-2.916373642520556,0.29348122606690197,-4.766012561405526,7.034789711195597,2.464825214854576,-3.910604991715423,5.509571151000689,7.911039661083006,4.748154037305667,7.111048219466763,6.40250667240381,7.304418917014996,-2.357407636787345,2.2281411928732524,-1.6898809502134355,-5.1573039662142754,-8.774978915981107,6.350322143603542,-2.3273578759689695,9.576809619505873,-146.41139339628475
5,-2.3625495544961073,2.6029936808841008,-1.132963868275068,-9.489555451887766,-5.335695093666417,5.584969108915709,-6.600615366434843,-1.708577834716392,1.896001238498318,8.217401558006138,0.12783137087902752,-1.2273359704184,-9.354157012813172,-5.431815575895593,-6.367911744480779,-5.148875633517549,6.189112051816551,0.3857693635154753,-2.6276495936665807,-0.7529266060228288,-282.88375943303345
6,2.0976702025128535,1.1475727874624582,-9.338904222501972,-2.0195964499514574,-8.333577485277141,-0.3366729076045001,7.130753005628399,6.955130841272169,-2.592989419621519,4.362405644381717,-9.907787127237315,5.283768184718749,4.934001835460579,7.178376473675062,-0.8646207824966634,8.95544231504378,2.7474693131240144,-0.04759214778230003,-6.217550410322604,5.1963209582145105,-254.36223698235062
7,-2.5761675274309788,-5.8145250897873035,-3.5487781710898574,-5.876544538718187,-1.8026266737395567,-7.290240241308464,6.328092450976023,2.7656697616105657,3.5162328551952466,-9.829213213028051,4.750075897607701,5.343405088498043,-6.755282256163497,9.213737991327097,5.957323479770071,1.6823567983888843,-9.149547241662269,-3.1462262396444878,-2.6464752235454103,7.712019690808102,-354.7012667593883
8,-7.4988449133193775,-6.025296174796875,9.154042460263842,0.3657795464500353,-0.09113755012410252,-5.268466002748802,8.405501402508591,-8.74096779696747,-7.177149716076721,-5.404027516764518,-8.468462548193468,7.257776756692888,1.754338953582728,7.886262222963264,-0.05396512121969366,5.588148665428456,-7.453225077700694,2.233078350613834,8.214135366512572,0.1746584965251774,-237.01415963801995
9,-0.7775939245494552,4.409161449843415,-9.20602789559485,4.409339066533333,-4.223478967512671,-0.18718533321078112,7.4691645713022865,-6.224167218177059,2.9134694714705294,-0.35760191593516666,5.737495335020347,1.2126633595055303,-4.272408792107855,-6.3377745732377155,0.16972464002363452,3.0354350839894266,4.210039160027197,-2.315600947049397,-4.599305469384669,-4.4620169802195715,-155.1939215483013
