Unnamed: 0,x0,x1,x2,x3,x4,Target,Hypothesis
0,-0.9772023914451402,-0.1390623634150189,-0.1952972799252703,0.0453493427051392,-0.0432164083951951,-2.2648979511841927,Good
1,24.47306934136447,30.7062808786326,24.195533387459456,2.022158601787737,-17.515916297680278,-21.64581424710389,Global
2,-32.02096796287435,-4.556795524383343,-6.3995012685912585,1.4860072617620048,-1.416115270293755,-21.083439767636666,Global
3,3.627841868420248,2.8433460456679214,17.098052442713552,13.918180087043936,7.8434858502350195,-18.827149745542027,Global
4,-4.8436497300722685,-13.823178963806605,31.054577087312445,-10.893784153412708,-18.42865367811176,-20.74166555986274,Global
5,1.0,1.0,1.0,-1.0,1.0,-3.625384938440362,Good
6,-0.4842725280427475,-0.4058940089797498,-0.9821107901257256,0.9743523641358498,0.1329212716446262,-4.091348385425661,Good
7,-0.7691035609353674,0.2986267130795452,0.4031332643478781,-0.9472781782335566,0.0507178817639929,-3.7502069766015578,Global
8,-0.2522973366187348,0.16285686516329,0.2612763484181659,0.2271392528375681,0.4248996447711268,-2.866104068229682,Global
9,-0.7707489275608829,-0.0529272788392891,-0.4956373144327399,-0.1778032610782941,0.3719328807769324,-3.4748950900623297,Global
10,-0.9301902500505612,3.30560898201891,5.837234874767219,-1.9742180697198075,8.107852724339011,-13.30172093067052,Global
11,-0.6821209722603397,-0.1334901167557268,0.1481445737674696,0.3089001364385568,-0.644324286323847,-3.467093516669621,Global
12,-0.9816944780363182,0.1795749597231752,-0.2656759575764014,0.9068774783489912,0.9203070769616613,-3.634099609229484,Good
13,0.8553641254727844,-0.7703562174277967,-0.6583005831409066,0.4812224113316024,-0.7293762575395959,-4.535464685240086,Good
14,-1.15239228254459,-0.40856975194836,0.2400416388546303,0.2507248929276484,0.2442435020979785,-3.9379064169106113,Global
15,-0.8812631355544533,0.4489731536854233,-0.1973379251994153,0.2724864795517498,-0.0585038245871993,-3.307266897987841,Global
16,-5.289345176061914,-3.5970509629509024,3.46945564047546,1.310990329640397,0.7015678867125033,-11.845279525351163,Global
17,3.4342464514421,-9.88942877462678,-0.4727161987424324,-8.433026140475633,5.046939324659192,-16.38101791147205,Global
18,-0.4127455612305848,-0.2467183009685305,-0.1709277382689888,-0.063913261752013,-0.1873525130464742,-2.4651745767649733,Global
19,-0.8833260851453293,-0.6747923434091445,0.1609416485029242,-0.0364537351188075,0.07487633393541,-2.9242996930173004,Good
20,-1.0,-0.4558357855244499,-0.4988856889994774,-0.3375766866923229,-0.5138274964218998,-4.3913944494769765,Good
21,3.878289399602167,-0.0479887188519398,-0.0522947203917638,6.32740610059296,-5.8766446628151385,-12.366585037438746,Global
22,1.4502477787057018,4.357635523744982,-2.8608712217684875,0.655882826118912,0.7129641900048469,-9.777611039465024,Global
23,-0.4920002341403309,1.346185111045316,4.160868252770662,7.1774237182102025,4.927713926002291,-13.297948772862489,Global
24,-1.780842915136958,-0.1606074254399914,2.900573631349637,-2.4791588485608216,-1.0468231035999125,-7.804496325139038,Global
25,-11.46873203394208,1.893235172173405,7.080147618783549,-7.009093064651026,-7.766768993470912,-16.982875826383292,Global
26,-0.6546528605899943,-0.1842670250398124,0.0520991713699507,0.1977945795990815,0.1010695599194309,-2.49551898073354,Good
27,0.0572860825356079,-0.4272515545228607,0.294748669314666,-0.1824056941432028,0.0943928070754154,-2.475331093690411,Good
28,5.2275309370443,-7.282793895776347,-5.89686570857052,6.874643825278241,5.238534557244641,-15.533467689099902,Global
29,-1.965093809739976,-2.5847933547542574,-7.358396813704843,-7.365010920941,-2.007750188416118,-14.335140450769009,Global
30,-9.823984269476371,-28.00805014094434,-4.649402184428457,-4.79123255801078,-26.629951652412537,-21.0913483557709,Global
31,2.917817935959277,-4.574881010623219,8.576696102829438,-4.880547572365256,-1.0905683443039962,-14.305831867366814,Global
32,-0.4850419002175599,2.530612109651379,-2.65986962762614,-5.075546057205749,2.793353392266169,-11.142877299659784,Global
33,0.1193354284966633,-0.598258488200262,0.9218099673723752,0.1989583035085655,0.5251583568446335,-3.7921703505066735,Good
34,0.3034462649737973,0.1644647955393819,0.0201832629736718,-0.2830805435160525,-0.1062785180488239,-2.1032914092530786,Good
35,0.5736266113326073,-0.1848260985441854,-0.1121589967305968,-0.7418087815270245,0.1908402205338122,-3.2761861235586456,Good
36,0.3762058525490179,0.2551875741809444,0.5816643288839077,-0.1370086509328893,-0.4306572877378982,-3.520417007116969,Good
37,3.9437941398827903,1.855580114769893,2.762088499056027,-5.198851894520253,0.970965975760926,-10.593923496974266,Global
38,-6.961415777702065,0.1418836957443545,-4.2720054256885405,0.6463088795431204,-1.3341986053553183,-12.12811882825592,Global
39,27.45968430607926,2.0738988779366565,20.6034788712292,-11.073002189961372,-0.0631517309924092,-20.71943674439177,Global
40,-24.98190847140986,-2.46848456171858,0.9343417418896108,-7.020564787907169,-32.60645244545833,-20.985529252505767,Global
41,1.5471629112723662,16.305040532165762,0.8277653111371137,18.64359290905029,-32.1359365849619,-21.335171303190887,Global
42,0.2878997503921302,0.0043635659775333,-0.2388219830643486,0.12025272863445,0.1366678072704031,-1.891383310116656,Good
43,0.4912585218688917,0.6213762155287157,-0.3868918908407892,0.0073625969237313,0.1421460356718119,-3.410471896775022,Good
44,0.2707027561686322,-0.2498144852772549,-0.1975859024793319,-0.0631407490607611,-0.2410974743152555,-2.305750362713923,Good
45,3.852660860132716,1.4974266929413602,-5.364558576744624,1.235330341833787,4.749039105192281,-12.428949026543624,Global
46,25.10357420224559,-2.3042992398385245,7.961089020825639,18.80705701590768,-27.31553334749144,-20.949539865479867,Global
47,-6.970702543097556,-1.740920627198598,23.23561796089809,-10.485472555178909,24.225361743850456,-20.87591356310565,Global
48,0.5933227334853735,-0.0026431029580044,0.156220132706076,0.0122914630583757,0.2756769593727757,-2.5203558007258704,Global
49,-10.335125736594003,6.973432179985792,-24.60019088260756,-10.296450573376584,-17.119524773194506,-20.744717794990727,Global
50,0.4366956615787987,-0.4911225811723591,-0.4039807810292249,0.2152863314490952,0.8122374750173502,-4.007183275232414,Good
51,1.0,1.0,1.0,1.0,1.0,-3.625384938440362,Good
52,0.1779465987860105,-0.0644683025324152,-0.1409422325642344,0.4635917785789174,0.010026738413635,-2.1318522023307804,Global
53,-17.972977442979094,11.214898939430242,-8.708431766604821,7.607737992488083,28.88664839586633,-20.825436403671297,Global
54,17.405341091787548,5.18470397174471,-11.20674341311978,-18.28847504021004,16.806535824008314,-20.659681938260967,Global
