,x0,x1,x2,x3,x4,Target,Hypothesis
0,-32.5410230562127,-30.81903381112709,-31.310530732997787,-32.065064388214594,-31.352789723481838,-21.795920129162873,Poor
1,-25.330419505977787,31.095724076987622,14.9903529411285,-9.73420587301592,13.60561034094713,-21.29609371235895,Global
2,19.634887174393292,9.539541697055455,-5.5968001433163295,13.50244835478793,-16.60358611601707,-21.049507074027282,Global
3,-15.991280022456742,-31.194391894729627,-26.297895823028355,-13.078597772162606,9.231117700984065,-20.90533857247578,Global
4,-11.651779915318627,-20.611456167058442,27.341196429722558,-15.012934230031075,-14.84076537626829,-21.313301328175854,Global
5,-30.768,-32.768,-32.768,-30.768,-32.768,-21.565466433022745,Poor
6,-30.77095898582039,-32.48870133263179,-32.6269159105126,-32.62106669127975,-32.73851241820011,-22.06311632578872,Poor
7,-32.768,-32.768,-30.768,-30.768,-32.768,-21.565466433022745,Poor
8,-30.768,-32.768,-30.768,-30.768,-30.768,-21.559643682121578,Poor
9,-30.768,-30.768,-30.768,-30.768,-32.768,-21.559643682121578,Poor
10,-32.74953557947371,-31.851750663177558,-32.589940708019135,-30.848286798798327,-31.607682367596098,-21.77096579600175,Poor
11,-32.768,-30.768,-30.768,-30.768,-32.768,-21.56269066192166,Poor
12,-32.768,-32.768,-30.768,-30.768,-30.768,-21.56269066192166,Poor
13,-31.957788073568366,-31.247277994588803,-30.844646960643967,-30.927294950831286,-30.82865541484801,-20.887893827925613,Poor
14,-30.768,-30.768,-30.768,-30.768,-30.768,-21.556294379165305,Poor
15,-31.03080170010667,-30.768,-32.768,-30.768,-30.768,-21.347693943876735,Poor
16,-32.40169237444401,-30.854758813044505,-31.378537953947184,-30.916649862471008,-30.7974834809711,-21.632009698908334,Poor
17,-31.5155099854946,-32.58513622496101,-30.768,-32.768,-30.768,-21.944638546439414,Poor
18,-30.768,-30.768,-32.768,-32.768,-30.768,-21.56269066192166,Poor
19,-31.676027688824497,-31.662881652791732,-30.81962975913822,-30.790191024250372,-31.760417545092256,-21.725308269781877,Poor
20,-31.126256151484302,-31.01086091202938,-32.73853808873372,-31.12473905427079,-32.76417609382558,-21.059447394548805,Poor
21,-32.66261965702769,-30.866130236195662,-32.5460356020172,-32.667343332576905,-32.734203156039186,-21.93259640697631,Poor
22,-31.53658361069536,-32.27695888456447,-32.70175938193555,-31.17344236714394,-30.781401887509997,-21.827799876878768,Poor
23,-30.884158016025285,-31.240726614426652,-30.804021479772526,-32.60167673024995,-32.53147375235735,-21.803558834696393,Poor
24,-12.153181671480574,-18.787429776238767,26.408990593698228,-9.779551460366033,-17.257635334964093,-21.133935454061422,Global
25,-32.768,-32.768,-30.768,-32.768,-32.768,-21.56799848382188,Poor
26,-30.768,-30.768,-30.768,-32.768,-30.768,-21.559643682121578,Poor
27,-30.768,-30.768,-32.768,-30.768,-32.1463480898727,-21.445665891015576,Poor
28,-30.768,-30.768,-32.768,-32.57683756487814,-32.768,-21.767866840672472,Poor
29,-32.56718829715916,-31.090862688650997,-32.5547115892277,-31.056661913414196,-32.67381488283387,-21.786617245103066,Poor
30,-32.768,-32.768,-32.768,-32.768,-30.768,-21.56799848382188,Poor
31,-32.768,-32.768,-32.768,-30.768,-32.768,-21.56799848382188,Poor
32,-32.768,-30.768,-30.768,-32.768,-30.768,-21.56269066192166,Poor
33,-31.832735993540823,-31.508137116757574,-30.768,-31.597433233572943,-30.768,-21.87665967385135,Poor
34,-32.768,-30.768,-32.768,-32.768,-30.768,-21.565466433022745,Poor
35,-8.929050770333902,-32.53689039875062,-26.05306027202944,-8.076151453436054,7.945669131926557,-20.613941407669863,Global
36,-22.109522783267266,-26.049566929020205,-29.91130754151922,-9.266852040632447,11.785666666450354,-20.72824297568976,Global
37,-32.31026373888085,-32.62861847034036,-32.76047784472166,-32.74819341494118,-32.68803401556961,-21.931015773064807,Poor
38,-32.727309001654355,-31.34180927251714,-30.829005625489728,-32.47792796694079,-32.75358073013514,-21.89536618181775,Poor
39,-30.768,-31.56068458328162,-32.05217214981415,-30.768,-32.768,-21.608190702721558,Poor
40,-30.780715027407155,-32.68513098874311,-32.69698563214084,-32.56411258182625,-30.85876035764206,-21.835859712558854,Poor
41,-32.768,-31.339542029839492,-30.768,-30.768,-30.768,-21.696255262256564,Poor
42,-31.808276481345846,-30.768,-30.768,-30.768,-30.768,-21.501787911907964,Poor
43,-31.57125881596562,-31.663367325749103,-31.433104640654538,-30.768,-30.768,-22.023430101243115,Poor
44,-31.638875597256128,-30.768,-32.768,-31.7289081645429,-31.573854563791823,-21.93377634938199,Poor
45,-30.768,-32.768,-30.768,-31.421488343774538,-32.768,-21.765363759040728,Poor
46,-32.768,-30.768,-32.768,-30.768,-30.768,-21.56269066192166,Poor
47,-15.616856310683666,-16.58199742401742,26.624300189026663,-16.41374024666277,-14.945502748434038,-21.58948900362852,Global
48,-32.768,-32.768,-30.768,-32.768,-30.768,-21.565466433022745,Poor
49,-30.768,-32.768,-30.768,-32.768,-32.768,-21.565466433022745,Poor
50,-30.768,-32.768,-32.768,-30.768,-31.20336548889398,-21.523198765918718,Poor
51,-32.768,-32.768,-32.768,-30.768,-30.768,-21.565466433022745,Poor
52,-32.768,-32.768,-31.692389875928697,-31.849862901493285,-31.836014950924756,-21.471393729609655,Poor
53,-30.768,-30.768,-31.880587356406952,-31.58147839266373,-32.768,-21.641559617954503,Poor
54,-31.632733966571227,-31.834775674991526,-32.768,-30.768,-32.768,-21.64929488244367,Poor
55,-31.591045707075185,-30.768,-32.768,-30.768,-32.768,-21.758231805198296,Poor
56,-30.768,-31.603156920095124,-32.768,-31.51709308538073,-32.768,-21.93650649308553,Poor
