,x0,x1,x2,x3,x4,Target,Hypothesis
0,-32.61538342125208,-31.208162415519773,-31.891181537118214,-31.321069644338117,-30.812020976006796,-21.63406690437769,Poor
1,-27.767059947588344,18.344757968248153,-4.036412608289602,14.645013894328564,31.325520658209356,-21.553108743652885,Global
2,2.5228653632181803,0.0734307064176889,-28.046056924134668,-15.175583000043773,-0.0077004258961039795,-19.98576197466894,Global
3,11.746017025781953,19.90584147013635,-7.802641897977388,-28.446795569174604,-13.884090003751336,-20.952888934884594,Global
4,26.8431214326326,-18.783577467786657,-3.1376040383163186,28.25951770633973,-31.136204223260393,-21.055926299146556,Global
5,-30.768,-32.768,-30.768,-32.768,-32.768,-21.565466433022745,Poor
6,-30.768,-32.768,-32.768,-32.768,-30.768,-21.565466433022745,Poor
7,-30.768,-32.768,-32.768,-30.768,-32.768,-21.565466433022745,Poor
8,-31.194013790287983,-30.76836024139165,-32.521938640719554,-32.54527955147287,-32.40210058762355,-22.053991138872856,Poor
9,-32.680836164412106,-32.76618665956942,-30.814805986948333,-30.76927192072974,-31.65693943598613,-21.751812280667938,Poor
10,-30.768,-30.768,-30.768,-30.768,-30.768,-21.556294379165305,Poor
11,-30.81561836142719,-32.663233591171256,-31.103437832423516,-31.237142920702844,-31.04672226716506,-21.27115937663626,Poor
12,-31.55372490619967,-32.121981121603554,-32.74851499417674,-30.805641295750927,-30.829447809102003,-21.55747315878658,Poor
13,-32.768,-32.768,-30.768,-32.768,-30.768,-21.565466433022745,Poor
14,-30.768,-32.768,-30.768,-32.768,-30.768,-21.56269066192166,Poor
15,4.042929985850419,3.343733098389656,-24.795022301780115,-17.35323487088986,-2.320158094113044,-20.512611902200238,Global
16,-32.768,-32.768,-32.768,-32.768,-32.768,-21.570311151282485,Poor
17,-30.856431713798845,-32.71316245389017,-30.77171114609715,-31.22672057017964,-32.70641891647358,-21.59905973936403,Poor
18,-30.768,-32.768,-30.768,-30.768,-30.768,-21.559643682121578,Poor
19,-32.768,-30.768,-30.768,-32.768,-32.768,-21.565466433022745,Poor
20,-31.982886600173885,-30.768,-30.768,-32.768,-30.768,-21.345711696731914,Poor
21,-31.492010439803618,-32.768,-31.867697036968558,-31.87903140601273,-31.601731695743002,-21.740848606436654,Poor
22,-32.768,-30.768,-30.768,-30.768,-32.768,-21.56269066192166,Poor
23,-30.768,-30.768,-30.768,-32.768,-31.554986323488606,-21.773582527505575,Poor
24,-30.962385478380355,-30.908570907590878,-32.66279066605822,-31.386976209572794,-30.959060929051006,-21.330941467911874,Poor
25,-32.768,-30.768,-32.768,-32.768,-30.768,-21.565466433022745,Poor
26,3.274885412629157,-1.1241832647884193,-25.67932239994479,-16.079297475293487,-2.0764793416022065,-19.959442131619227,Global
27,5.256087506816422,0.023767234715306004,-25.687060829680643,-15.844036945375668,0.8371966258854232,-20.03914575040202,Global
28,-30.768,-31.780375562818794,-31.79906412162554,-31.520656549796414,-30.768,-21.733381360738264,Poor
29,-30.768,-30.768,-32.768,-30.768,-32.768,-21.56269066192166,Poor
30,-32.768,-30.768,-30.768,-30.768,-30.768,-21.559643682121578,Poor
31,-32.690389639367616,-32.077611662897056,-32.71636898003436,-30.882421676708635,-32.30831261324431,-21.538257703573066,Poor
32,-32.768,-30.768,-32.768,-30.768,-31.735704732692074,-21.60848863417937,Poor
33,-30.768,-32.768,-32.768,-32.768,-32.768,-21.56799848382188,Poor
34,-30.768,-32.768,-32.768,-30.768,-30.768,-21.56269066192166,Poor
35,-30.768,-32.768,-30.768,-31.705981077816926,-31.54728346218948,-21.84487599201628,Poor
36,-30.901966624201837,-31.02988312637316,-31.549880896030434,-30.77839722473792,-31.977349049854976,-21.183453910036153,Poor
37,-31.648818732535226,-31.806370371452086,-31.46887653410525,-30.768,-32.768,-21.864610867739444,Poor
38,-1.423702226249219,4.760873863443685,-27.395061243540965,-14.16154839566537,7.21972140079653,-20.745033594054455,Global
39,-32.65818177953205,-32.73668361962959,-32.46409232580495,-32.5761176093349,-30.855010942511516,-21.999962740439702,Poor
40,-32.768,-30.768,-30.768,-32.768,-30.768,-21.56269066192166,Poor
41,-31.604522615353698,-30.920763116925077,-32.764934776958654,-30.77249318546337,-30.88949552083725,-21.437305070121493,Poor
42,-32.721825128478116,-32.48589206396194,-30.78488439229338,-32.475058378989445,-32.61305253098799,-22.103833902911664,Poor
43,-30.768,-32.768,-31.698062051382372,-30.768,-31.641053591659396,-21.797443751493976,Poor
44,-31.300984859716756,-30.80041838273981,-31.1380781873,-31.017292795936495,-32.767060929044426,-21.26343002776783,Poor
45,-32.768,-30.768,-32.768,-32.768,-32.768,-21.56799848382188,Poor
46,-30.768,-30.768,-30.768,-30.768,-32.768,-21.559643682121578,Poor
47,-31.783946738994405,-30.768,-30.768,-31.40678818623646,-31.707149034200548,-21.803980339243996,Poor
48,-30.768,-30.768,-32.768,-32.768,-30.768,-21.56269066192166,Poor
49,10.163523567960558,20.410322391606357,-4.479848836312264,-28.108438235300007,-14.610580408680523,-21.353488931692898,Global
50,-31.841321768339572,-32.768,-31.100075684711733,-31.29420226520224,-30.768,-21.38427544606479,Poor
51,-32.768,-30.768,-32.26055639024495,-30.768,-32.768,-21.604167539453506,Poor
52,-32.768,-32.768,-32.768,-30.768,-30.768,-21.565466433022745,Poor
53,-30.768,-30.768,-32.19200864706564,-30.768,-30.768,-21.502821687856976,Poor
54,-31.45958675704541,-30.768,-32.03897863072422,-30.768,-31.969752905058737,-21.40707980080056,Poor
55,-30.768,-30.768,-31.581546552398894,-31.494240959084042,-32.768,-21.94540248126506,Poor
56,-30.768,-31.304877603688432,-32.768,-30.768,-31.649320451473493,-21.792687729866547,Poor
57,-31.81019492358537,-30.768,-32.768,-31.919402305409932,-30.768,-21.310129288732895,Poor
58,-31.74650791886086,-31.859670929819025,-30.768,-32.768,-30.768,-21.472373743672463,Poor
59,-31.686963956150507,-30.768,-31.777950436355077,-32.768,-30.768,-21.656186156143846,Poor
