,No Hypothesis
0,0.4397608419307764
1,0.4447994322098143
2,0.44897808989549703
3,0.43532402518651975
4,0.4336955965897104
5,0.28876992480048375
6,0.28876992480048375
7,0.168094745555481
8,0.168094745555481
9,0.27194366537768444
10,0.27194366537768444
11,0.27107210495285633
12,0.2747526905453691
13,0.2937419212178242
14,0.29260688740564744
15,0.3356198635180105
16,0.33880548254672666
17,0.3360350239198452
18,0.3371765040509325
19,0.33789594180913723
20,0.3387587640799296
21,0.34136349017069306
22,0.3400711842633961
23,0.3384342166606556
24,0.33684077889820435
25,0.3348931662388452
26,0.33862971417578386
27,0.3382995848270758
28,0.37901989283167065
29,0.3807509269778787
30,0.40170202310144415
31,0.4267505423713887
32,0.4267505423713887
33,0.43117696825628093
34,0.43117696825628093
35,0.43117696825628093
36,0.4827264710428992
37,0.5052503671065152
38,0.4981167735350667
39,0.49605401668463195
40,0.49237435026139104
41,0.5020886017602306
42,0.5211420040483087
43,0.5243745055546801
44,0.5243745055546801
45,0.5218568028819786
46,0.5307344938301143
47,0.5305732157696001
48,0.5281604471243638
49,0.526711056872888
50,0.5535528742655544
51,0.5583105124422761
52,0.5546322542911748
53,0.5546322542911748
54,0.5635858138068125
55,0.5635858138068125
56,0.5610288370142646
57,0.568200312320915
58,0.5784869311608621
59,0.5784869311608621
60,0.5766767074346554
61,0.5840117977982302
62,0.5840117977982302
63,0.5731160667544467
64,0.6024295676030332
65,0.6091888690546827
66,0.6311550681940915
67,0.6293484082523104
68,0.6419833012294038
69,0.6392736172660821
70,0.676001241798052
71,0.6738082080589614
72,0.6739821145601391
73,0.678160496325352
74,0.6898789237255791
75,0.7374144292919245
76,0.75481380122516
77,0.75481380122516
78,0.7931076069138532
79,0.7974028553627713
80,0.7969564809702934
81,0.7969564809702934
82,0.7969103380440787
83,0.7969103380440787
84,0.79977107181467
85,0.8367452066208664
86,0.8671208275463546
87,0.8930460515401923
88,0.8930460515401923
89,0.8918293892794564
90,0.8918293892794564
91,0.9030061032169852
92,0.9058049805963049
93,0.8986474414109509
94,0.8986474414109509
95,0.983698717103922
96,1.0346583589314027
97,1.0999482957897933
98,1.101383967952923
99,1.1135226385325692
100,1.1167121929116204
101,1.117704633470589
102,1.1569271049864638
103,1.2437019861988008
104,1.3010801922610777
