,No Hypothesis
0,20.80290157034208
1,20.80290157034208
2,20.80290157034208
3,20.80290157034208
4,19.287678328868367
5,19.287678328868367
6,19.287678328868367
7,19.287678328868367
8,19.287678328868367
9,19.287678328868367
10,19.287678328868367
11,19.287678328868367
12,19.287678328868367
13,19.287678328868367
14,19.287678328868367
15,19.287678328868367
16,19.287678328868367
17,19.287678328868367
18,19.287678328868367
19,19.287678328868367
20,19.287678328868367
21,19.287678328868367
22,19.287678328868367
23,19.287678328868367
24,19.287678328868367
25,19.287678328868367
26,19.287678328868367
27,19.287678328868367
28,19.287678328868367
29,19.287678328868367
30,18.068876503574195
31,18.068876503574195
32,18.068876503574195
33,18.068876503574195
34,18.068876503574195
35,17.845568058808603
36,17.845568058808603
37,17.553705010803423
38,17.553705010803423
39,17.553705010803423
40,17.235810517342834
41,17.235810517342834
42,17.235810517342834
43,17.235810517342834
44,16.10420777091132
45,16.10420777091132
46,15.928240510703322
47,15.928240510703322
48,15.928240510703322
49,15.928240510703322
50,15.928240510703322
51,15.928240510703322
52,15.928240510703322
53,15.928240510703322
54,15.639213254775065
55,15.23567676757158
56,14.596948577971776
57,13.72112325834174
58,13.72112325834174
59,13.72112325834174
60,13.72112325834174
61,13.72112325834174
62,13.283593662043224
63,13.283593662043224
64,13.283593662043224
65,12.981216208724396
66,12.355141853829448
67,12.355141853829448
68,12.355141853829448
69,12.355141853829448
70,12.355141853829448
71,12.355141853829448
72,12.355141853829448
73,12.355141853829448
74,11.588543824886893
75,11.588543824886893
76,11.588543824886893
77,11.588543824886893
78,11.588543824886893
79,11.588543824886893
80,11.462328869769118
81,11.216248053944556
82,11.216248053944556
83,11.216248053944556
84,11.216248053944556
85,11.216248053944556
86,11.216248053944556
87,11.216248053944556
88,11.216248053944556
89,11.216248053944556
90,11.216248053944556
91,11.216248053944556
92,11.216248053944556
93,11.216248053944556
94,11.216248053944556
95,11.216248053944556
96,11.216248053944556
97,11.216248053944556
98,11.216248053944556
99,11.216248053944556
100,11.216248053944556
101,11.216248053944556
102,11.216248053944556
103,11.216248053944556
104,11.216248053944556
