,x0,x1,Target
0,9.50544758520515,8.208483737635834,-32.51676744781521
1,9.590265399473266,10.72223990511547,-66.20566674364716
2,5.465932368959063,3.2413424337056456,-20.90089401680587
3,9.644116821643626,0.09345382806884794,-7.247126865776948
4,-1.2052645642483406,6.521872986066687,-15.941376982363263
5,6.690743826906287,2.9652761190037964,-22.16760961297049
6,7.944898533988333,14.751010157629691,-184.46288659297124
7,-2.542366378929519,8.960009158992888,-5.762208901784604
8,-4.865208534986675,5.798569239654441,-132.51626927730183
9,-4.337599131027506,14.349794515713539,-7.453705114683366
10,1.5421997031969648,14.234659601723441,-118.05833212973921
11,6.794589789025915,12.994339478725477,-158.66044376662512
12,-2.402518677560778,1.1242288051966054,-92.11426865998675
13,4.01114082066654,2.5195827557760575,-4.485661407401836
14,6.000702512658549,6.126657902280221,-44.475599307189526
15,2.918632351268805,14.06357375926413,-135.38759651307683
16,2.8254418366743703,1.6229007433084601,-1.704725602421655
17,-2.6266488922280082,8.178039775548193,-10.016483370157733
18,2.866061201027101,9.564153661889904,-50.666815914504056
19,1.0224316538540936,9.747076635290135,-42.45558392691176
20,0.9535000435259899,9.358741703223346,-38.204520742891305
21,6.511074506351857,2.6846086506169624,-21.82078219830388
22,0.6336365288131356,7.537995889904016,-23.961141064979415
23,5.300006198745187,3.805194729920747,-22.1437484649745
24,3.3211129441383775,9.373962660961466,-52.894528310448464
25,8.43251749084219,5.442803826496896,-18.274348776124224
26,4.5633560952810495,2.87169603178445,-10.660368415077123
27,2.4669117192595857,2.7366810685681027,-2.5168475418154403
28,8.775745587096441,6.477331070118415,-22.558785688139174
29,7.452821531475195,6.251644570175438,-38.13021143151638
30,8.570013831150504,6.072378259663591,-21.53942465332374
31,-0.032382453633158725,8.582081554091229,-26.000042280485957
32,7.6816547364117,12.91521467629608,-144.3120396655261
33,3.935321756025017,1.2699241653061537,-3.4856050803724394
34,3.958999109787623,3.681805628746532,-7.264627204566515
35,5.988901728849516,13.419769384751081,-170.92118667514217
36,2.7210095636971765,9.053452655403095,-42.54881525077451
37,-4.02398281425789,8.101120944642094,-44.79648545236157
38,-3.062198244943435,9.21844269525498,-8.645345887459557
39,0.45475520567256833,11.516370514961187,-57.23282750077394
40,-4.271987953706712,1.6472717717676604,-188.41076037632916
41,5.260348226854415,7.719805456254847,-57.476225978948655
42,3.574620574221237,12.65560490985983,-115.64755705541873
43,2.3160645872451138,12.152166331892174,-87.12523978748996
44,2.653654439424101,13.900810398603769,-127.28413691371513
45,5.00391657309439,2.2309025915108545,-13.681798935470837
46,0.4682976298863375,12.98662373916149,-77.91396849611377
47,0.2542781628327351,2.8353863918423228,-26.956677107315596
48,2.0893196374865957,5.891717622331949,-12.279883308164369
49,4.283948899661404,6.5514943790926985,-30.998666050394668
50,-1.086167640582567,6.187083174941352,-17.343110871173057
51,1.2855105182845055,13.536327838142114,-100.47673663826282
52,9.69424393060728,9.353532591103708,-44.8585948443746
53,-3.7522381614370826,10.994980763939925,-9.949239352322575
54,5.180281037184761,12.390343005378293,-139.06175289621106
55,0.21177005066583465,0.8832014123718468,-42.28908990010427
56,4.177327246829382,1.8602192746990798,-5.168640153938202
57,6.3929429374499716,11.916349763649633,-136.42853736930675
58,1.129401801248469,14.156962588245683,-109.93986979623045
