,Poor,Weak,Good,Poor_Good
0,158.95794524226994,21.7757111621869,1.2238621493338695,158.95794524226994
1,20.26187238233188,20.26187238233188,1.2238621493338695,1.2238621493338695
2,20.26187238233188,20.26187238233188,1.2238621493338695,1.2238621493338695
3,3.10849832229425,3.10849832229425,1.2238621493338695,1.2238621493338695
4,3.10849832229425,3.10849832229425,1.2238621493338695,1.2238621493338695
5,3.10849832229425,3.10849832229425,1.2238621493338695,1.2238621493338695
6,3.10849832229425,3.10849832229425,1.2238621493338695,1.2238621493338695
7,3.10849832229425,3.10849832229425,1.2238621493338695,1.2238621493338695
8,3.10849832229425,3.10849832229425,1.2238621493338695,1.2238621493338695
9,3.10849832229425,3.10849832229425,1.2238621493338695,1.2238621493338695
10,3.10849832229425,3.10849832229425,1.2238621493338695,1.2238621493338695
11,3.10849832229425,3.10849832229425,1.2238621493338695,1.2238621493338695
12,3.10849832229425,3.10849832229425,1.2238621493338695,1.2238621493338695
13,3.10849832229425,3.10849832229425,1.2238621493338695,1.2238621493338695
14,3.10849832229425,2.3996042714064933,1.2238621493338695,1.2238621493338695
15,3.10849832229425,2.3996042714064933,1.2238621493338695,1.2238621493338695
16,2.4273617387108724,2.3996042714064933,1.2238621493338695,1.2238621493338695
17,2.4273617387108724,2.3996042714064933,1.2238621493338695,1.2238621493338695
18,2.4273617387108724,2.3996042714064933,1.2238621493338695,1.2238621493338695
19,2.4273617387108724,2.3996042714064933,1.2238621493338695,1.2238621493338695
20,2.4273617387108724,2.3996042714064933,0.8585436323280229,0.8585436323280229
21,2.4273617387108724,2.3996042714064933,0.8073175271179485,0.8073175271179485
22,2.4273617387108724,2.3996042714064933,0.8073175271179485,0.8073175271179485
23,2.4273617387108724,2.3996042714064933,0.8073175271179485,0.8073175271179485
24,2.4273617387108724,2.3996042714064933,0.8073175271179485,0.8073175271179485
25,2.4273617387108724,2.3996042714064933,0.8073175271179485,0.8073175271179485
26,1.8631496570180817,2.3996042714064933,0.8073175271179485,0.8073175271179485
27,1.8631496570180817,2.3996042714064933,0.8073175271179485,0.8073175271179485
28,0.8516533377771583,2.3996042714064933,0.8073175271179485,0.8073175271179485
29,0.8516533377771583,2.3996042714064933,0.8073175271179485,0.8073175271179485
30,0.8224113066729666,2.3996042714064933,0.7979400807853075,0.8073175271179485
31,0.7967503601465489,2.3996042714064933,0.7979400807853075,0.8073175271179485
32,0.7967503601465489,1.8190188532426637,0.7979400807853075,0.8073175271179485
33,0.7967503601465489,1.8190188532426637,0.7979400807853075,0.8004515400209297
34,0.7967503601465489,1.5426024734898078,0.7979400807853075,0.7986263590257934
35,0.7967503601465489,1.5426024734898078,0.7979400807853075,0.7986263590257934
36,0.7967503601465489,0.9033098484508018,0.7979400807853075,0.7986263590257934
37,0.7967503601465489,0.9033098484508018,0.7979400807853075,0.7971540311130696
38,0.7967503601465489,0.9033098484508018,0.7979400807853075,0.7971540311130696
39,0.7967503601465489,0.9033098484508018,0.7979400807853075,0.7971540311130696
40,0.7967503601465489,0.9033098484508018,0.7979400807853075,0.7971540311130696
41,0.7967503601465489,0.9033098484508018,0.7979400807853075,0.7971540311130696
42,0.7967503601465489,0.9033098484508018,0.7979400807853075,0.7971540311130696
43,0.7967503601465489,0.9033098484508018,0.7979400807853075,0.7971540311130696
44,0.7967503601465489,0.9033098484508018,0.7979400807853075,0.7971540311130696
45,0.7967503601465489,0.9033098484508018,0.7979400807853075,0.7971540311130696
46,0.7967503601465489,0.9033098484508018,0.7979400807853075,0.7971540311130696
47,0.7967503601465489,0.7962399727955276,0.7979400807853075,0.7971540311130696
48,0.7967503601465489,0.7962399727955276,0.7979400807853075,0.7971540311130696
49,0.7967503601465489,0.7962399727955276,0.7979400807853075,0.7971540311130696
50,0.7967503601465489,0.7962399727955276,0.7979400807853075,0.7958575262461949
51,0.7967503601465489,0.7962399727955276,0.7979400807853075,0.7958575262461949
52,0.7967503601465489,0.7962399727955276,0.7979400807853075,0.7958575262461949
53,0.7967503601465489,0.7962399727955276,0.7979400807853075,0.7958575262461949
54,0.7967503601465489,0.7962399727955276,0.7979400807853075,0.7958575262461949
55,0.7967503601465489,0.7962399727955276,0.7979400807853075,0.7958575262461949
56,0.7967503601465489,0.7962399727955276,0.7979400807853075,0.7958575262461949
57,0.7967503601465489,0.7962399727955276,0.7979400807853075,0.7958575262461949
58,0.7967503601465489,0.7962399727955276,0.7979400807853075,0.7958115890014721
59,0.7967503601465489,0.7962399727955276,0.7979400807853075,0.7957889978141286
60,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957889978141286
61,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957889978141286
62,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957889978141286
63,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957889978141286
64,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957889978141286
65,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957889978141286
66,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957889978141286
67,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957840844213954
68,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957840844213954
69,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957840844213954
70,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957840844213954
71,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957840844213954
72,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957840844213954
73,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957840844213954
74,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957840844213954
75,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957804138489001
76,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957765355550097
77,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957765355550097
78,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957765355550097
79,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957765355550097
80,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957765355550097
81,0.7967503601465489,0.7962399727955276,0.7958176289829733,0.7957765355550097
