x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,Value,Timestamp
-1.953776682179251,-2.2856337451361317,-1.8484982802152143,-2.2603742741055095,-2.474182194893406,-2.0419123518063107,-2.2601941796646927,-1.9758647603660398,-2.187663135382386,-3.0470902195220875,-1.8085215916352577,-2.2880643870863895,-2.233530942971955,-2.6427601454435323,70297.2531126087,17
-2.125268860377529,-2.2836203224118967,-2.017379297387124,-2.246807769999646,-1.8443903659462062,-1.9843697421385507,-2.673800387035434,-2.3638207933254645,-2.1000176538936532,-2.7147009290272455,-2.697433074235919,-2.547280504132157,-2.1465885501656827,-2.00589163826766,77661.06269927247,28
-1.389011085592017,-2.1743488696427447,-2.207511655416314,-1.8512114933422221,-1.665350064644143,-2.229829168242075,-2.0042732244213752,-2.6444840476468565,-1.7032521765485558,-1.894272250876389,-2.265423077023884,-2.300584553584491,-2.2930357433574584,-2.448802217698847,56046.23977804631,29
-2.152558899577455,-2.878817190419505,-2.3226742565058025,-2.8761367570733047,-1.2986126538678002,-2.2546541651590983,-2.1924716512496314,-2.5514141339761958,-2.305234944440036,-1.6284041531260183,-2.1156807597837695,-2.653988029883758,-2.563343255890301,-2.312143913012436,82373.84411066398,30
-1.9216642064737914,-2.2924162145976057,-2.381970326490294,-2.0547845160552742,-2.63248832924225,-2.7887029219158874,-2.2166295782008847,-2.763915794395694,-2.1114553564568364,-2.075440510793994,-2.3951196397934362,-2.5238668471872345,-1.8304831641163553,-2.1880060943165223,80441.12194952118,31
-2.0793743787832373,-2.08438712932864,-2.061621383009512,-2.1614283006563877,-2.1109885259653645,-2.1412912493206884,-2.078971733073271,-2.20509566721611,-2.228886550958865,-2.223990033679457,-2.234652639338395,-2.232207552461026,-2.23571761827643,-2.2125483654485443,61095.49178269503,20007
-4.643306499160325,6.866288271543823,-3.709529458042079,1.938776031453724,5.522059476483733,8.43254990673983,9.238966589868703,2.3337921151574488,-2.958830014771703,0.2924627023987867,-0.7247848873193075,2.6302349777283602,-8.502055670582807,-6.957492056806826,2082055.379642353,20089
-2.152167218321636,-2.129495613673484,-2.4838197975830587,-2.092501554289373,-2.0286617612223035,-2.0587659204034283,-2.0488357252556915,-2.1736026158303074,-2.118511704427296,-2.2230218980746876,-2.2938671538273816,-2.2012164740567233,-2.229031674643669,-2.17720833769836,62487.01859858567,43467
-2.125577624151773,-2.2286415781749653,-2.0227467438603814,-2.150096495648767,-1.984560523077216,-2.0681366833657915,-2.015002218034379,-2.0907066971796464,-2.0588248062690604,-2.190556663316508,-2.2589846723085736,-2.2283706155562912,-2.1480109682667976,-2.284449003643685,57619.03464805645,64649
-2.1129530009053896,-2.3336212388366153,-2.1164443624220786,-2.144618195204597,-2.278345921735764,-2.2309285156926126,-2.0811828135168335,-1.9999112221920896,-2.2320239353784217,-2.176320845591304,-2.239681890619451,-2.1945265966296157,-1.9952929464343896,-2.201271019577618,61622.13484463085,85856
-2.0852503446456803,-2.129495613673484,-2.1305734253746778,-2.092501554289373,-2.0286617612223035,-2.0587659204034283,-2.0488357252556915,-2.1736026158303074,-2.118511704427296,-2.2230218980746876,-1.719263215482961,-2.2012164740567233,-2.229031674643669,-2.17720833769836,55485.66407346039,109153
-2.125577624151773,-2.2286415781749653,-2.0227467438603814,-2.150096495648767,-1.984560523077216,-2.0681366833657915,-1.9032619518899931,-2.0907066971796464,-2.0588248062690604,-2.190556663316508,-2.2589846723085736,-2.2283706155562912,-2.1480109682667976,-2.284449003643685,56959.56236065227,128552
-2.780543745795633,-2.2353786129792175,-1.9905490626473892,-2.0601590023205905,-2.073356891517186,-2.1858007482015473,-2.232588108901302,-1.9167142556791141,-2.0750264250555723,-2.1909243200517565,-2.2318533351481378,-2.1675767053812187,-2.2501501397435497,-2.162019955522048,64078.23879726786,151785
-1.923679634381899,-2.226074872330347,-2.0040021545345477,-2.1065901331096337,-2.1854997596230383,-2.122718038532825,-2.1778894961830257,-2.1297541446683272,-1.9486610288508235,-1.5212843368908104,-2.3384164164448715,-2.0746831239851744,-2.2381598472739928,-2.0246423838200425,54681.61626941804,174333
-2.0938656556463195,-2.1509562491477947,-2.098926738368262,-2.269219440882761,-2.0806518764469786,-2.183863505003991,-2.024228401040838,-2.0792155961153718,-2.740595071196239,-2.2609266858687014,-2.3702053157894234,-2.118922873701188,-2.2076750640329923,-2.092650702848755,66744.04504859247,195814
-2.1417410093208398,-2.2792867329569164,-2.114184541831764,-2.143193590270269,-2.0909992617450226,-2.3334309812281915,-2.084242734096639,-1.9648925655656184,-2.795353457931039,-2.219574015124083,-2.3330141517512013,-1.9311373243633696,-2.2680008013907274,-2.0628941118157718,67174.39590513326,213035
-2.1091923730484288,-2.3288835987138707,-2.800638391718026,-2.122882625683612,-1.807297899197135,-2.2643679234053447,-1.9222214930054342,-2.016937888534902,-1.9981950913529385,-2.239510007214553,-2.2965075848549135,-2.14138177844041,-2.143233349304121,-2.2139913003350262,64270.3320438683,233954
-1.8814478979445812,-2.241790790394857,-2.0987298768331044,-2.187699253849821,-2.1474187965114915,-1.968198589661922,-2.1405644381899656,-1.897712446352294,-2.140562137247189,-1.9833741511553384,-2.245221493137576,-2.1777108345890395,-2.9417396710349477,-2.016098092398922,63772.8497880562,253112
-1.9874518345661427,-2.29295843776216,-2.068886135820648,-1.9428981420837559,-2.188857803432467,-2.0691180622649528,-2.146610203896099,-1.871582676220088,-2.0716868465099196,-2.197786490877963,-2.2961403027993903,-1.903478311875105,-2.1665081794050156,-2.917702444460442,56547.92942885437,270700
-1.8377165475410653,-2.0256498792535305,-1.9596376055006424,-2.0339294190411543,-2.079018509501015,-2.1611675753315227,-1.9632791584305496,-2.04952083295397,-2.844289037026302,-2.1389468977694186,-2.0482519053901695,-2.1022695803750384,-2.21266000026021,-2.2911024728489826,59468.70245125042,289355
