x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,Value
-2.6137457880832176,-1.549919720734279,-2.3744295766343217,-1.2730265979861928,-1.9293576542270725,-1.6385063059538845,-1.883629101459042,-3.0826262684758206,-1.2518358013292366,-1.4281933728581224,-1.6845615349729028,-1.8686194096391953,-3.1124933597356725,-1.9521349269284003,58795.495648577446
-2.110606096211211,-2.5106812686654054,-2.847573938389483,-1.7057540121323589,-3.1070807790866852,-1.2195751880203298,-2.671546841033845,-1.6491543119093366,-3.0674787067369462,-2.5655904451991174,-1.4118159364789424,-2.376207130832434,-2.683993070403955,-2.68618213622182,90607.26195573194
-1.4168318689667976,-2.069072164449013,-1.6638740831405345,-3.0146177284121967,-2.5039045551607044,-2.422799190555871,-2.304190802767165,-2.6775116524629485,-1.6643103135916133,-2.022787690763848,-2.527797725648622,-2.6264019417377154,-2.15808978893165,-3.066398085725443,79510.02769229678
-3.1225815334408167,-1.9043294184118098,-2.5545899814435735,-2.531487193523334,-1.5788920566959916,-2.0126875321255255,-1.411860729947118,-1.256815736551414,-2.1900642948231592,-1.979801928336303,-2.908202318562833,-3.004832668350912,-1.5587789510144752,-1.4864412679227073,74749.43525976098
-1.6977000751053377,-2.9164113335345454,-1.3796230691764009,-2.189948456427296,-2.05075614027609,-2.853691347233297,-3.127352738319444,-2.1081933062040923,-2.638921113452114,-3.0556811911134227,-2.23579099881575,-1.3534402707919726,-1.6259342379845616,-2.264061117645138,87548.57390208571
-5.411768117427251,-8.030791109149138,9.939893478700618,4.585248833394399,9.855177540166824,-3.1688041516891925,6.43846241567044,7.740190656540065,9.968023595443743,8.838758022214765,6.264365090218853,0.6249415849537971,0.49324085554477826,-7.619855707967096,4198961.239034298
-6.70667549877094,-7.170284354352199,-2.224048863640757,-9.28953228347265,0.6738873896100284,-5.839233205273566,9.043219723415845,-9.72327242143468,-4.007101919258467,5.973924714341123,6.377301911255483,6.643750261801404,-8.110233995873891,7.085632269745531,4018201.7111565676
2.5632050611703043,3.470244994428848,-3.0179237006640447,-0.10715819300514617,-8.362506681325232,3.635372769698975,6.726218847299698,9.884057465707595,3.005696692357237,7.452330669036229,-7.322468686653043,-2.591582091175095,-6.597051477128062,0.9846683475817191,2414912.9014694993
-8.047859420567198,7.370214235927669,-8.476269673539537,-3.579137257257452,-9.756281922747135,-6.663382558014577,-0.213623109234506,-3.30900154542878,3.1539596440256226,-7.973907176375425,3.8619928533890473,-4.627970874365603,-8.948982394412212,9.767980645097719,3601460.5351175736
-1.8974329644449703,-0.5332997253441008,-5.445239648515479,1.6583622781500864,-6.592317865497983,2.0361412582352667,-0.7853947830884866,-7.207118069507208,-6.063350920678314,9.390046919548766,8.134074500062209,-5.992991246305499,-4.673389977205846,0.6398574521134588,2055019.5890623797
-6.918316398206883,-3.470553834673609,-0.22668899624449423,-8.323862604508,-6.0693177100387,1.8346702458897273,0.6132836100337897,-9.20512943245527,-7.204950966870538,7.498194654792162,-1.2759932045329663,9.057794640353205,7.4392545150323315,5.475275746490354,3170364.285960362
-2.470116218081536,-1.029417328292702,-2.2082710457059207,-0.733895448224331,-1.5029639404144888,0.31718261067368303,-2.1258176926975665,-3.0007560291262365,-1.9994982357499964,-3.5974989487931204,-2.784166347881727,-2.269910185213689,-3.321949056878019,-4.159653948666873,99303.37732896509
-3.289202051203169,-2.853210986962157,-3.903927197536392,-1.9685596625189916,-0.6866587358804708,-1.8971491109542455,-3.039586908616928,-2.712251398893919,-0.5893650121337544,-1.433839953221245,-3.7917393073954564,-3.0984050708683384,-2.1717498022841184,-2.8565888518388807,144497.33480387408
-1.8613974984448802,-0.8197650554096754,-2.087410867740438,-0.917592219557946,-1.1135756372542005,-2.059908528745048,-2.745382242393033,-2.6874646792348074,-2.4724193434993875,-2.9673511230608294,-2.3962599226937193,-2.578852224330607,-2.17338897800461,-2.706737096224927,72739.82633139813
-2.5881475957161015,-2.0905590625277832,-0.815206089467047,-0.5919302977447991,-1.9047137413438193,-1.1177359706864252,-1.8730056010533147,-2.2018087135680773,-0.8473714519077831,-2.3912248069177977,-1.997274245919165,-1.220269018041634,-3.2808733560664525,-2.1127027194737593,49407.69346658728
-2.4866288029643115,-2.2300731705654755,-0.9092791220274563,-1.7051359177095335,-2.1247690425072534,-1.6587563926087299,-1.8201648689853442,-1.223743251981098,-2.4276514445835744,-2.849417809386672,-3.25425647055647,-1.9150504091711902,-2.704211901509499,-2.570565919197737,73387.73319123355
-2.3787601975050165,-2.9994780695876297,-2.0173297157624495,-0.07553028324036859,-1.8672051570831059,-0.7406488820922448,-2.8918459358653976,-2.7489254922260535,-0.2660204971309241,-3.0799018815311427,-2.0206189079109365,-2.5677904529583753,-2.481029599357271,-1.43738051981952,75919.04414784332
-2.462020154680001,-2.192709319249463,-1.8342162133100146,-1.5581614616774004,-1.7928518309209522,-2.600457961054893,-2.1849830093432843,-2.6465346028698704,-1.704945003055208,-2.1610440889011677,-1.484559075105878,-2.7072649500300194,-2.5698501427510863,-2.952241170853796,67738.8196825859
-2.3150332436715217,-2.136049983816452,-2.316628688255113,-1.1345790846115449,-2.6283714464481776,-1.5416383149825492,-3.0585907498056777,-2.480788008754562,-1.6930847677208725,-2.2638553880836128,-2.3290836462122115,-2.1772161606278733,-2.49394952137591,-2.0129023593432507,72486.02250746783
-1.643016048700261,-2.328393540642363,-1.66320374170441,-1.844250795199354,-0.4638077315984077,0.309439372630294,-1.9073241215532093,-3.060008773831534,-0.8385738029795107,-3.6813907309917306,-0.9514911028881272,-1.0713538752797191,-2.7473645632557933,-1.641849843153139,59884.545868652014
-1.8264849820886582,-2.102324778501611,-2.699039994517765,-1.4554473813429354,-1.4547699782901162,-1.0332720062227168,-1.222884772573856,-1.1206560048361283,-0.5598354268389727,-3.3030790075431025,-2.6467219734651213,-1.6793495186966467,-3.2053802833764315,-1.813793146023741,65060.719027205836
-0.8704461738332228,-2.460484912673934,-2.1835705251177444,-1.8650779224987737,-0.3305739129396983,-1.4740364321781527,-1.523673425907667,-2.524638730791942,-0.7551086640934557,-3.2748796419952164,-2.075172797188955,-2.685801873636045,-2.3241603181652692,-1.8311659965153453,59915.49723858457
-1.5232316723685386,-2.256947934379305,-1.538418928133792,-0.9832783071837241,-0.8221381912962187,-0.5222205672977083,-2.3582391328204437,-2.16932757873483,-1.5864450731491928,-3.2055708282407878,-1.9438322887569797,-1.7393392833225683,-3.2812391785662314,-1.5155146946906797,59133.62035506373
-1.9226521846216613,-1.7727401164960455,-1.811148857845608,-1.960897276627616,-0.7006141709286737,0.10149582319589001,-1.787858113292323,-2.932694719179416,-1.1190530927690077,-3.726155501997223,-2.0259491812137824,-1.0693566097778344,-1.6671456059337828,-3.729254420292067,59403.303453053624
