,x0,x1,Target,Hypothesis
0,2.8500531909486355,2.256681061763366,-0.8689459551289914,Good
1,-1.8730919396173604,7.225215926450488,-12.021643308391972,Global
2,1.3080705297156205,12.887729977820163,-89.03089169854012,Global
3,-2.432576695824901,5.082959409055506,-33.548297662101106,Global
4,-0.9420075005325321,10.365620256743941,-23.219668824533198,Global
5,3.641592653589793,2.775,-2.3088885794952057,Good
6,3.1790827371844936,2.4719538722863272,-0.45571468182525676,Global
7,3.132714011748513,2.307735329764672,-0.39893151832201634,Global
8,3.0641653648403646,2.377058673771862,-0.42832820199128063,Global
9,3.19373836578073,2.3703975695658457,-0.4293572257127882,Global
10,3.118436501870463,2.3450318170615603,-0.40315563058928344,Global
11,3.1330304010628773,2.2607263289061534,-0.3986786737154106,Global
12,3.157344342797793,2.2564819622491394,-0.3991178132472187,Global
13,3.1411702298569772,2.2831402343565306,-0.39794922272719674,Global
14,3.15283837641926,2.2249759492016667,-0.4001977613656257,Global
15,3.132298158706076,2.2480730728093863,-0.3994708223802259,Global
16,3.1413999440933607,2.2691483828187495,-0.3979235589290465,Global
17,3.138265086792817,2.298737749436873,-0.3983874722876757,Global
18,3.161357162541354,2.241508669633386,-0.4000913950302822,Global
19,3.1448092974223756,2.274254079667494,-0.39794013532504713,Global
20,3.131441586302981,2.340889875089129,-0.40174145447273224,Global
21,3.1771808488504845,2.2120567790005166,-0.4052171865098092,Global
22,3.1404155662445685,2.284562084996926,-0.3979687275194427,Global
23,3.154265368998407,2.27476035887015,-0.39875097948308275,Global
24,3.1338180291156643,2.2960064656913106,-0.3984006255802495,Global
25,3.1313313889360592,2.306381782553886,-0.3989388359729014,Global
26,3.182277502227879,2.0482470295801045,-0.44395125639789024,Global
27,3.5565276420127727,1.7769988424107377,-1.251370391077802,Good
28,3.1278875202140806,2.482219769139577,-0.4374042992136094,Global
29,3.1671840560819753,2.203031810330598,-0.4037453932210056,Global
30,3.1395878458371858,2.3070122235471793,-0.3988337494952252,Global
31,3.1409449454747,2.4448207705762823,-0.42655714268607525,Global
32,3.1786355270649387,2.277440227137716,-0.4054448880244098,Global
33,3.125939717610673,2.305969816380219,-0.39941451494614216,Global
34,3.144562833212744,2.3192302955166446,-0.4000961939647286,Global
35,3.1514085716017672,2.4223145271403617,-0.42236165378685386,Global
36,3.1565544383306197,2.2613711072679004,-0.3989660371641569,Global
37,3.135342957076632,2.2554514432519555,-0.3986715822405927,Global
38,2.641592653589793,2.775,-1.5794022236877725,Good
39,3.1688452558499454,2.2528866405825814,-0.4014538165112204,Global
40,3.1512092765427457,2.2698317154105276,-0.3983367328199965,Global
41,3.163494791138199,2.197460691488663,-0.40385310431215415,Global
42,3.1354789133205534,2.3178451584884763,-0.39951632340025567,Global
43,3.1538129750460455,2.292039950075576,-0.3993092649564186,Global
44,3.0648645238976506,2.453791556111177,-0.440108094225095,Global
45,3.163876744122073,1.912693427198069,-0.5192910371924757,Global
46,3.0551387501529863,2.2160988376650934,-0.44995182622613095,Global
47,3.139725736676155,2.6677353701086104,-0.5510033372691217,Global
48,3.1541361140391797,2.326179361053726,-0.40235656438397643,Global
49,2.891350667343833,1.775,-1.1915199060489983,Good
50,2.9769371818233905,2.200395736376884,-0.5704053550681137,Global
51,3.1674254740871164,2.0594087270874533,-0.43932366552788205,Global
52,3.0203976954786125,2.246797239707881,-0.4838490068142588,Global
53,3.162647452389692,2.1603042954891056,-0.40968502619326863,Global
54,3.233671127597324,2.362223433918537,-0.4635080052192165,Global
55,3.1076183688754337,2.1435591518756647,-0.42841935847244,Global
56,3.0125958733524403,2.0257765646180372,-0.6015516084120404,Global
57,3.0345731126418403,2.8465228998346204,-0.6895854307215342,Global
58,3.1062500854510007,2.2900695866408802,-0.4040438430003693,Global
59,3.110169137865243,2.108774864055435,-0.4390547212501148,Global
60,3.141846401236368,2.2756730790986475,-0.3978884254277435,Good
61,3.1389019918359264,2.2680423933321827,-0.3980041427900564,Good
62,10.0,7.838663063708508,-25.327197615664353,Global
63,3.1072607451136576,2.358041328944002,-0.40669460462703405,Global
64,2.981749323256399,2.5797168136776487,-0.5515372705905147,Global
65,3.218072439677666,2.319019624120298,-0.4365457551568628,Global
66,3.1337730947528604,2.3434636806040485,-0.4020693928063802,Global
67,3.085462310710298,2.494333960822213,-0.4436883067531736,Global
68,3.122885454724946,2.232024474449175,-0.40288636241372805,Global
69,3.1920902325120286,2.4400913398065245,-0.4518018085449942,Global
70,3.2032251229679862,2.20410592657681,-0.41666252110496776,Global
71,3.1676264962056795,2.207423410670505,-0.4033842459689157,Global
72,3.1460942247937345,2.2549531835913625,-0.3982581801669799,Good
73,3.1908391257327153,2.274668815464782,-0.41095447896220494,Global
74,3.1558062059199425,2.2449469208831925,-0.3992180702637726,Global
75,3.1814416670286274,2.2141748486714725,-0.4064073791556388,Global
76,3.2212468282019575,2.2479044014178067,-0.4295028369950487,Global
77,3.1513004822254924,2.3184561938293684,-0.40094232064947377,Global
78,10.0,0.0,-10.960889035651505,Global
79,3.176972199044901,2.2082453335240575,-0.4054427513491756,Global
80,3.1450693407674697,2.248554655160975,-0.3985087674849717,Global
81,3.129842433822006,2.4776028973406516,-0.4359621143817921,Global
82,3.1174145224587138,2.1980147567137007,-0.4098937689820106,Global
83,3.1487253288201917,2.275396815368323,-0.3981670456457763,Good
84,3.2155793309069,2.303786880509521,-0.43151451201560864,Global
85,10.0,15.0,-145.87219087939556,Global
86,3.155211780577902,2.282985561419173,-0.3991231599639568,Global
87,3.1488185551506187,2.278813190858993,-0.3982271817373225,Global
88,3.1494888178563216,2.2378597096319566,-0.3991471070979701,Global
89,3.152172113471783,2.347114293335372,-0.4048808853289426,Global
90,3.1380262286564773,2.2846080219199782,-0.39799500572976687,Global
91,3.129523651700277,2.2555407257787152,-0.3994213194281892,Global
92,3.13423678648611,2.4534823621040016,-0.42798583970066584,Global
93,3.1369248687423266,2.222808929458453,-0.4011094107449793,Global
94,3.1386360183227264,2.284424568195928,-0.39797998841857946,Good
95,3.141474826836546,2.28494645255563,-0.3979845367852068,Global
96,3.1005500745716725,2.321429797395507,-0.4061753447211834,Global
97,3.127971687050629,2.4007374231702534,-0.41202403012107996,Global
98,3.1462670961628065,2.257322886990056,-0.39818923059698264,Global
99,3.1948085007661984,2.229879043136066,-0.4114962751309136,Global
100,3.160307271123015,2.2923807723392153,-0.4005883594693068,Global
101,3.0662396761669193,2.2613099879369085,-0.43049172002745334,Global
102,3.145826667674365,2.2624877707616373,-0.39805829772543616,Global
103,3.233058635140398,2.145038842613613,-0.44159056701348626,Global
104,3.09656884130134,2.2781883652676718,-0.4086540669114693,Global
