Unnamed: 0,x0,x1,Target,Hypothesis
0,3.0002287496346898,5.604665145263679,-10.841727889675086,Weak
1,1.2553300705386103,10.804867401632372,-56.52874004692151,Global
2,-4.998284377739827,4.534988589477597,-172.66531086516164,Global
3,-2.7986616377433045,1.385078921531967,-102.58290348816024,Global
4,-2.2060968293349363,5.183410905645716,-28.868064601155663,Global
5,5.0,7.0,-45.5352802594424,Weak
6,4.924156425694187,5.368991208980355,-28.612890354501893,Weak
7,3.1655898536070954,5.59937220140723,-11.57638286656203,Global
8,3.0137465805442885,5.559363794263732,-10.604878912731696,Global
9,3.011573772968805,5.508111401914378,-10.27289958023329,Global
10,2.939446033483944,5.33538903789463,-8.988705970075445,Global
11,2.855439036144952,5.243280752029349,-8.26606715098959,Global
12,3.0,5.146381104309449,-8.102579050938484,Weak
13,3.0,5.0,-7.316460332239643,Weak
14,2.8463909664272418,4.807418417188369,-6.061670285592816,Global
15,2.7763563477642186,4.669648879803302,-5.410152553669658,Global
16,2.7453491877691083,4.428479012259726,-4.469523593855309,Global
17,2.817431549835642,4.224074203756546,-3.729459415039125,Global
18,2.952315698454001,4.074106763322895,-3.28155431087357,Global
19,3.354813677125988,5.035692657869202,-9.14816936896826,Weak
20,3.132757117245779,5.0423639024043245,-8.018420025443593,Weak
21,2.969446032133534,3.912687942661397,-2.788641705740978,Global
22,2.874816570161385,3.6488959152107263,-2.0754031328647624,Global
23,2.8779189296357486,3.466515260253413,-1.6840901227350762,Global
24,3.0211432871122765,3.261330502692955,-1.2604878984778,Global
25,3.0471420890582155,3.127917623367339,-1.046135874466144,Global
26,2.986886756550845,2.917586561817001,-0.7817674455561029,Global
27,3.033494605580036,2.7946364938017485,-0.6421387236045054,Global
28,3.1333796984957614,2.6528540407994923,-0.5361791543500775,Global
29,3.1042648624857447,2.5540471791531654,-0.4669546371691764,Global
30,3.111223803328642,2.4306708078853188,-0.4197041055857511,Global
31,3.175636746947679,2.3550077342895186,-0.4147738253676466,Global
32,3.1289780439136936,2.31471686572376,-0.3995428732167237,Global
33,3.1971987851821364,5.040783710073794,-8.301800784592011,Weak
34,3.0974052870056776,5.083228374996772,-8.099652196162737,Weak
35,3.143417176211196,2.2608741043743152,-0.3980647176448632,Global
36,3.1214104044243154,2.275836213358076,-0.4000665464346872,Global
37,3.148629132332501,2.2716482798679083,-0.3981296009249874,Global
38,3.142179746729283,2.2749481426739133,-0.3978891773437789,Global
39,3.166985319923309,2.218090550356564,-0.402365951681195,Global
40,3.0320974831418366,5.136600403315329,-8.154133031642669,Weak
41,3.051586555348491,5.156425477452237,-8.333905096871964,Weak
42,3.145589969103269,2.279024644819026,-0.3980150499711324,Global
43,3.146766296659709,2.2920997102785208,-0.3984623830254094,Global
44,3.14901470832869,2.271529182091951,-0.3981571689413601,Global
45,3.1405820398342144,2.204864038248431,-0.4029225076632248,Global
46,3.136722912942336,2.28580026953489,-0.3980502044640563,Global
47,3.1425134555305174,5.024216950469775,-7.960033585183089,Weak
48,3.0000000000134923,5.000000004865074,-7.316460357693929,Weak
49,3.1567983834166826,2.213511493977549,-0.4014635290696418,Global
50,3.135238328175096,2.289148660670793,-0.3981656302017319,Global
51,3.113654743445069,2.331537799369652,-0.402835043339706,Global
52,3.141902641062176,2.300123181520448,-0.3985311980222009,Global
53,3.133825681671093,2.2687229732458247,-0.3983293081805499,Global
54,3.0000000321551785,5.0,-7.3164604258120125,Weak
