,x0,x1,x2,x3,x4,Target,Hypothesis
0,-31.21259517885236,-32.292917559930174,-31.119442934677263,-30.836501603914,-30.822797772190214,-21.286961910110733,Poor
1,-6.9981951788523595,-8.078517559930175,-6.9050429346772635,-6.622101603914,-6.608397772190214,-16.574143055190152,Weak
2,18.19950517936588,-17.20049860379199,21.25191791649545,30.523339442946032,30.97238660087109,-21.43757717967402,Global
3,-3.0507501212590284,7.14620683952311,18.056905661143233,9.280772162130354,14.550186689622649,-19.481058062109202,Global
4,-30.471846356488204,-13.208815475806741,-28.93332533201635,23.400345933394668,-8.332638429196617,-21.702068525928222,Global
5,-8.5536,-6.5536,-8.5536,-8.5536,-8.5536,-18.443916478984477,Weak
6,-32.768,-30.768,-32.768,-32.768,-32.768,-21.56799848382188,Poor
7,-6.644846441946174,-7.010535441762375,-6.055577973188519,-4.984711104583267,-5.825409124620713,-15.12351518607884,Global
8,-5.325573303805389,-6.963601862863889,-6.249200169429544,-4.076546097991668,-5.029434466478701,-14.603100370922633,Global
9,-5.847455358401881,-7.201608128927076,-4.429436601470919,-2.9613738854815597,-4.349984723204026,-14.525696562981494,Global
10,-5.154903811623809,-5.446727280889399,-5.235171411606862,-1.8875585765900371,-6.0411464106270785,-13.989023526208,Global
11,-6.321023570767722,-4.409205073304651,-6.427891709863114,-1.1803614877590682,-4.210334133507642,-14.46492014023081,Global
12,-4.012319330400141,-3.5474276931032196,-4.088968310118672,-3.229347246274749,-5.031454020875032,-12.291436703190238,Global
13,-2.7178382506612566,-2.3099393630471305,-3.2523854505915417,-3.678028477918014,-4.2020800667716784,-11.518280229414412,Global
14,-2.691082710248283,-1.1078486293417704,-1.9173163630953083,-3.8614028196794896,-5.372009591588435,-11.191591585249272,Global
15,-0.8311811092595562,-1.1811754289331473,-2.8261580293811295,-3.73071603777955,-6.089698490106582,-11.257073458115059,Global
16,-1.1339346236790948,-2.4298750568170195,-1.0808302164129837,-4.995005752918332,-5.458639860478343,-11.747431928364366,Global
17,-2.031710171531053,0.3266100821622141,-3.3336962048246592,-5.2525954588177735,-5.20010925390695,-12.190717220984745,Global
18,-1.307149426251915,-1.070968490386638,-1.402670911586232,-1.54829068663393,-5.115699581473966,-9.8809020032304,Global
19,-0.43890331078385403,0.046981693285210575,-0.41218298016860566,-0.4321960384605208,-4.302323145240768,-8.521031972518934,Global
20,0.5101380101161257,1.280796605545861,0.4756846212675299,0.035881491410035264,-3.4327083457662555,-7.736616473903107,Global
21,0.5992723986505446,1.7565558480168193,1.061058115207685,1.3908295096154912,-4.156050388681618,-8.799791513733185,Global
22,0.9504531354758463,0.7351126010030579,0.18391567733546937,-0.22263695870723393,-1.8702522274009774,-4.824172514569973,Global
23,1.23026237351964,0.028413026220624388,-0.07108699375954194,0.11336847643326765,-0.7961857377298445,-3.3437472071563232,Global
24,1.268732875272729,0.12564900104855176,0.21692044092778565,0.03712011381185873,0.13192872261144142,-3.2848676872568316,Global
25,2.0834388286307997,0.08851790204482124,-0.3347017414998554,0.06697726437841192,-0.16852720059239512,-4.4870210171050395,Global
26,0.2841601832427818,-0.37159965764449,0.49747177735231257,0.4814808389944364,-0.2545629587095238,-3.6643770143249026,Global
27,0.5758786144943802,0.11922222522719826,-0.12029032756893077,-0.37359742974192756,-0.1896826617115835,-2.9365248128481274,Global
28,0.8413352993102101,-0.26625502008230784,0.3530138304796323,-0.6297451730678573,-0.31314431075836024,-3.9441006240825023,Global
29,0.4348695957855623,0.8045989108472128,-0.4296356120087167,0.4482489038975942,-0.07438728899818983,-3.8702430832540107,Global
30,0.6565687975232783,-0.16795329936833087,-0.422588082893438,0.060059254607776225,-0.05025633186058914,-2.8978379859749883,Global
31,0.6675259650398475,0.10690146990156861,-0.1472845079273188,0.06014518511772187,-0.286685720431953,-2.643801909775672,Global
32,0.6437959985173936,0.13126914073706544,-0.023028826306006743,0.11656006835475415,-0.17567703718318792,-2.349810426278435,Global
33,-9.76882989789961,8.199406819115097,4.024500237995298,4.6246957231599595,1.0889631860684972,-15.73278994654132,Global
34,0.34505072687699523,0.18690315013564893,0.1505250004051485,0.11944645842013227,0.30613666398318345,-2.4779554893627282,Global
35,0.5678153299754153,0.3534254024251986,0.31354663875255645,0.18505835444819307,-0.11110088402815292,-3.1864337766707362,Global
36,-4.346006655055856,-4.765091994157281,0.6530835570332698,2.5353218707942915,9.269930096357847,-14.975659234476108,Global
37,3.9437941398827903,1.855580114769893,2.762088499056027,-5.198851894520253,0.9709659757609259,-10.593923496974266,Global
38,5.290329401469393,-5.85377516349191,5.827516006364554,11.234175296392813,-1.91351522964597,-16.07935653813033,Global
39,0.6143989106077354,-0.06660448713870734,-0.053082669996301915,0.32091667283943265,0.2626463124326525,-2.8829250533324253,Global
40,3.628681285943337,4.721104459035999,3.08909587399166,-3.108826898781235,-14.632376219007156,-17.087231303420367,Global
41,6.932457125991547,-6.363489874291801,-1.6125203364277247,4.254055787827717,-7.921857904119207,-15.456657575405178,Global
