x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,Value,Timestamp
-2.418270383501371,-1.6648305675390611,-2.823110196244958,-1.924960827346228,-1.869332710680283,-2.2257305167023835,-2.2701691296200877,-2.715532908396575,-2.081523305113846,-2.1776349508576915,-2.3225784077901293,-1.7255124025200113,-1.883741487439118,-2.5278014235742594,-2.1322756923861252,-1.5639089145539196,-2.0167286623527274,-2.366043712314542,-2.1087016766668865,-2.476470344086971,124.36616570759365,34
-2.4737500027108674,-2.2447519620382006,-2.233936960569714,-1.9254885572792286,-2.2804576455185632,-2.578144759759523,-2.384994106995367,-2.013372535317903,-1.7453840528066435,-1.7258588732146205,-2.3660727049388854,-2.0257640664346503,-1.525949685352891,-1.710882321051407,-2.288591009902028,-1.9114308700873317,-2.4580406507341057,-2.3996055916500016,-2.6181979315646773,-1.8736159993856714,125.90773301998559,51
-2.2722801647894046,-1.515562530942463,-2.1567665769056785,-2.3965743714370658,-1.7345102118459956,-1.8354443184625202,-2.211105840847268,-2.4339898009058634,-2.5800097184736974,-1.9861698441563203,-2.057069312147421,-1.7029976858400715,-2.2811535865665857,-2.1298704829717128,-2.3860781027243627,-2.4126113378703358,-2.478387602500725,-1.8674875745507886,-2.2167721028004688,-2.720592768118295,125.6302746555397,52
-1.8664030328829746,-2.5095846932175596,-1.788961911415059,-2.927209736407004,-1.8828224879442481,-1.8070865720843339,-2.550178563650074,-1.9522885637917735,-1.9183867769336536,-2.2240362178294983,-2.52019544649846,-2.1542591302290193,-2.1539523629426913,-2.2657228646166763,-2.1925338139139834,-2.4337702692078764,-1.8602100931636367,-2.2100755977201314,-2.322650396193019,-2.2344854912400947,128.554201997467,53
-2.9665379756906383,-2.978112610673464,-2.2116127458365753,-1.9834370770457266,-1.9816491079017622,-1.8895377823113446,-2.5640315629532067,-2.2420010769350935,-2.664632249215311,-2.1426918792633365,-2.3427398426949804,-2.3155883649715565,-2.3718721679217474,-1.8605038820429023,-2.0885031542101284,-1.8942816129559816,-1.7069412588863444,-2.2883407615072806,-2.2637795072149407,-1.847983952070561,130.8466821473768,59
-2.206731353216006,-1.9000760547944289,-2.1613718533681094,-2.228070656814837,-2.2977693135961026,-2.249633419453396,-2.087431611122876,-1.9905844614036372,-2.077625023390932,-2.1979664204553586,-2.1632658359658716,-2.286177712333645,-2.2574410215966925,-2.2726284211024286,-2.1268230693899812,-1.8900651570886482,-2.123037063832353,-2.1733557735002043,-2.224306385957795,-2.1769574977556676,129.82994589981678,47157
-2.3201981760093826,-2.227279008020461,-2.351543477701796,-2.0966261338736767,-2.287341477597201,-2.0089850979109993,-2.2871377104648585,-2.0194862953067645,-2.3010899328532,-2.213037796295839,-2.08127120972047,-2.253573159830262,-2.4347386878655928,-2.2951453730343516,-2.175741248248343,-2.13488108430685,-2.1660427639802498,-2.2578191999703865,-2.2716485855287214,-2.342865780084411,136.03251625651097,93500
-2.258059033187422,-2.227279008020461,-2.351543477701796,-2.0966261338736767,-2.287341477597201,-2.0089850979109993,-2.2871377104648585,-2.0194862953067645,-2.3010899328532,-2.07241052164793,-2.08127120972047,-1.906028681128344,-2.4347386878655928,-2.2951453730343516,-2.175741248248343,-2.1348810843068495,-2.1660427639802498,-2.153070509713963,-2.146774945940221,-2.342865780084411,132.03998622917544,133488
-2.3201981760093826,-2.227279008020461,-2.298232796561236,-2.096626133873677,-2.068938457342856,-2.0089850979109993,-2.2871377104648585,-2.0194862953067645,-2.3010899328532,-2.182405443012491,-2.08127120972047,-2.253573159830262,-2.275907756470473,-2.2951453730343516,-2.175741248248343,-2.13488108430685,-2.1660427639802498,-2.1503517311991764,-2.2716485855287214,-2.232260087865959,133.42122486256665,180734
-2.181970658378681,-2.1751107187607204,-2.245048854358758,-2.0768673999375373,-2.2368329463620453,-2.2616086463025624,-2.3669490526126964,-2.12350144584945,-2.263513770891318,-2.097549864015404,-2.0887273433740097,-2.100125511468761,-1.8908567662951392,-2.215799154337402,-2.1803270850963496,-2.0938735461893607,-2.0419628661427023,-1.878074750044867,-2.147453520153179,-2.430615668152269,128.4987310745026,227141
-2.3201981760093826,-1.8252289016417151,-2.351543477701796,-2.096626133873677,-2.287341477597201,-2.0089850979109993,-2.2871377104648585,-2.0194862953067645,-2.2872032872119874,-2.1408504587465496,-2.08127120972047,-2.145709843775796,-2.196768234093449,-2.2951453730343516,-2.0993505851835987,-2.1348810843068495,-2.1660427639802498,-2.1519653694503607,-2.15446255479962,-2.218103609716838,130.33396318229123,276187
-2.2892268043139152,-2.0655718227670903,-1.9839270518303849,-2.150444918093007,-2.1126172910250682,-1.9173525167097714,-2.2983291366150995,-2.12371140084889,-2.306279758516288,-2.0794606398558857,-2.1926820738278714,-2.029249119392105,-2.06732917043699,-2.330466705943899,-2.081476167271462,-2.1527842777845843,-2.1923819694988094,-2.1512203655167603,-2.179944360797208,-2.45182674854623,128.66149826696264,324826
-2.293506474603432,-2.1622148144594733,-2.0116920570442294,-2.13079362148051,-2.2384379236128353,-2.348683602091769,-2.2320437956766934,-2.3730409580952094,-2.3311992544319597,-2.1291294795660374,-2.0209313583928425,-2.167713755135525,-2.129834240463568,-2.154599384694958,-2.0577654930187155,-1.9743650549525433,-2.047149048506016,-2.090429429554784,-2.1260729603417534,-2.4818360962108184,130.17567599694152,369172
-2.086782831770031,-2.069241848003905,-2.284713965593376,-2.0141186185424793,-2.267253591258775,-2.3058003524717074,-2.3120853913628805,-2.021596748462649,-2.179215678038269,-2.1234930767179607,-2.2236195525364177,-2.198447138203826,-2.278360465006961,-2.2760067533572856,-2.065921783845436,-2.103124609842041,-2.0909345151367997,-2.233880959360147,-2.072720000703886,-2.2593709975299934,131.5256519931647,415405
1.6964729534640384,-6.800546458342513,-9.828312628306746,5.803335544534725,-3.781819535393857,-3.649742187471925,-3.411809072573119,-3.1945933876801895,0.21415044208117706,-2.1834867784057206,-6.869814686145461,-7.556683618886506,3.0025420861553176,-7.653630475426461,-0.1102009990193551,-0.6626222535299462,-6.074916790365934,2.8093966465857534,7.643653488970948,-2.4287109778297244,259.6098666966214,415517
-2.153721770363651,-2.1451087100214608,-2.118956801431393,-1.7732809089105261,-1.9443039026218352,-2.266729075871776,-2.1578363119643065,-2.347580924817975,-2.091127511232072,-2.1575158126525773,-2.080900537041953,-2.1463639932479173,-2.162777951041729,-2.0994483909214274,-1.940897908667747,-2.0930491663841106,-2.1966973419499443,-2.184986875828473,-2.13252060343335,-2.2609252371197592,126.10881547252527,461292
-7.134821119859534,-0.9838400265569831,-1.432953043287931,2.6739190337534,-1.3455060853478038,0.8945156514811092,9.193239977728872,-1.7308673869840234,4.380870382109055,4.062824998146235,9.15475236157463,2.6546189045327413,8.62597870659513,9.260758671536863,-5.154130566270382,-8.088208583425123,-1.6124644156186907,-6.336528907269309,3.8755735688624533,-8.212855457204535,252.08530114974127,461447
-2.1202855635024322,-2.0275371010917542,-2.1681574412448743,-2.0728605607705743,-2.149588513343375,-2.147899911727168,-2.137347736293382,-1.8987899919764857,-1.6705345099989146,-2.1689314015453993,-1.9828763890663907,-2.1459313048764703,-2.3726501845856607,-2.2739111452108896,-2.1482471864928288,-2.099918971032489,-2.0909823545463397,-2.0329987651068,-2.2389643393684286,-2.1633875207988993,124.65310676493594,509022
-2.293506474603432,-2.1622148144594733,-2.0116920570442294,-2.13079362148051,-2.2384379236128353,-2.197381666564632,-2.2320437956766934,-2.188475647368807,-2.329581667472329,-2.1291294795660374,-2.0209313583928425,-2.0807579512841636,-1.219463046785389,-2.154599384694958,-2.0577654930187155,-1.9743650549525433,-2.047149048506016,-2.090429429554784,-2.1260729603417534,-2.1780023485899846,123.32415961672987,550847
-2.2415655134862,-2.210195132122019,-2.1694908124063623,-2.0614758892088245,-2.263049146491456,-1.8535922551095574,-2.127620910844403,-2.023334221551929,-2.1957271118613835,-2.0485451478094796,-2.177041637208691,-2.130125213448723,-2.2409393993280995,-2.33428739019441,-2.0647016456763585,-2.0916311408258164,-2.073579371192759,-2.10967452374467,-1.9261435488428589,-2.259051989260371,126.83753320384514,593309
-5.657574753737778,5.91568352916461,-3.8992239584819384,3.652823656196059,-3.7508087521721514,0.4098203267419791,0.5408871419600985,-5.293898527019408,4.671950557080889,-5.514867425014457,-0.5204517371427357,-7.010938187955875,0.6868786266756324,-2.542475352157889,-6.046348485225019,1.1111345884849317,-2.8672989452234035,5.574157465313894,9.754271436623181,2.4991500197378933,238.5545957531199,593447
