x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,Value
-0.5134834464302536,-4.239254023073082,-5.870043254736751,1.8651537675594998,-3.0718434520969033,2.43766979239739,6.4603739873075305,9.852311669307614,2.717861649944613,-0.11151736483623509,-2.373835076755473,3.4487104740758827,4.111128589297481,-2.7635487711455022,1217798.5884773682
6.7429166111101395,0.28062949496733935,9.35000947660528,-3.266208975470728,4.228709172314375,-8.032018483792324,5.240228700019278,-3.9617369803917315,6.165581599405403,4.982602468970445,-8.30399896553788,-9.404421121127744,-6.513391989689001,-6.584521647016244,3540991.3299237536
-2.3292658356720084,6.404993297480782,3.1365031925333415,9.017289473616213,7.34617441895,7.356184264701838,1.3752382809152035,-1.7677705969651036,-3.1713609812628523,6.753122923565719,4.945858659741365,1.4874296670110727,6.300270575265891,-1.704195488901755,1584007.240362212
5.4464048545867545,-8.48863351298774,-6.845719044477332,4.78993736935757,-9.815627475077793,-4.3141123508012305,-8.767738951029418,-7.415950498629652,-9.235502175099018,-4.438336581463748,6.655551536282257,-4.1101755777994775,-5.240370590654156,5.378019363875557,4418733.8636582075
-8.405462741128284,3.6929675578801113,1.041902178719642,-6.596924892999414,0.2285380435444715,-1.6203588468315129,-3.6971328560055365,4.067948243457462,-0.2751642284596141,-6.167792441546004,-1.0883977891989218,6.827857917391288,1.495809011132458,8.306816561559586,1067107.094192775
-0.88966908124479,2.257382307340343,-6.4107441416249875,-1.7361627201300482,9.26227108737627,6.119855779970649,-2.988008604388571,0.9108165368317565,-9.89410079054659,-0.46598603441349695,1.839871249565146,2.4161986423904587,1.2527529058096238,0.5692386211822846,1987346.9176952627
-1.2904880334931335,5.563177075838164,-7.975354890858522,-7.4214067903873415,-9.904787298291922,-6.252763445779508,-3.612803764299678,8.250128656002605,-5.766502022743225,-4.712134700042161,3.741475931820153,6.860856313438283,2.2600649442926937,-0.6216078869473147,3286609.0823494364
1.0424920444218255,1.626276880196638,-6.294820528609095,-0.841199022722936,2.1306561929131185,5.417827338981613,-2.6113023042295014,-0.6670739060087385,-9.324097299810223,0.449361652385182,-0.8132049780175326,-1.500642717454113,-1.8895919333542484,-0.1623419330884186,1041307.6412734736
-6.114074408827829,8.563632814611438,-9.099015776224931,-7.021157145500183,0.9488337951122734,-0.7700429341403154,3.61051897081488,9.23202395439148,-7.168591277318672,-5.322508811950684,-0.09743990400443003,-6.159336630142896,-3.9934265757208305,5.884361267089844,3252094.253164662
8.115139987089105,0.5184745483122413,-6.809301990386254,2.69228458404541,-0.1821542929204547,8.095070741984575,-1.0786914825439453,-8.161324560642242,-2.824236885116492,3.5693520022270686,-2.259520326388466,-3.2548105716705322,-4.241698384284973,7.281069755554199,1634354.586413631
-2.941861152648926,3.5873543301677895,-6.429694472401041,-7.932894378900528,-7.039420984436788,4.935972830995016,-1.311982734470332,9.028080701828003,-3.7714589608146714,8.735775680559001,-0.6891093039637806,0.47343969345092773,9.596177339553833,-3.6580073833465576,3291660.9741387507
-6.0992929339408875,0.5153104451374642,-9.566376204824032,-2.3897624015808105,0.548955829784477,-4.310824361355108,0.9972835295650473,-2.3853468894958496,-6.301073531972494,-7.302005887031555,-0.3566963275108499,4.505714178085327,4.893338680267334,4.823805093765259,1648960.8026986155
-2.337695360183716,3.7959267294477606,-6.083586806662805,-4.91858825067951,4.675430856404468,-0.06745763106171943,-8.936030043053492,3.2611293121864158,1.6725362261071055,-2.480214834213257,0.6440531239092628,-6.070999503135681,-9.245243966579437,2.163357734680176,1823930.0614480868
5.4216694831848145,3.6729172343598826,-9.70874710650781,-3.124842552971182,4.416259800486316,-4.36041254034718,7.322073722794865,-9.036888219143567,2.0098161841448956,4.674113988876343,-2.248155750859726,2.0961523056030273,-5.920199155807495,-5.450979471206665,2402879.9911929783
-9.008126109838486,0.6044582950289286,-3.425914812126063,4.450579608016023,1.5494556212521182,-6.355450956851831,-0.49541159134583523,7.67870306968689,-1.561984079840098,-2.97127366065979,-0.24026609727073023,-5.311777293682098,9.913315773010254,1.6626381874084473,2216750.580632664
7.292213439941406,3.330432218271909,-7.967722810793157,4.021353721618652,2.5015619348253146,8.806358267287344,-2.146001563035906,-5.137400329113007,-5.02910100989073,3.8807260990142822,0.7264764016356864,2.9059375097860247,-9.100189488289692,5.189456939697266,2101794.1608947692
