x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,Value,Timestamp
-2.3902561197439995,-1.6907662765018125,-2.0640034610875437,-2.376872190632138,-2.533511300938354,-1.6411726235914124,-1.9204222115195135,-2.5499082061021254,-1.967188908032504,-2.439255511475909,-2.4914010383411105,-2.38929806107088,-1.9633249552899046,-1.897864503927532,66519.66173262864,9
-1.7413539219605116,-2.389402999025166,-2.4090614667062082,-2.525161966785824,-2.0762248712604756,-2.233313213770485,-2.481930481176826,-1.4779908073486785,-1.8313853618069362,-2.1698675362483413,-2.450958100476476,-2.775209071733271,-2.0513273609770475,-1.9612724618515922,70263.13454629385,21
-2.6600274903022236,-2.489014966903126,-2.3645613621826542,-2.07503984215371,-2.012716520765384,-2.024040656589948,-1.8143342899253905,-2.354241121552772,-2.0921089179453416,-2.329951187287126,-2.3073587316792254,-2.581831666870212,-2.3196549034638596,-1.5630143133853387,72313.63923063864,22
-2.174952779795096,-2.1237147928520863,-2.101266629090257,-2.2383889750213095,-1.927866952322276,-2.2298207766894786,-2.1523428960451927,-2.5635561391744384,-2.399997300162678,-2.284605941719842,-2.317662460300313,-2.052050612461503,-2.416343264099214,-1.9256746749212934,68369.63688334396,24
-3.0742321606786582,-2.5006438423147688,-1.4494986193200337,-2.930057555418041,-2.713945427268363,-2.043349474157834,-2.347615276099386,-2.223678405986852,-2.2478445772983164,-1.9914440571113823,-2.0693038400705093,-2.58532534014296,-2.6612068737154093,-2.046030014193241,90315.13835046302,25
-2.3084664475209062,-2.273784252287584,-2.2154485882038566,-2.332208895900875,-2.320265853194373,-2.179787225954373,-2.341043943752645,-2.2766244125094115,-2.1710068634385395,-2.0702350128054956,-2.239910612816808,-2.1483790768449715,-2.300206307526449,-2.2333757194065216,69250.48732601486,16216
-2.3084664475209062,-2.2737842522875837,-2.1648350881761003,-2.332208895900875,-2.320265853194373,-2.179787225954373,-2.341043943752645,-2.2766244125094115,-2.1710068634385395,-1.9494147718628447,-2.104178343244387,-2.1483790768449715,-2.300206307526449,-2.2333757194065216,67112.84473397589,32587
-2.3084664475209062,-2.2737842522875837,-2.166638764481135,-2.256802512496706,-2.261616210297957,-2.179787225954373,-2.249446201461023,-2.1912344454095685,-2.1710068634385395,-2.0702350128054956,-2.029281755526121,-2.1483790768449715,-2.300206307526449,-2.2333757194065216,64840.28991558592,49387
-2.188094886139757,-2.2554072151016156,-2.109772897500374,-2.302727934731795,-2.313669186144652,-2.1981919440522013,-2.362870405230729,-2.337780413115752,-2.2303196556019778,-2.122694361587641,-2.0916907479546563,-2.0319719296199654,-2.529267968837673,-2.1927827460786684,69019.97050608677,67031
-2.242924284019935,-2.179052444670063,-1.9892731483084618,-2.268831303561722,-2.175968575110144,-2.049989400035317,-2.1535075257470204,-2.1448036557578387,-2.106355898554778,-2.1915253077612276,-1.9735028466934406,-2.2440213825921296,-2.2337576079659405,-2.1952142240237045,60047.79036646418,83710
-2.1076662488711415,-2.3374968254354425,-1.9353753753464211,-2.3064082109431183,-2.2517655948248305,-2.25937026183378,-2.2285319140991326,-2.252149327558185,-2.1961993469235246,-2.249783185472724,-1.9166630833685137,-2.101663395394003,-2.603635184880403,-2.1372702806648602,66931.47100862158,99148
-2.2681648570022954,-2.1410346309029133,-2.1468045336373507,-2.33963282188023,-2.1056772095896594,-2.139921443135534,-2.319791399772937,-2.260895463418966,-2.187033767810706,-2.095332668407293,-1.9750393479298083,-2.2035707014418904,-2.654072899995783,-2.241135639672075,67565.94966152172,114566
-2.1862578628906046,-2.5056747977992497,-2.06910719621796,-2.082921411216813,-2.1343981979997526,-2.1248539375423685,-2.2837117454209697,-2.332619650215296,-2.1930624385128183,-2.0340186036207433,-1.9502462088858845,-2.064245418867835,-2.2303360276360262,-2.333045560295578,62643.016169134025,131852
-2.24555608352113,-2.091243696510036,-2.011130438636954,-2.2203895411190047,-2.631038936543872,-2.121976627739914,-2.1330503025947447,-2.0562001834360384,-2.240452227974771,-2.2347147077293186,-1.9702499620167249,-2.182059090876577,-2.0952403240481345,-2.2458441065533465,62964.50472636899,148512
-2.2479070150276517,-2.268809813920738,-2.0301061963033717,-2.1672198227707433,-2.32042928454603,-2.1595123276726893,-2.187894280066511,-2.2413445450423852,-1.9152601522945236,-2.1510437819929207,-1.8965714807714829,-2.598172786457409,-2.189649274580109,-2.334328077251823,64218.09049399638,164996
-2.276753550473388,-2.275292642487841,-1.900462787727765,-2.2271219493250527,-2.1962060133319827,-2.0566497032772144,-2.294458660071907,-2.3437054985498484,-2.1409425931418054,-2.0576340075940047,-2.0200983448588534,-2.1646836943313685,-2.668344164759313,-2.3429043053588137,66428.50813124073,180606
-2.242924284019935,-2.179052444670063,-1.6162172453227015,-2.268831303561722,-2.175968575110144,-2.049989400035317,-2.1535075257470204,-2.1448036557578387,-2.106355898554778,-2.1915253077612276,-1.9735028466934406,-2.2440213825921296,-2.2337576079659405,-2.1952142240237045,58062.96998235375,197200
-2.2531112919486453,-2.267144053159338,-2.010676552724752,-2.175475835268214,-2.1525886179395073,-2.153622758162297,-2.065871398877947,-2.15406644556203,-2.3008166210470566,-2.142014564434696,-2.016529502078498,-2.243021070779502,-2.256772567831053,-2.2884964318104437,61918.96173881166,214230
-2.2429276828046243,-1.967203111420389,-1.9832666739857565,-2.6488103105427037,-2.13455876273537,-2.302363245714054,-2.2661074433899593,-2.0869065217851324,-2.248640335149494,-1.9843426030025724,-1.927123672577892,-2.1095382817159334,-2.2105741362019815,-2.1148027754186547,62293.08963116126,231064
-2.1998035908623503,-2.2244931089752127,-1.6118785655655508,-2.7301422726354634,-2.1206336049948638,-2.0043849249894095,-2.1125032242248896,-2.149904951809596,-2.027182837553031,-2.1958109871213916,-2.027079145232122,-2.240316374296116,-2.226146261868214,-2.252247168835054,61349.01144283501,247702
-2.101694800766217,-2.171767188426866,-1.928976890469313,-2.2268934286680064,-2.6867966998280206,-2.0115235498759336,-2.202723380170024,-2.0617100672451745,-2.060850268440428,-2.1197939005801434,-1.9222472718371346,-2.3157512141315,-2.025878613274989,-2.0982301134106134,60547.435797590435,262614
-2.242924284019935,-2.179052444670063,-1.5328064370034227,-2.268831303561722,-2.175968575110144,-2.049989400035317,-2.1535075257470204,-2.1448036557578387,-2.106355898554778,-2.1915253077612276,-1.9735028466934406,-2.2440213825921296,-2.2337576079659405,-2.0298312303122277,57472.63483306133,277333
-9.384198840842537,-2.532451945284495,6.9959416677483155,2.9178134333938655,3.481750715364589,-9.713305521679201,6.66778372218878,2.561575547200386,2.9248561539859725,0.5687975045192211,2.045848556964515,8.141593223820383,3.3790889944642792,7.478434883484354,2434380.2004623096,277433
-2.2151857204623635,-2.567774225883571,-2.144084725234467,-2.2143300153587147,-2.269738254712972,-2.145848004422387,-2.3203753560533116,-2.3139727121748086,-2.0661806609552578,-2.1193583692596993,-1.9750792768690513,-2.1233138310177218,-2.260858773744677,-2.381713474423095,66783.9927807829,293514
-2.0808194303792433,-2.28192235849722,-2.014872215071613,-2.2266409619430036,-2.2009607455167473,-1.9839828894945803,-2.2791038563709263,-2.1318581454867145,-2.123411483173893,-2.1816824913250183,-2.122235622784318,-2.2772102409231203,-1.3635228124853644,-2.2669457015284653,56931.30765053346,311422
-2.156770215734574,-2.283577014156899,-1.886550412322503,-2.356379949619148,-2.185775991152024,-2.23840852374237,-2.0396074315972914,-2.229754958355947,-2.2068046298687545,-2.1959962169731497,-1.3048556352516272,-2.312627471573526,-2.0255521037179904,-2.2513993292502112,58429.836269938896,326826
-2.249698951988364,-2.2873079355393617,-1.3481686165898843,-2.322078306085835,-2.1027665084498026,-2.206702660831021,-2.1855854423470173,-2.185393734806521,-2.0616423207192938,-2.1664934523731603,-2.1013520085459367,-2.206085529326397,-2.2425107617396396,-2.0742880905745715,59301.133264919874,342944
3.383359419772603,-9.227084402711425,0.8520499223003313,6.865869566251931,0.15150691658181792,-0.9780406597716382,-0.614348123759088,-1.1529442810388542,-8.31024776556297,4.104499392247821,-9.692779273461511,2.8877953602070257,-7.651362435979978,-1.8220676434428675,2699615.5115094,343018
-8.632074052733651,-1.910369666352155,-8.784082146127165,-2.15499342144739,7.307389753275025,-0.7516824433830909,5.99188147372737,-2.897669653084714,4.394180931219463,-9.235515276970853,-7.902530266832511,1.8220374450198413,-6.9862038157041315,-8.926100017881252,3339726.1429532426,343071
-2.331480685871801,-2.193694510697885,-2.27741582517719,-2.1855328537346583,-2.1254463321457457,-2.056059171160923,-1.587127194300991,-2.2294406761572416,-2.202686361983109,-2.137699322979901,-2.154762697045774,-1.9673646947421357,-2.049825029417951,-2.2308569431176375,57694.54457969121,358562
