,No Hypothesis
0,2618884.076382085
1,2026465.391845208
2,1683036.9624746386
3,1598570.5658072263
4,1502068.5357133292
5,1358203.4945132842
6,1306656.125940992
7,1269114.374960624
8,1261670.8268738722
9,1253490.1406322331
10,1246040.7721449845
11,1194700.1010812188
12,1156814.2747349488
13,1131838.702603391
14,1120329.833952395
15,1089160.8580994566
16,1080264.9947444615
17,1067173.7307247887
18,1039758.2819874096
19,1005682.8870112873
20,1005682.8870112873
21,990055.0917225133
22,989878.5730463773
23,968545.1854379559
24,951332.1950182903
25,938271.6140644136
26,933909.1172004229
27,933909.1172004229
28,921642.1374706257
29,921642.1374706257
30,916779.9006446851
31,909219.5273895322
32,909219.5273895322
33,909219.5273895322
34,905604.277917144
35,878167.6942471995
36,878167.6942471995
37,878167.6942471995
38,868021.4315362338
39,865939.3505695015
40,859998.244078676
41,852827.7994564584
42,847914.6287904341
43,841502.5164149274
44,839605.0373454844
45,837697.0291654469
46,837634.9097498731
47,837634.9097498731
48,834455.315208023
49,834455.315208023
50,817564.8409965577
51,797070.9527528953
52,789916.3895301014
53,777058.2542334575
54,774113.5587263061
55,774113.5587263061
56,773842.6675445792
57,755427.0898107962
58,733390.7835586664
59,729599.5746189856
60,726656.3230898917
61,726656.3230898917
62,726417.3762445631
63,726417.3762445631
64,726417.3762445631
65,726417.3762445631
66,722936.506899326
67,720618.4363148462
68,719912.5096167715
69,719851.7580160886
70,712911.0412129889
71,692949.5287178226
72,688677.2330492496
73,686216.7122397114
74,677050.0108137153
75,677050.0108137153
76,674372.8794266923
77,674372.8794266923
78,670536.1710228409
79,670536.1710228409
80,664962.4786958647
81,658841.8319771352
82,658841.8319771352
83,651498.8892547146
84,651498.8892547146
85,651498.8892547146
86,651498.8892547146
87,651498.8892547146
88,651498.8892547146
89,651498.8892547146
90,650595.5498661051
91,650595.5498661051
92,640301.2647350803
93,638852.7218084699
94,638144.6180752345
95,635643.6834368034
96,631954.8960516568
97,631954.8960516568
98,631954.8960516568
99,631954.8960516568
100,631954.8960516568
101,631954.8960516568
102,631954.8960516568
103,631372.4931442507
104,631372.4931442507
