,No Hypothesis
0,20.74445765163946
1,20.74445765163946
2,20.74445765163946
3,20.74445765163946
4,20.74445765163946
5,20.74445765163946
6,20.74445765163946
7,20.74445765163946
8,20.74445765163946
9,20.74445765163946
10,20.74445765163946
11,20.74445765163946
12,20.74445765163946
13,20.74445765163946
14,20.74445765163946
15,20.74445765163946
16,20.74445765163946
17,20.74445765163946
18,20.74445765163946
19,20.74445765163946
20,20.74445765163946
21,20.74445765163946
22,20.617680152877508
23,20.617680152877508
24,20.617680152877508
25,20.617680152877508
26,20.617680152877508
27,20.617680152877508
28,20.617680152877508
29,20.617680152877508
30,20.617680152877508
31,20.617680152877508
32,20.617680152877508
33,20.617680152877508
34,20.617680152877508
35,20.617680152877508
36,20.617680152877508
37,20.617680152877508
38,20.617680152877508
39,20.617680152877508
40,20.617680152877508
41,20.617680152877508
42,20.617680152877508
43,20.617680152877508
44,20.617680152877508
45,20.617680152877508
46,20.617680152877508
47,20.617680152877508
48,20.617680152877508
49,20.617680152877508
50,20.617680152877508
51,20.617680152877508
52,20.617680152877508
53,20.617680152877508
54,20.617680152877508
55,20.617680152877508
56,20.617680152877508
57,20.617680152877508
58,20.617680152877508
59,20.617680152877508
60,20.617680152877508
61,20.617680152877508
62,20.617680152877508
63,20.617680152877508
64,20.617680152877508
65,20.617680152877508
66,20.617680152877508
67,20.617680152877508
68,20.617680152877508
69,20.617680152877508
70,20.617680152877508
71,20.617680152877508
72,20.617680152877508
73,20.617680152877508
74,20.56973814194484
75,20.56973814194484
76,20.56973814194484
77,20.56973814194484
78,20.547212556885093
79,20.547212556885093
80,20.547212556885093
81,20.547212556885093
82,20.42095279718701
83,20.42095279718701
84,20.42095279718701
85,20.42095279718701
86,20.42095279718701
87,20.258867715570418
88,20.258867715570418
89,20.258867715570418
90,20.258867715570418
91,20.258867715570418
92,20.258867715570418
93,20.258867715570418
94,20.258867715570418
95,20.258867715570418
96,20.258867715570418
97,20.258867715570418
98,20.258867715570418
99,20.258867715570418
100,20.258867715570418
101,20.258867715570418
102,20.258867715570418
103,20.258867715570418
104,20.258867715570418
