,Poor,Weak,Good,Poor_Good,Poor_Weak,Weak_Good
0,10363552.853490438,71588.24273863176,2184.4678992020213,10363552.853490438,10363552.853490438,71588.24273863176
1,2044306.6209082052,71588.24273863176,2184.4678992020213,2184.4678992020213,71588.24273863176,2184.4678992020213
2,2044306.6209082052,71588.24273863176,2184.4678992020213,2184.4678992020213,71588.24273863176,2184.4678992020213
3,1023336.4839923414,71588.24273863176,2184.4678992020213,2184.4678992020213,71588.24273863176,2184.4678992020213
4,1023336.4839923414,71588.24273863176,2184.4678992020213,2184.4678992020213,71588.24273863176,2184.4678992020213
5,1023336.4839923414,71588.24273863176,2184.4678992020213,2184.4678992020213,71588.24273863176,2184.4678992020213
6,1023336.4839923414,71588.24273863176,2184.4678992020213,2184.4678992020213,71588.24273863176,2184.4678992020213
7,765768.6456299068,71588.24273863176,338.7962545066233,262.15091528408215,42394.00485163113,345.9227158841076
8,751237.805183236,70981.77068945706,338.7962545066233,262.15091528408215,42394.00485163113,345.9227158841076
9,731436.9277964752,70981.77068945706,338.7962545066233,262.15091528408215,42394.00485163113,345.9227158841076
10,730782.4007423545,63549.03321984396,338.7962545066233,262.15091528408215,42394.00485163113,345.9227158841076
11,730782.4007423545,63044.662445982176,338.7962545066233,262.15091528408215,42394.00485163113,345.9227158841076
12,730782.4007423545,63044.662445982176,338.7962545066233,262.15091528408215,40908.89162605624,345.9227158841076
13,721022.6295636976,58871.65288079856,324.09313958501684,251.85481508381156,39405.30221728623,345.9227158841076
14,715481.6842873011,58412.97380657913,314.3060785885675,250.1475405892501,38184.78987533528,345.9227158841076
15,562974.8895129854,56140.38542035884,283.88116410434554,248.49594348359827,38184.78987533528,345.9227158841076
16,501749.8039082913,54706.27417359612,264.4846162993597,247.3602189917225,33398.84319229644,345.9227158841076
17,447824.87737405713,54648.08689484764,259.18699638433594,241.2141415674992,27107.622790636637,345.9227158841076
18,408199.2763030557,53922.9814285742,257.87698215470715,237.56085891927285,27107.622790636637,309.5610103875166
19,403138.7853905553,52341.145942695926,253.8930380228757,236.3321400116405,22474.63279610504,309.5610103875166
20,402413.90215178346,52341.145942695926,248.34594007144128,236.3321400116405,21297.301555940143,309.5610103875166
21,401355.4530486268,52067.44577390318,237.4060570216783,232.2398049391519,21297.301555940143,309.5610103875166
22,396154.5938460803,41687.17953147475,231.41648116623543,231.26506570875685,19633.906611399187,309.5610103875166
23,393039.44618549006,39699.85349407452,230.8239885068913,212.8541040242306,19366.252807444595,309.5610103875166
24,363007.2652828312,39209.35111566759,230.29571779907053,208.86733583002285,18692.009656425013,307.16104725558114
25,337944.6589956327,39195.98094772295,230.29571779907053,207.1578084072389,18128.768759653987,303.26880069486384
26,337288.0618705135,38984.71803871058,223.91271987656916,202.469870684705,18103.846674814184,301.76072665729515
27,334403.5265544942,32412.807242063544,221.9155370703303,197.5665816647508,16604.19191435835,290.91628125196814
28,332735.9348999591,29582.171164608902,221.9155370703303,194.53201870249345,15729.467142117564,265.4304178002431
29,323128.38904666394,28549.89577106263,183.75654730766595,191.4932839825974,14926.023844714247,254.79937808559907
30,315492.687944425,28254.302837723262,171.55062078300173,179.34701467743784,14810.022222536563,242.84359222721943
31,310541.26526804257,26919.94394668152,169.70488834533114,174.22116586932427,14663.08533687061,240.31034153247637
32,310246.88955431746,25888.97355687731,169.70488834533114,172.71075165578293,14544.25166617366,240.09198966476495
33,309196.37126989657,25888.97355687731,127.68139237575336,171.7173824474561,13861.318810591498,228.19395217369407
34,309049.0225295282,25492.5758720292,82.91671691059959,169.81613299708937,12325.6434361707,181.10006016008248
35,308801.35251845064,24633.0126585128,72.59313242916392,168.27067796321435,11220.503611516531,156.59741677058057
36,308801.35251845064,24611.207676451864,71.0714907003778,167.0690672195655,9848.322359371989,134.38933269410714
37,291279.0802311729,24611.207676451864,71.0714907003778,166.73039762499974,9314.608804065008,122.35041758051509
38,278704.7885484429,24611.207676451864,67.9607050508818,166.73039762499974,9000.34427509942,117.93678862778484
39,273794.8013483147,23552.434936327907,65.00553560821004,157.4934515746587,8944.25109588863,117.8260609584682
40,269704.401170115,22852.627773115943,65.00553560821004,153.94466126027166,8778.574087090807,117.19546429094828
41,231107.402953374,21907.21420141694,62.90455380500793,153.94466126027166,8778.574087090807,111.43339113011294
42,210214.616338912,21907.21420141694,41.20486828649194,150.33432861989382,8238.7479318201,110.60209593221678
43,206386.02227320723,21510.054269447763,26.512838757328694,145.58030748067222,8069.000758134655,110.60209593221678
44,206386.02227320723,21439.700701149075,17.32896469178359,143.6700285205068,8069.000758134655,109.87761877026816
45,205659.85380195008,21242.21024152024,15.06814976771623,143.6700285205068,8069.000758134655,106.44853782096617
46,205361.64584118128,20166.231629884845,13.480900752666145,126.47790741414532,7955.252346976328,105.98738464391953
47,199685.61164678587,17432.488207008526,12.873218886807448,120.78311256735635,7878.69599772233,104.49137291507702
48,196753.9090732672,15657.55365933698,10.212233692640122,120.13469917212194,7843.78409520047,103.21985935471956
49,196753.9090732672,15105.03461257771,9.417314991874823,118.92072171472836,7774.815989544199,98.43021151720626
50,161495.5425711207,14981.901982575904,9.417314991874823,112.9980624148013,7774.815989544199,96.8737630009627
51,153334.1335964435,14552.886068418193,8.526577100290579,110.03488611347592,7587.441828099731,92.80391068666718
52,151490.70270729865,13375.017236857013,8.526577100290579,110.03488611347592,7374.381884711518,88.79660551827885
53,150280.34310876715,13375.017236857013,7.885215330086146,102.62613833138307,7210.484792404001,88.20496397149375
54,140773.62566714277,13342.606852076864,7.644155358396087,89.50841842669483,7159.368649442546,88.18110998755357
55,138008.94811805565,13342.606852076864,7.216507604019695,88.3894322979298,7127.703043124605,87.8046818504837
56,134732.02382624493,13338.674086017068,6.804167779294028,86.68381012024791,7062.453019143873,82.23461782202573
57,132879.63031546652,13326.426126152444,4.422738785888812,78.69621391218085,6854.591512607526,80.8676651675851
58,132879.63031546652,13318.533335147946,4.410718882997935,74.3465952757657,6760.461384136815,79.78847897817745
59,132125.71539115682,13295.841784648208,4.129978834788852,73.98146312791097,6720.22049512805,79.69233779599998
60,132125.71539115682,13279.884291348388,3.044495175773475,64.83809529171657,6648.774369891866,79.69233779599998
61,132125.71539115682,13279.884291348388,3.031980810437977,46.94021367541905,6512.291054738437,77.30452957879743
62,130851.69140849366,13277.681898674296,3.031980810437977,30.23549234206193,6219.520466231673,75.6262180809877
63,118623.2943311003,13277.681898674296,2.728810997783979,25.841979720762392,5970.4795741878415,75.6262180809877
64,114838.33330028872,13277.681898674296,2.6404762715064924,25.841979720762392,5970.4795741878415,74.58737172731371
