,x0,x1,Target,Hypothesis
0,-0.07356294700331079,0.44986785838429566,-0.2077925971790846,Good
1,-3.274038385901884,-4.920573527166725,-34.93137118861299,Global
2,-0.37664228865695115,2.303323434927594,-5.447158259491397,Global
3,-0.8171150890216712,-0.1492265147619083,-0.6899456214148796,Global
4,-4.989124458592167,-0.12931474104451457,-24.908085165573997,Global
5,0.9999999999999999,-1.0,-1.9999999999999998,Good
6,-1.0,1.0,-2.0,Good
7,-0.06687077439272766,-0.17848260737583654,-0.0363277416035601,Global
8,-0.35566581848326545,0.1411356297031999,-0.14641744040908988,Global
9,0.3599597696610036,0.04909605251882574,-0.13198145814733409,Global
10,0.02869951718847306,0.06468282293847255,-0.005007529870141251,Global
11,0.10256762301886281,-0.08794943875249366,-0.01825522106861819,Global
12,-0.034643825230097555,-0.020370919748145217,-0.0016151689979589166,Global
13,0.02289307929478462,-0.012386504584960998,-0.0006775185754305561,Global
14,-0.00023033385968591728,0.005749841549271299,-3.311373152864438e-05,Global
15,0.009134012898510792,-0.009038116210319259,-0.00016511773626139728,Global
16,-0.0038591039312580308,-0.02010626642372472,-0.00041915463265405125,Global
17,-0.020220860082708528,0.01996046270857304,-0.0008073032540248101,Global
18,0.03802019300128432,0.004856554521645263,-0.0014691211976766223,Global
19,0.01369784371818065,-0.028054525272285132,-0.0009746873107809862,Global
20,1.0,1.0,-2.0,Good
21,-1.0,-1.0,-2.0,Good
22,-0.01412723282463919,0.03211080001017753,-0.00123068218457518,Global
23,-0.0009362359264341197,0.003391633732043565,-1.2379717082281715e-05,Global
24,0.003415897210244331,-0.00741545569743511,-6.665733695157784e-05,Global
25,0.019887445749568917,-0.0119930255049305,-0.0005393431592039603,Global
26,-0.010746780576472253,0.04917723919535278,-0.002533894147635783,Global
27,0.015062393845307111,0.053565528627650405,-0.0030961415655107807,Global
28,-0.019992074439543813,-0.034154499352327415,-0.0015662128664043948,Global
29,0.003044324316345372,0.0003281443785663096,-9.375589276276384e-06,Good
30,0.009144742280981166,0.0048842197140608334,-0.00010748191360078511,Good
31,0.07664640827532201,-0.019444520164987905,-0.006252761265953972,Global
32,-0.04521757117781513,0.005782998935782994,-0.002078071819912045,Global
33,0.009936671905979766,-0.019383150663267183,-0.0004744439782020026,Global
34,5.12,5.12,-52.4288,Global
35,0.03826379313304055,0.016497988128843358,-0.0017363014772275773,Global
36,0.018680800316392854,0.011056933302549822,-0.00047122807451797867,Good
37,0.013306012574229944,0.019279674640242495,-0.0005487558248591749,Good
38,-0.0007382207016319418,-0.0006927409741205659,-1.024859861543467e-06,Global
39,0.0029966616868223194,-0.030801482878828865,-0.0009577113288000565,Global
40,-0.05024292556515783,0.03353489643109243,-0.003648940847990086,Global
41,-0.028816609252834424,-0.015038264732907869,-0.0010565463750075632,Global
42,0.0121430879585426,-0.07262314092856244,-0.005421575183498743,Global
43,0.014460139563462066,0.006774678697789066,-0.00025499190765307785,Global
44,0.0033632494301793323,-0.011718005011197205,-0.0001486230881720444,Good
45,0.01963549239603214,0.0015923268570411635,-0.0003880880664542905,Good
46,-0.028880827604828085,0.007223440312861433,-0.0008862802930932716,Global
47,-0.07949520227727722,0.024756533760866117,-0.006932373148958124,Global
48,0.0007058486138409715,0.017571370856640234,-0.00030925129604724696,Global
49,0.028146111820542746,0.0156782204021456,-0.0010380102055927507,Global
50,-0.02458938763273032,-0.031189155563601325,-0.0015774014089231943,Global
51,-0.005414084254390814,0.0009559218602079988,-3.022609491646606e-05,Good
52,0.015929409567964153,0.016780505512759798,-0.0005353314544477099,Good
53,0.006522209323868938,-0.001105671179439734,-4.376172322140656e-05,Global
54,-0.01085774325409569,0.007912586021579826,-0.00018049960612076093,Global
