x0,x1,x2,x3,x4,x5,x6,x7,x8,Value,Timestamp
-31.989256056273227,-32.20521759825597,-31.40363553969442,-32.01298227776776,-32.00790434264999,-31.865683705793238,-32.26220401000368,-32.120490513805194,-31.848444846220154,21.064592988359387,6
-31.49088431313791,-31.59466588237416,-31.614954330167034,-31.995493285076574,-32.1416383631229,-32.26112961065581,-32.39939885789112,-32.193233925859055,-31.85858823550893,21.774322922244316,25
-31.749657664233506,-31.29943173056437,-31.7167843677317,-32.05406936158565,-31.644133009228515,-32.2388802637924,-32.09662822578081,-31.524460791318116,-31.614409851759905,21.79253058309641,27
-32.03916588434787,-31.572354192764223,-31.757891011114314,-31.794867039841836,-31.68180746758386,-31.920222457220174,-31.380714834571638,-32.00528927220314,-31.46120817732319,21.665573535640753,28
-32.441917558381945,-31.22926836704543,-32.052840344256815,-31.96653082374541,-32.356280479603356,-31.85969052751366,-32.01606096294365,-31.427003565540865,-31.65075319384872,21.609413171004256,29
-31.719825370748207,-31.864012179762412,-31.779877404268248,-31.723048182325936,-31.720315116305123,-31.786565597473746,-32.02031006979139,-31.700930524712856,-31.89194684343331,21.43551221743025,10360
-31.785568948630498,-31.91241847126931,-31.544942893784068,-31.91053066156316,-31.851990627889393,-31.79902677668833,-31.95266553874631,-31.769418888831776,-31.94469780340964,21.14513972449858,21697
-31.701659072809896,-31.929866152388986,-31.83123463855607,-31.728668292810077,-31.761998501653647,-31.648625071088485,-31.712120272941874,-31.91683956379942,-31.78048311534762,21.53301821788683,30344
-31.785568948630498,-31.91241847126931,-31.544942893784068,-31.841335245187338,-31.851990627889393,-31.79902677668833,-31.95266553874631,-31.769418888831776,-31.94469780340964,21.196065554833655,40905
-31.91741867576845,-31.748383289654758,-31.561463367507717,-31.751946002864283,-31.77026483116961,-31.730196253347184,-31.84607387508627,-31.83923345840225,-31.79902804209892,21.521733933537057,50815
-31.881415889753722,-31.899983971692677,-31.815419235585992,-31.88506470138528,-31.547028146401555,-31.94781850627681,-31.767131613974968,-31.863057293159184,-31.96823158654034,21.049182656661802,59618
-14.96835715109465,6.145560886437394,-32.56768501178086,30.600664050157427,16.92242051225727,-26.76667302090064,26.307643157407803,-22.24319723065985,27.5668217860893,21.595144686265254,59650
-31.644301356415017,-31.99026100166859,-31.61863780487647,-31.812323177005197,-31.872716747540263,-32.15878917049457,-31.872141926224373,-31.735676371454844,-31.958483904733427,21.313285452764642,67467
-31.831024446521106,-31.91996115234395,-31.90703684066203,-31.93510134151747,-31.946570772256642,-31.86570373881816,-31.79769060789497,-31.76669880641321,-31.84376390251615,20.804435224498427,73917
-32.07559520811027,-31.922397658688404,-31.882310423066375,-31.964552286387658,-31.951321495275433,-31.894893481026564,-31.83287440964345,-31.73535402529726,-31.828042290184612,20.713391385714715,81401
-31.930000632727637,-31.92244862937984,-31.930946911075985,-31.69896589866607,-31.847402168014444,-31.877066483579842,-31.814343288568427,-31.91873490279287,-31.918499092704856,20.777392797923785,89293
-31.72445335869879,-31.922397658688404,-31.882310423066375,-31.964552286387658,-31.951321495275433,-31.894893481026564,-31.83287440964345,-31.73535402529726,-31.828042290184612,20.929996441440146,99673
-31.54351724705627,-32.03322580286444,-32.00185144321498,-31.5751194452294,-31.859478399881837,-31.86762864366668,-31.85528038006306,-31.699226370810063,-31.87011281785002,21.375423460048772,109942
-31.930000632727637,-31.92244862937984,-31.930946911075985,-31.69896589866607,-31.847402168014444,-31.877066483579842,-31.814343288568427,-31.503911821317708,-31.918499092704856,21.135188422771105,119374
-31.47218502254989,-31.922397658688404,-31.882310423066375,-31.964552286387658,-31.951321495275433,-31.894893481026564,-31.83287440964345,-31.73535402529726,-31.828042290184612,21.083439057821963,131169
-31.831024446521106,-31.91996115234395,-31.90703684066203,-31.93510134151747,-31.946570772256642,-31.86570373881816,-31.79769060789497,-31.76669880641321,-31.7137377785497,20.960677569420103,141385
-32.07559520811027,-31.922397658688404,-31.882310423066375,-31.964552286387658,-31.951321495275433,-31.894893481026564,-31.83287440964345,-31.73535402529726,-31.478255040740724,21.008579888886317,151166
-31.582765373562072,-31.92244862937984,-31.930946911075985,-31.69896589866607,-31.847402168014444,-31.877066483579842,-31.814343288568427,-31.91873490279287,-31.918499092704856,21.118020249796988,159807
-31.930000632727637,-31.92244862937984,-31.930946911075985,-31.69896589866607,-31.847402168014444,-31.69761574433103,-31.814343288568427,-31.91873490279287,-31.918499092704856,20.985242040668854,171140
-31.930000632727637,-31.92244862937984,-31.930946911075985,-31.69896589866607,-31.420452483148974,-31.877066483579842,-31.814343288568427,-31.91873490279287,-31.918499092704856,21.06119959994578,182072
-31.831024446521106,-31.91996115234395,-31.90703684066203,-31.93510134151747,-31.74662971034596,-31.86570373881816,-31.79769060789497,-31.76669880641321,-31.84376390251615,20.99546892768909,192234
-32.07559520811027,-31.922397658688404,-31.627519675942604,-31.964552286387658,-31.951321495275433,-31.894893481026564,-31.83287440964345,-31.73535402529726,-31.828042290184612,21.003623003287743,203519
-31.97779249023657,-31.81000584360282,-31.832009686695915,-32.0712546905273,-31.78437705745133,-31.98740080176855,-31.814173105183883,-31.828953062473943,-31.863719764976295,20.844369506174573,212986
-31.831024446521106,-31.91996115234395,-31.90703684066203,-31.93510134151747,-31.946570772256642,-31.86570373881816,-31.74772926624754,-31.76669880641321,-31.84376390251615,20.86793060864267,226284
-32.07559520811027,-31.922397658688404,-31.882310423066375,-31.964552286387658,-31.951321495275433,-31.894893481026564,-31.488092637720648,-31.73535402529726,-31.828042290184612,21.01473153948808,234010
29.926545795582854,-2.930432713044066,3.3089891560726556,-16.208988704486288,-4.2842338141388865,-29.644233402981637,-11.565503718081597,-14.968901875916682,-17.451190131931845,21.10981712832925,234192
-31.97803023673168,-31.796556388417535,-31.989708436178617,-31.995411492325378,-31.845286439380498,-31.75993022406462,-31.813053522436736,-31.763925348014077,-31.78659614220858,21.016313453494355,245145
-31.919844304623116,-31.794051751143073,-31.853005425017237,-31.784852224399916,-31.871672826750192,-31.917386356864444,-31.720127989848642,-31.786421526248187,-31.852408047586355,21.094568601096224,255603
-31.872394389407937,-31.86526701822142,-32.01726713784791,-31.36188857219281,-31.946632285393303,-32.263137530050564,-31.76496631239855,-31.919176648310774,-31.881702058085803,21.076855936484023,265016
-31.769981266927378,-32.225662661335534,-31.93120935697247,-32.18931811460714,-31.933954128168136,-31.64283157521164,-31.81377465825917,-31.8920903190296,-31.843511134783842,21.197233283884433,275860
-31.72820637285944,-31.832259509316604,-31.611120850563797,-32.19111003519621,-31.99145048094587,-32.04318357012484,-31.55932657793836,-31.861316197630533,-31.861298497823526,21.396986157415267,284607
-32.07559520811027,-31.922397658688404,-31.882310423066375,-31.964552286387658,-31.951321495275433,-31.894893481026564,-31.73924100972775,-31.73535402529726,-31.828042290184612,20.8332611251605,293369
-31.97779249023657,-31.81000584360282,-31.832009686695915,-31.94550670596051,-31.78437705745133,-31.77460209627698,-31.70454924644345,-31.828953062473943,-31.836341669807933,21.146319759104795,303168
-31.954050534507104,-31.920189638197236,-31.88428158420045,-32.12152143773186,-31.988489361211524,-31.92619665847221,-32.11511098565174,-32.27644721909401,-31.81426819020417,20.69930807055098,316227
-32.04982168849511,-31.78285856865176,-31.902306238794132,-32.23728556166739,-32.17054106088371,-31.945737478833,-32.05619206365589,-31.73378025408915,-31.803092573003337,21.010457811767285,326855
-31.764726951180094,-31.858059982914735,-31.84944618822454,-31.76077374496406,-31.700511593725484,-31.77521394713168,-32.12815699457595,-32.03536545385997,-31.664510137411295,21.381035590923926,335917
1.7929612047035093,6.336919866528724,5.98650947048349,18.541537586101455,-17.308672596891206,24.58965152745789,-30.61181200634658,-31.057215574222482,-18.138215818155018,21.40873879250618,336067
-32.07559520811027,-31.922397658688404,-31.882310423066375,-31.964552286387658,-31.951321495275433,-31.894893481026564,-31.83287440964345,-31.559921152497363,-31.828042290184612,20.888508252228302,345785
-32.032839207936064,-31.990157560695927,-31.827374873817323,-32.055366179160885,-31.779254594546217,-32.208957144599296,-31.939672822310392,-32.21572160260691,-31.836148826310623,20.84658164672514,357157
-31.954050534507104,-31.76238227891764,-31.88428158420045,-32.12152143773186,-31.988489361211524,-31.92619665847221,-32.11511098565174,-32.27644721909401,-31.81426819020417,20.867915092629367,365535
-31.954050534507104,-31.920189638197236,-31.88428158420045,-32.12152143773186,-31.988489361211524,-31.92619665847221,-32.11511098565174,-32.27644721909401,-31.584508722003328,20.95764612220877,374835
-31.856839411014068,-31.636891198990007,-31.825948955957394,-32.08228693467616,-31.95980770437411,-31.92819158316331,-31.885116372254227,-31.89169201738048,-31.912909930139296,20.831903803030244,384786
-31.954050534507104,-31.920189638197236,-31.88428158420045,-32.12152143773186,-31.657690461848503,-31.92619665847221,-32.11511098565174,-32.27644721909401,-31.81426819020417,21.01237159186874,395826
-31.757558822911555,-31.865051797669352,-31.920801155339454,-32.169592184540086,-32.018053863947365,-31.9637433906647,-31.805309606369207,-32.18026956724911,-32.13414230756169,20.848642038858014,406280
-31.903178597531614,-31.881896958307795,-32.069039378791395,-31.946262657259602,-32.20313484591511,-32.06407229256213,-32.06139492029645,-31.986445190914676,-32.02600153803142,20.3768967966106,416790
