,No Hypothesis
0,21.079470897623928
1,20.80847009874428
2,20.639381869696486
3,20.5411483603515
4,20.364168182017305
5,20.33801616399446
6,20.31903656198818
7,20.29064792178877
8,20.213537531024304
9,20.177393577403635
10,20.147140372412697
11,20.139953770758567
12,20.139953770758567
13,20.11427977334451
14,20.107270192696483
15,20.093126540354746
16,20.08488096525223
17,20.076151118295147
18,20.07614205369185
19,20.0318125507099
20,20.02281320777705
21,19.987149523169027
22,19.969609733030005
23,19.937911441073425
24,19.920991176313535
25,19.920991176313535
26,19.920991176313535
27,19.88813457661252
28,19.873166031737224
29,19.870252964775794
30,19.86848070284391
31,19.858792772251636
32,19.792662978701447
33,19.773990223538693
34,19.76382375639509
35,19.761712928735815
36,19.759583723454035
37,19.759583723454035
38,19.72914299328199
39,19.72395103596806
40,19.71746111957671
41,19.702996827507842
42,19.702996827507842
43,19.702996827507842
44,19.700911250962623
45,19.689342642049223
46,19.689342642049223
47,19.689030210831287
48,19.642436029977112
49,19.629263358089062
50,19.629263358089062
51,19.627581433410327
52,19.619881090277676
53,19.619881090277676
54,19.61852088019019
55,19.61852088019019
56,19.61852088019019
57,19.617708098217907
58,19.617708098217907
59,19.612505308731357
60,19.591709149810434
61,19.591709149810434
62,19.53780752571522
63,19.47013704619518
64,19.47013704619518
65,19.47013704619518
66,19.47013704619518
67,19.47013704619518
68,19.47013704619518
69,19.47013704619518
70,19.456957152309652
71,19.456957152309652
72,19.456957152309652
73,19.456957152309652
74,19.456957152309652
75,19.456957152309652
76,19.44198250198898
77,19.438827094778542
78,19.404212724371348
79,19.389249597484202
80,19.383789023704086
81,19.37480971214272
82,19.37330708495005
83,19.369696614267887
84,19.369696614267887
85,19.369696614267887
86,19.332872731271376
87,19.332872731271376
88,19.325261042460003
89,19.303166507075492
90,19.303166507075492
91,19.303166507075492
92,19.303166507075492
93,19.298527679929386
94,19.29775353951573
95,19.29775353951573
96,19.29775353951573
97,19.29775353951573
98,19.29775353951573
99,19.29775353951573
100,19.29775353951573
101,19.295859387293987
102,19.295859387293987
103,19.295859387293987
104,19.295859387293987
105,19.295859387293987
106,19.295859387293987
107,19.287887102146353
108,19.286730357301565
109,19.28046331692475
110,19.209451842099565
111,19.209451842099565
112,19.209451842099565
113,19.209451842099565
114,19.183967394729276
115,19.1763834655339
116,19.1763834655339
117,19.1763834655339
118,19.072166449268078
119,19.072166449268078
120,19.062028115873233
121,19.062028115873233
122,19.062028115873233
123,19.062028115873233
124,19.058060738373495
125,19.058060738373495
126,19.0580210982721
127,19.04834319888803
128,19.04834319888803
129,19.038490958455437
130,19.038490958455437
131,19.038490958455437
132,19.038490958455437
133,19.038490958455437
134,19.038490958455437
135,19.02658240671236
136,19.02658240671236
137,19.02658240671236
138,19.02658240671236
139,19.02658240671236
140,19.02658240671236
141,19.010815747769403
142,19.010815747769403
143,19.002729306660946
144,18.994858017678183
145,18.98932871179554
146,18.964221046373357
147,18.964221046373357
148,18.964221046373357
149,18.964221046373357
150,18.959027028696454
151,18.959027028696454
152,18.959027028696454
153,18.959027028696454
154,18.959027028696454
155,18.959027028696454
156,18.959027028696454
157,18.959027028696454
158,18.959027028696454
159,18.959027028696454
160,18.959027028696454
161,18.959027028696454
162,18.959027028696454
163,18.932151008024732
164,18.932090716178628
165,18.932090716178628
166,18.932090716178628
167,18.898738671964608
168,18.898738671964608
169,18.898738671964608
170,18.898738671964608
171,18.898738671964608
172,18.890772339172003
173,18.890772339172003
174,18.890772339172003
175,18.890772339172003
176,18.88627617886923
177,18.88627617886923
178,18.88627617886923
179,18.88627617886923
180,18.88627617886923
181,18.883992052153612
182,18.883992052153612
183,18.883992052153612
184,18.883992052153612
185,18.883992052153612
186,18.883992052153612
187,18.883992052153612
188,18.883992052153612
189,18.871950894608236
190,18.871950894608236
191,18.871950894608236
192,18.871950894608236
193,18.871950894608236
194,18.871950894608236
195,18.871950894608236
196,18.871950894608236
197,18.871950894608236
198,18.871950894608236
199,18.871950894608236
200,18.871950894608236
201,18.85819090668932
202,18.841881611043185
203,18.841881611043185
204,18.841881611043185
