,No Hypothesis
0,2618884.076382085
1,2026465.391845208
2,1683036.9624746386
3,1598570.5658072263
4,1502068.5357133292
5,1391940.3456663063
6,1268706.5963663424
7,1247076.599765963
8,1195881.7877700625
9,948488.1504894501
10,922082.3277668587
11,893050.8343816336
12,861454.4561411031
13,809096.1134052874
14,749875.0777749517
15,727957.9495916404
16,705555.6220917852
17,683757.8112073595
18,654970.6445960581
19,639121.1316656631
20,617790.4818011929
21,598227.3882013345
22,559219.7571592625
23,540241.0394407978
24,506519.97546850686
25,491008.2734727873
26,473377.3704362383
27,462656.0381797522
28,444160.8648373663
29,433193.21191862714
30,407992.460667447
31,394456.21353606024
32,387317.5220256663
33,378550.73338375153
34,365233.06681121216
35,353414.445752189
36,343371.1708671179
37,336307.4028466351
38,315595.7838473652
39,301992.6379793671
40,293160.51156217256
41,282009.80482423014
42,270880.70095552056
43,264792.3665214831
44,259996.9974021347
45,251791.1157618629
46,246894.08761559
47,242928.5440503671
48,235494.22411473724
49,230498.77891734146
50,222405.46652177704
51,217741.00127171454
52,212928.49300696835
53,202561.2629676492
54,198184.86703206075
55,192470.11119337383
56,186123.88330892744
57,180209.52354854115
58,175019.42985585224
59,170545.27185989846
60,166038.90562929056
61,161845.86528611713
62,152954.81237535362
63,148560.46665644762
64,144153.36969770596
65,140335.72441916543
66,137108.48611771222
67,134053.63739880265
68,131769.43194700382
69,129335.7268713079
70,126295.99216243916
71,123293.80579927664
72,120938.68397740368
73,118277.40219218275
74,115851.3421992086
75,113419.99220373869
76,110305.50111108091
77,108068.56426624888
78,106105.73593545533
79,103857.1062824701
80,101221.47624291698
81,99237.77002209869
82,96953.91212756338
83,94261.54160676464
84,92290.66073595356
85,89762.63589230707
86,87504.74822877817
87,85420.31597159775
88,81149.0194022393
89,76882.51814166349
90,74352.86936311395
91,72325.98668773794
92,70601.60073530636
93,69755.50160355472
94,68485.71512464606
95,66908.82443106052
96,66014.25710968323
97,65385.05920872244
98,64384.03450880845
99,63272.6850368015
100,62079.856269280484
101,61089.575912424705
102,59724.51008681184
103,58832.784295350786
104,57678.52301458702
