,No Hypothesis
0,2356317.234272912
1,2356317.234272912
2,1225468.9460217438
3,1225468.9460217438
4,1225468.9460217438
5,615743.9319421322
6,609607.9684766458
7,609607.9684766458
8,551768.9888025564
9,548843.570200689
10,467605.1238801875
11,420918.368866945
12,378635.7031868231
13,348189.3204693393
14,333062.2882538019
15,332663.3810711125
16,328800.08251389646
17,324564.17868959944
18,318843.6204370006
19,296347.9056044582
20,274100.41186057427
21,260726.24871371704
22,246630.70232177383
23,234526.465263792
24,226465.4789327283
25,226465.4789327283
26,225621.16630788945
27,225197.32735597808
28,222100.4298850071
29,215775.9661870118
30,214400.7495661585
31,211601.85118897943
32,201821.06514270592
33,184493.63651866504
34,181017.70793412035
35,181017.70793412035
36,177937.26356756
37,167980.7631220449
38,166901.92136019497
39,166885.88056232285
40,166885.88056232285
41,156087.43135447073
42,150365.32921751088
43,146772.0553114707
44,146772.0553114707
45,143352.57130373866
46,143066.53460027772
47,140821.17702151334
48,137595.38555504946
49,137400.5313573965
50,137400.5313573965
51,132637.0187472413
52,125790.76403559874
53,121472.6826634316
54,119845.44177639487
55,119012.3723275736
56,118649.95586474024
57,118649.95586474024
58,116461.55919867208
59,116461.55919867208
60,113661.97927500428
61,112360.75277006067
62,112360.75277006067
63,112360.75277006067
64,111885.2799653369
65,109195.56097856628
66,109165.00059801045
67,109072.72762861924
68,109072.72762861924
69,107804.49531970438
70,107804.49531970438
71,103390.38859794926
72,103390.38859794926
73,102586.38003133536
74,102586.38003133536
75,101236.6420973344
76,99185.09049170896
77,99185.09049170896
78,98946.99751239264
79,98946.99751239264
80,86688.87174615897
81,80251.80652234878
82,77536.90075833691
83,77337.17688346338
84,76223.37392376753
85,75357.68521100958
86,75078.09258574588
87,75078.09258574588
88,72738.00840335606
89,72738.00840335606
90,70043.71561363446
91,69227.91294262976
92,68015.30329128589
93,62469.67042716722
94,62039.474603925206
95,61147.77178579182
96,59598.64090140732
97,58966.46242208047
98,55402.1849151834
99,55402.1849151834
100,53772.912339929
101,53059.18482011776
102,51925.16891445966
103,51013.85589437427
104,50736.31599252714
