,u10_l1,u10_l10,u10_l2,u10_l3,u10_l4,u10_l5,u10_l6,u10_l7,u10_l8,u10_l9,u1_l10,u5_l2
0,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378
1,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378
2,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378
3,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378
4,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378
5,13507.886021915583,13507.886021915583,13507.886021915583,13507.886021915583,13507.886021915583,13507.886021915583,13507.886021915583,13507.886021915583,13507.886021915583,13507.886021915583,13507.886021915583,13507.886021915583
6,12274.60204159088,13797.81848226836,13797.81848226836,13797.81848226836,13797.81848226836,13797.81848226836,13797.81848226836,13797.81848226836,13797.81848226836,13797.81848226836,13797.81848226836,13797.81848226836
7,10663.599915985056,12840.482102981034,11910.281822460916,12840.482102981034,12840.482102981034,12840.482102981034,12840.482102981034,12840.482102981034,12840.482102981034,12840.482102981034,12840.482102981034,11910.281822460916
8,10626.281462838217,12303.242368994275,11570.170693184227,11826.833136588994,12303.242368994275,12303.242368994275,12303.242368994275,12303.242368994275,12303.242368994275,12303.242368994275,12303.242368994275,11570.170693184227
9,10295.600243482182,11152.259104497696,10708.658332120634,10231.297573592125,10935.331262705931,11152.259104497696,11152.259104497696,11152.259104497696,11152.259104497696,11152.259104497696,11152.259104497696,10708.658332120634
10,10755.474728780937,8808.906562153288,9869.184077714584,9087.835792340438,9051.30687759893,9030.535018957262,8808.906562153288,8808.906562153288,8808.906562153288,8808.906562153288,8808.906562153288,9869.184077714584
11,10816.863814343518,7855.477546358897,9264.394332760668,8656.422107737257,8393.17693853635,8782.104762947421,7855.165701811121,7855.477546358897,7855.477546358897,7855.477546358897,7855.477546358897,9264.394332760668
12,10694.27742304811,7898.292460877747,9162.744267908667,7926.799042846599,8299.130077036847,8522.93081243279,7992.6025101731075,7898.292460877747,7898.292460877747,7898.292460877747,7898.292460877747,9162.744267908667
13,10715.878899834455,7803.180106717376,9088.981877771776,7993.342629636785,7950.280860979887,8528.68377662642,7892.613984671448,7803.180106717376,7803.180106717376,7803.180106717376,7803.180106717376,9088.981859134814
14,11311.442203421831,7799.2930801163775,9112.028014041314,8274.49753369963,7376.364538836568,8417.227765579268,7916.161483453744,7799.2930801163775,7799.2930801163775,7799.2930801163775,7799.2930801163775,9105.389415506936
15,11579.094572655684,7931.208105070046,9743.3397787235,8453.974509698173,7452.647669092191,7813.430978467261,8001.574494318185,7931.208105070046,7931.208105070046,7931.208105070046,7931.208105070046,9742.361638469898
16,11858.451819022875,7969.432265229911,10157.925995940255,8364.440001788298,7480.248077872035,7793.019346185722,7782.277682850919,7969.432265229911,7969.432265229911,7969.432265229911,7969.432265229911,10162.138983693048
17,11594.047736667582,7393.899598110086,10391.9666467762,8896.937552383011,6942.403932599799,8106.83661725959,7865.256069857511,7433.574444106533,7393.899598110086,7393.899598110086,7393.899598110086,10400.004047577071
18,11370.82606582286,7468.499427147021,10629.349826667783,9077.529740818,7040.645436591964,7697.909221697398,7997.836580458347,7524.6169659755005,7468.499427147021,7468.499427147021,7468.499427147021,10612.897281777055
19,11358.3178695943,7937.346120852706,10703.46504079679,8889.61320769649,7752.399236631347,8444.270369721275,8296.016549078447,7999.886571550646,7937.346120852706,7937.346120852706,7937.346120852706,10703.442230763649
20,11144.731033494923,8231.789834787656,10494.878913004968,8843.600423371367,8100.170356629314,9001.674028355024,8537.677525603209,8208.234333256527,8231.789834787656,8231.789834787656,8231.789834787656,10509.953230507195
21,11125.729178896245,8546.466704090262,10184.985438470332,9389.740897479422,8374.119067627338,9229.706220178834,8823.729332684663,8527.822312948909,8546.466704090262,8546.466704090262,8546.466704090262,10204.588982648116
22,11107.20762391596,8915.564966644828,9718.0748622493,9492.516743736403,8757.032828530473,9762.163686500677,9156.380854824154,8993.714868483441,8915.564966644828,8915.564966644828,8915.564966644828,9730.54569250763
23,11021.950472265757,9346.35831209044,9376.069150169533,9715.1175084574,8667.521555441535,10229.514973895242,9525.661472854465,9407.75596797642,9346.35831209044,9346.35831209044,9346.35831209044,9390.692423124632
24,10900.603358603194,9913.963948939005,9119.343931221523,9981.455453517232,9126.58621321432,10464.230636171527,10056.258014612406,10097.657092616892,9913.963948939005,9913.963948939005,9913.963948939005,9225.738512580829
25,10673.353041500975,10352.203201393317,8707.248733193033,9735.723055379663,9267.693084227496,10934.09601618728,10511.134405061535,10567.565616052589,10352.203201393317,10352.203201393317,10352.203201393317,8852.491270772442
26,10040.585165925198,10807.432623767105,8465.565339333416,9302.727787082267,9249.441326019329,11201.706918771384,11223.447555247169,11070.745102552304,10807.432623767105,10807.432623767105,10807.432623767105,8600.397773539948
27,9758.2555599624,11228.750510967511,8442.992924541573,9410.247846879922,9502.430580134169,11533.493435025484,11851.189170747592,11500.169723682726,11228.750510967511,11228.750510967511,11228.750510967511,8545.54350803459
