,u10_l1,u10_l10,u10_l2,u10_l3,u10_l4,u10_l5,u10_l6,u10_l7,u10_l8,u10_l9,u1_l10,u5_l2
0,15.714560908198251,15.714560908198251,15.714560908198251,15.714560908198251,15.714560908198251,15.714560908198251,15.714560908198251,15.714560908198251,15.714560908198251,15.714560908198251,15.714560908198251,15.714560908198251
1,41.542135876012416,41.542135876012416,41.542135876012416,41.542135876012416,41.542135876012416,41.542135876012416,41.542135876012416,41.542135876012416,41.542135876012416,41.542135876012416,41.542135876012416,41.542135876012416
2,24.15283169085927,24.15283169085927,24.15283169085927,24.15283169085927,24.15283169085927,24.15283169085927,24.15283169085927,24.15283169085927,24.15283169085927,24.15283169085927,24.15283169085927,24.15283169085927
3,19.410923747923963,19.410923747923963,19.410923747923963,19.410923747923963,19.410923747923963,19.410923747923963,19.410923747923963,19.410923747923963,19.410923747923963,19.410923747923963,19.410923747923963,19.410923747923963
4,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895
5,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895
6,8.74138856945323,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895
7,8.44976088248915,8.787758611946895,8.890220663716544,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,7.496642896800408
8,7.92191630803665,8.787758611946895,8.844472429267677,8.95304411758848,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,5.7107445434865
9,7.282752283397535,8.787758611946895,8.675703615164194,8.881058458272626,8.96673944176182,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,4.119388545050849
10,6.495636319096387,8.787758611946895,8.043079415661028,8.464998376048454,8.900772988585267,8.96636310734778,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,3.3913883264770868
11,5.843552657103864,8.787758611946895,7.207884209517055,8.203494879919951,8.460716782081539,8.885237619004652,8.997038353843177,8.787758611946895,8.787758611946895,8.787758611946895,8.787758611946895,3.0892462029755063
12,5.359719533268229,8.787758611946895,6.620213766698456,7.648406128112118,8.181197619462212,8.406842495029503,8.852041994360622,8.993209769629733,8.787758611946895,8.787758611946895,8.787758611946895,3.107633672924163
13,4.928241836433402,8.787758611946895,6.250133375513969,6.833200450317615,7.68304963865073,8.13900651750372,8.42884243183693,8.868856167229701,8.992148949840809,8.787758611946895,8.787758611946895,2.963660594344663
14,4.466001400966697,8.787758611946895,5.781208039578033,6.319357166752692,6.964402098273108,7.713849894981196,8.106286323797338,8.433330625022181,8.829082338530888,8.992346927281606,8.787758611946895,2.546048872689913
15,3.979649589680216,8.990285359626316,5.2581624687460495,5.95308765567736,6.492797668913057,7.016262044216657,7.5701059553018,8.14971883963623,8.447735723902174,8.839651485557221,8.990285359626316,2.550888232548693
16,3.5971697817539434,8.846362334837242,4.971615522538306,5.761406489393252,6.122496823056541,6.578707175794294,7.042798665728319,7.69455993795196,8.137582586602063,8.479619558258651,9.071401069472794,2.2806825163137625
17,3.374443753699806,8.418689714402982,4.774621815523612,5.472029668435981,5.920134854743069,6.237457846145271,6.680130423368421,7.126203860200789,7.752814246877105,8.158950495487764,9.174759727804089,1.6362383481284275
18,2.9742140413275298,8.192660203947142,4.495517303421956,5.095226359218453,5.653736336963182,5.985848042005844,6.410854119756008,6.729635380780352,7.1741099851336685,7.830556228766855,9.203358363420262,1.1966479067243236
19,2.6461802260206917,7.887402594259187,4.024781251959814,4.649075572828889,5.306640480861153,5.60552508733889,6.130036864618013,6.392724866960909,6.781236440847306,7.227353827794825,9.190810232992064,0.8477887895301989
