,u10_l1,u10_l10,u10_l2,u10_l3,u10_l4,u10_l5,u10_l6,u10_l7,u10_l8,u10_l9,u1_l10,u5_l2
0,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,1679991.167775453,733686.1650297092
1,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378
2,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378
3,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378
4,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378
5,13507.886021915583,13507.886021915583,13507.886021915583,13507.886021915583,13507.886021915583,13507.886021915583,13507.886021915583,13507.886021915583,13507.886021915583,13507.886021915583,13507.886021915583,13507.886021915583
6,13559.105232274109,14668.997330320748,14668.997330320748,14668.997330320748,14668.997330320748,14668.997330320748,14668.997330320748,14668.997330320748,14668.997330320748,14668.997330320748,14668.997330320748,14668.997330320748
7,12679.744520261822,8617.848600546457,9396.43272278232,8617.848600546457,8617.848600546457,8617.848600546457,8617.848600546457,8617.848600546457,8617.848600546457,8617.848600546457,8617.848600546457,9396.43272278232
8,12413.941741780562,8812.241231128119,10032.656629497284,7998.009883925956,8812.241231128119,8812.241231128119,8812.241231128119,8812.241231128119,8812.241231128119,8812.241231128119,8787.082820980193,10032.656629497284
9,12136.657672925618,8070.965806421249,9448.758460993138,8428.770248537901,7413.453369205277,8070.965806421249,8070.965806421249,8070.965806421249,8070.965806421249,8070.965806421249,8012.845949191255,9448.758460993138
10,12613.364577620405,7580.614013640041,7966.258776802952,8959.22121224309,7660.060256188967,7068.4800631154585,7580.614013640041,7580.614013640041,7580.614013640041,7580.614013640041,7495.462446340479,7966.258776802952
11,12316.482088973044,8018.814246092333,8078.656352455733,8626.225056109575,8090.826196550202,7549.923907117002,8018.814246092333,8018.814246092333,8018.814246092333,8018.814246092333,7927.387988046425,8078.656352455733
12,11882.012986780814,7976.382943108328,8247.390920744903,8620.529430339728,7995.401290732918,7570.765599009532,7976.382943108328,7976.382943108328,7976.382943108328,7976.382943108328,7881.336869537204,8029.428213125288
13,10837.263143300135,7946.496628138038,7702.693926400657,8987.684859906858,7953.578061871442,7630.901874291221,7946.496628138038,7946.496628138038,7946.496628138038,7946.496628138038,7852.121100683122,7545.444289683778
14,9874.854696207272,8139.008503895899,7964.101940482224,8776.420478924178,8105.246855309861,7706.654503807917,8147.898606075936,8139.008503895899,8139.008503895899,8139.008503895899,8059.519472021189,7579.83518153306
15,9365.790986238017,8255.203042064304,7310.779631735193,8904.609913353283,8142.620478163612,7815.092778774181,8221.234037729013,8281.225306838021,8255.203042064304,8255.203042064304,8162.641914054874,7265.177532569353
16,9138.558135983596,8267.315025998998,7282.168557807355,8989.186606846202,8198.504871411325,7905.630021979448,8184.958007302624,8264.988117784247,8242.571954102037,8267.315025998998,8167.451491238196,7748.282250665271
