,u10_l1,u10_l10,u10_l2,u10_l3,u10_l4,u10_l5,u10_l6,u10_l7,u10_l8,u10_l9,u1_l10,u5_l2
0,2.8829853293077834,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.868380830634286,2.880009646516244,2.880009646516244,2.880009646516244
1,2.8829853293077834,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.868380830634286,2.880009646516244,2.880009646516244,2.880009646516244
2,2.8829853293077834,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.868380830634286,2.880009646516244,2.880009646516244,2.880009646516244
3,2.8829853293077834,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.868380830634286,2.880009646516244,2.880009646516244,2.880009646516244
4,2.8829853293077834,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.880009646516244,2.868380830634286,2.880009646516244,2.880009646516244,2.880009646516244
5,2.734086641254572,2.7328335074155343,2.7328335074155343,2.7328335074155343,2.7328335074155343,2.7328335074155343,2.7328335074155343,2.7328335074155343,2.7353199072971117,2.7328335074155343,2.7328335074155343,2.7328335074155343
6,1.0945285081082483,2.4958327400525926,2.4958327400525926,2.4958327400525926,2.4958327400525926,2.4958327400525926,2.4958327400525926,2.4958327400525926,2.493482389579824,2.4958327400525926,2.4958327400525926,2.394870513302126
7,0.7194784782141694,2.125412316305041,1.0831285709802532,2.125412316305041,2.125412316305041,2.125412316305041,2.125412316305041,2.125412316305041,2.1155023653476284,2.125412316305041,2.125412316305041,1.238176524833813
8,0.6683836952041512,1.7418289636342386,0.9668773379561072,1.4114403667565198,1.7418289636342386,1.7418289636342386,1.7418289636342386,1.7418289636342386,1.7240907809896666,1.7418289636342386,1.7418289636342386,1.1250292945474911
9,0.6520005763930505,1.4955117900730823,0.7815892963172508,1.1984536619315147,1.3377273424896308,1.4955117900730823,1.4955117900730823,1.4955117900730823,1.4727467263354257,1.4955117900730823,1.4955117900730823,0.982113581004272
10,0.5494711348131054,1.432716580188783,0.6870937003209195,1.0335700684840805,1.2221968892643864,1.328240488027283,1.432716580188783,1.432716580188783,1.4086699815555277,1.432716580188783,1.432716580188783,0.9006292860001538
11,0.4875205130568836,1.3227216821882348,0.54025196542555,0.8641882870134964,1.027045802219419,1.1890671860420226,1.2346323121123877,1.3227216821882348,1.2964302897182345,1.3227216821882348,1.3227216821882348,0.7664909683280519
12,0.4476502137810697,1.2163189959503429,0.4623535917855135,0.6396706515205688,0.853325086004095,0.9981023457238288,1.0905497015589234,1.1501021888271132,1.187856120087732,1.2163189959503429,1.2163189959503429,0.6936022041655103
13,0.405263939496979,1.1654855888059688,0.390872804022927,0.5476806318432615,0.714794175695666,0.8929140046614815,1.0326589149428391,1.0627240257896844,1.0894489881085092,1.1654855888059688,1.1654855888059688,0.6200812165649248
14,0.386371282342181,1.137405000839513,0.3547618296798628,0.5022226861572349,0.6384408596571778,0.7811843344325322,0.9389008554589648,1.016737334738853,1.0602358510961625,1.0832253845066138,1.137405000839513,0.5962990010124912
15,0.3730238822483084,1.024293710890568,0.3308325908842351,0.4461053617891707,0.5816102117797781,0.6784891662530987,0.8253389461119295,0.8935787296287814,1.0089193255545643,1.0230529748486628,1.024293710890568,0.5580080214366643
16,0.3602392019402877,0.9833601004886332,0.2924232794485604,0.383382311138681,0.5330357361317954,0.628978713010356,0.7252305070141081,0.8207710415713738,0.8937974273929223,0.9871960200086924,0.9833601004886332,0.510542918361757
17,0.3327608199342085,0.9808256410865472,0.2622471550627137,0.347366051149509,0.4606161510143152,0.5684273947476887,0.6858899147124109,0.7633826143279713,0.868368708959248,0.9023591267488834,0.9807759063066184,0.4943958542084206
18,0.3149522103769652,0.907329665352354,0.249201058992199,0.3233016692551559,0.431510946007774,0.4882571543452133,0.6304039485914035,0.725885178228264,0.8454921861998534,0.860039744929051,0.906139380660601,0.4681561167583398
19,0.3001533155448199,0.8625600040222678,0.2434339320547719,0.3056224736471118,0.4008090748142409,0.4669928900976692,0.535858266274865,0.6766717587229018,0.7978603926169312,0.8413091966263128,0.8628523899439464,0.4644817727630443
20,0.2900682476572481,0.8277039951638702,0.2218305247029298,0.2855225582044685,0.3668004138587376,0.4271208202332268,0.509319429153697,0.5967022676850295,0.7459573659070505,0.7912865657946998,0.8279787313911764,0.4454832107360045
21,0.2681631664310582,0.7886233371776363,0.2042413154705085,0.2597294002778704,0.3350213859957132,0.4072414588863726,0.471731132088286,0.552898379416777,0.6438346080413915,0.7525794912764806,0.8068622217628939,0.4308018042139377
22,0.2620034446863115,0.7555068248603136,0.1854866388616673,0.2484449197457637,0.3170805999960955,0.3623675371386252,0.4319904916594785,0.529645126238075,0.6088390593150848,0.6649525979455229,0.7797353193167337,0.393739514106284
23,0.2524866744484345,0.6933882989736508,0.1766562092945726,0.2358311463187837,0.2978696839242071,0.344642296614681,0.4028968566440777,0.4840052329970422,0.5911590088897731,0.6315070774903843,0.7250211110816807,0.3856735728921175
24,0.2431438631881096,0.6461390336510432,0.1736976217966385,0.2290992926869877,0.2847224527335316,0.3211214338748505,0.388909453544875,0.4332014244649473,0.5481736014618669,0.6176950997086113,0.7132285459379006,0.3767852591156705
25,0.2241854929228163,0.6266874155520498,0.1690674067815147,0.2171478645817942,0.2747067484923729,0.3048621465880907,0.3681263131688551,0.4273564920826873,0.519679861769003,0.571070609644594,0.7065193989827744,0.3701791299820223
26,0.2153259007079843,0.5803846910348279,0.1641475474640616,0.2130801519199886,0.2682503011294959,0.2971342207502033,0.3576802997529207,0.4053298949419636,0.4943108595141637,0.5435289403360956,0.6651842185178188,0.3665561575229127
27,0.196286175511446,0.5605764095106697,0.1598912738309143,0.2104077670665002,0.2569101666748863,0.2924125793086159,0.3411536383901844,0.3860698636584381,0.4641088756583037,0.5135368145086899,0.6562168563209271,0.3640764981978841
28,0.1671253225007086,0.5333685951107808,0.150129612965689,0.2035310674644701,0.252688632435892,0.2838774415978153,0.3324536900070218,0.3626510788653733,0.4470008473841523,0.48861328593111,0.6409128759095377,0.3448145097341217
29,0.1376858200676673,0.5069442854208325,0.1275976892263931,0.1960880306075355,0.2488128241489997,0.2724043803536978,0.320876167038017,0.3572744758335336,0.4243503448829555,0.4742206484035839,0.6278786265141548,0.3421330586742253
30,0.1286015122633489,0.4818831273585693,0.1090979430347151,0.1805180466709348,0.2344007112329926,0.2632827129669903,0.308749110689663,0.346244579125717,0.4075689406382593,0.4483071466472254,0.6047754574155513,0.3312317308222044
31,0.1174835760085464,0.4670649156881884,0.0998255410976521,0.1704899416443807,0.2215148891107769,0.2516283180066337,0.2895747761430731,0.3316515811901614,0.3989564166382789,0.4449372259556397,0.5876664038846365,0.3158398847595896
32,0.1097761929327983,0.4524665786919117,0.0883509075868456,0.1533615739281051,0.2080038969709647,0.2302533121981622,0.2755854068104637,0.3074485746711096,0.3656830437126812,0.4259509876741555,0.580345392357183,0.3090486334890812
33,0.1030058356411514,0.4182424007956021,0.0809654611140019,0.1444920384597384,0.1904308181452845,0.2159129234085157,0.2614723758972779,0.2975542665325161,0.3315453617373006,0.399100887698934,0.5529192484133874,0.2992045625328955
34,0.0971687067759225,0.3854399315268439,0.0775424937762419,0.130836311939879,0.174129663384061,0.2066352091232004,0.2494574905846714,0.2858088933684833,0.3097065234356485,0.3511353512789,0.5234086225858843,0.293421339186496
35,0.0947208103532948,0.3535402069556778,0.0735909889709499,0.121702813099419,0.1663518336567368,0.1930949757202615,0.2430535856981688,0.2747195861743172,0.2993263389316813,0.34001532404437,0.4978335168393573,0.2855314698589399
36,0.094455241827643,0.3345947334017299,0.0678500316973801,0.1129801065781248,0.1555999782945926,0.180306687330844,0.2350244337927287,0.2647319468304627,0.2939014078352238,0.3216141030543045,0.4836269971257071,0.2824507064999578
37,0.0922983601785222,0.3269852463304308,0.0630673152295558,0.108612638654402,0.1409786091661588,0.174723019834797,0.2184931846501926,0.2536644920419,0.2799832136450277,0.3080304897257609,0.4830253965735762,0.2747317204579702
38,0.0900549377223621,0.3142294013380543,0.059755751671164,0.1020248496096659,0.1358193684378764,0.1683069958791212,0.206087927585121,0.2461350976304232,0.2765356900640366,0.296812245858087,0.4786628262471486,0.272367501413769
39,0.0869225196823345,0.3073194131470098,0.0585836473476056,0.0999453427943531,0.1280553460939742,0.1628475763043334,0.1936652582497378,0.2385789552191395,0.2689625778049746,0.2889512955763141,0.4786628262471486,0.2688608182444073
