,u10_l1,u10_l10,u10_l2,u10_l3,u10_l4,u10_l5,u10_l6,u10_l7,u10_l8,u10_l9,u1_l10,u5_l2
0,24.22116288155123,24.22116288155123,24.22116288155123,24.22116288155123,24.22116288155123,24.22116288155123,24.22116288155123,24.22116288155123,24.22116288155123,24.22116288155123,24.22116288155123,24.22116288155123
1,21.057503119416836,21.057503119416836,21.057503119416836,21.057503119416836,21.057503119416836,21.057503119416836,21.057503119416836,21.057503119416836,21.057503119416836,21.057503119416836,21.057503119416836,21.057503119416836
2,17.296334858581876,17.296334858581876,17.296334858581876,17.296334858581876,17.296334858581876,17.296334858581876,17.296334858581876,17.296334858581876,17.296334858581876,17.296334858581876,17.296334858581876,17.296334858581876
3,15.282042307039804,15.282042307039804,15.282042307039804,15.282042307039804,15.282042307039804,15.282042307039804,15.282042307039804,15.282042307039804,15.282042307039804,15.282042307039804,15.282042307039804,15.282042307039804
4,11.249356177534285,11.249356177534285,11.249356177534285,11.249356177534285,11.249356177534285,11.249356177534285,11.249356177534285,11.249356177534285,11.249356177534285,11.249356177534285,11.249356177534285,11.249356177534285
5,8.975776777150271,8.975776777150271,8.975776777150271,8.975776777150271,8.975776777150271,8.975776777150271,8.975776777150271,8.975776777150271,8.975776777150271,8.975776777150271,8.975776777150271,8.975776777150271
6,8.4702349728376,8.609114554329421,8.609114554329421,8.609114554329421,8.609114554329421,8.609114554329421,8.609114554329421,8.609114554329421,8.609114554329421,8.609114554329421,8.609114554329421,8.938860073043854
7,7.89337557954619,7.912727514310988,8.0218326035871,7.912727514310988,7.912727514310988,7.912727514310988,7.912727514310988,7.912727514310988,7.912727514310988,7.912727514310988,7.912727514310988,7.849251208575278
8,7.024813742571419,7.843230316737618,7.274484301253528,7.554630988547194,7.843230316737618,7.843230316737618,7.843230316737618,7.843230316737618,7.843230316737618,7.843230316737618,7.843230316737618,6.659953713618609
9,6.181023673660669,7.745078474833649,6.43126470096529,6.741826434229867,7.435058168709486,7.745078474833649,7.745078474833649,7.745078474833649,7.745078474833649,7.745078474833649,7.745078474833649,5.5606356296928645
10,5.263518808381926,7.585348346956888,5.560875007923937,5.846491613471738,6.514261057795386,7.209590792615923,7.585348346956888,7.585348346956888,7.585348346956888,7.585348346956888,7.585348346956888,5.065878760871756
11,4.572930236219258,7.404701035423984,4.847360753100674,5.08590861970524,5.693599809011438,6.178268117266495,7.031294837326057,7.404701035423984,7.404701035423984,7.404701035423984,7.404701035423984,4.580285768043996
12,4.069052577666247,7.225278708634968,4.241579479920634,4.450217593518278,5.048827968243006,5.396032819729937,5.991347580985527,6.778752927891003,7.225278708634968,7.225278708634968,7.225278708634968,4.2260192919489725
13,3.6144282403622223,7.094112215214142,3.739938417607342,3.984273475416515,4.444346616148839,4.898119732358207,5.30280779537687,5.798997233672796,6.663627159933178,7.094112215214142,7.094112215214142,3.937978563879212
14,3.174058372809287,6.90096938864169,3.3813812246903274,3.538043271649544,3.966737458409279,4.288391427321624,4.751709812051839,5.09917266167759,5.689885809718691,6.465529618910967,6.90096938864169,3.7044680910010697
15,2.8011589409067272,6.355235716028982,2.9860096868838517,3.1211913920488747,3.5714087354426822,3.7974683692578495,4.207495980420692,4.576961050125025,5.028616904081575,5.402768061531424,6.355235716028982,3.4377868845212025
16,2.464897690748609,5.377835298182289,2.595736248412582,2.7452746055230905,3.1810581189841853,3.420930590884776,3.7545525771585697,4.062958102096659,4.517149391742086,4.773031024150588,5.5404020853749545,2.8244024781124035
17,2.1645929357025047,4.718359673695431,2.28212100688066,2.408160238940587,2.7523392059190006,3.064271303735672,3.3592289517110565,3.6033939416852014,4.029248044936548,4.3010819145704655,5.059510093677572,2.378862969249256
18,1.9685280310168605,4.312672964765542,2.012582251324249,2.124594806309087,2.399638567361002,2.6744893698535503,3.0423919631000977,3.272346775975127,3.588411530242598,3.903312515969185,4.790194058521252,2.327706926013338
19,1.7945211345137315,3.9414642432365383,1.7651236677024178,1.9416847331753493,2.1149292790517857,2.3370361678496496,2.6498486372025085,2.9713583839265763,3.2907977168431124,3.6020624231676237,4.553688742824872,2.1270009790160977
20,1.6754840177703196,3.668973708696784,1.6036135592251384,1.7514979206543355,1.9189508256580656,2.05499392104608,2.3073053272498623,2.567483486693648,3.0006965622483337,3.3746930758971545,4.389144648475695,1.9632498490521215
21,1.5374711793260647,3.4778850801710064,1.4743139332838036,1.6072342650395408,1.734410646207278,1.8886207231246332,2.0467171686272736,2.274222090194637,2.6402648319876114,3.158417724252432,4.272911470542756,1.8466649534940385
22,1.4148673911732703,3.259438137136267,1.347650458141394,1.431531391367846,1.599542724270288,1.7098908705505085,1.887511966418048,2.02515538391336,2.340935753200478,2.8272762144259884,4.111270034031861,1.762426463386716
23,1.317045333071453,2.9194729899697194,1.2476734341376945,1.3141907341399832,1.4497741545707847,1.5751539088140678,1.7131862112742484,1.8637237662335733,2.0568651704596053,2.5553672323485377,3.8174032292627897,1.6363283318868898
