,u10_l1,u10_l10,u10_l2,u10_l3,u10_l4,u10_l5,u10_l6,u10_l7,u10_l8,u10_l9,u1_l10,u5_l2
0,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092
1,880299.4117118487,880299.4117118487,880299.4117118487,880299.4117118487,880299.4117118487,880299.4117118487,880299.4117118487,880299.4117118487,880299.4117118487,880299.4117118487,880299.4117118487,880299.4117118487
2,682390.5578325315,682390.5578325315,682390.5578325315,682390.5578325315,682390.5578325315,682390.5578325315,682390.5578325315,682390.5578325315,682390.5578325315,682390.5578325315,682390.5578325315,682390.5578325315
3,615471.4527369885,615471.4527369885,615471.4527369885,615471.4527369885,615471.4527369885,615471.4527369885,615471.4527369885,615471.4527369885,615471.4527369885,615471.4527369885,615471.4527369885,615471.4527369885
4,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905
5,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905
6,598498.3334371854,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905
7,522177.9455322239,550299.8049931905,636805.1549790754,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,636805.1549790754
8,438763.6937137415,550299.8049931905,599197.4990971442,662293.3861212615,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,599197.4990971442
9,386903.5909788008,550299.8049931905,522030.87147038407,658427.2428098086,621291.4360123306,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,522030.87147038407
10,360487.6953572294,550299.8049931905,460554.8266967604,603889.4860544878,630836.97821397,591941.3034549272,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,460554.8266967604
11,344544.82161977974,550299.8049931905,418011.9301710335,534646.5812504904,620978.6949625417,600652.2466697176,579101.8194648232,550299.8049931905,550299.8049931905,550299.8049931905,550299.8049931905,418011.9301710335
12,326799.5317438,550299.8049931905,386447.3817700869,486663.6364364429,594697.3129989089,596458.8324702539,585124.4725113153,570620.8381122038,550299.8049931905,550299.8049931905,550299.8049931905,386447.3817700869
13,297877.477746081,550299.8049931905,371920.5623124712,456604.28768785245,565610.918378263,579153.3489582667,593993.817453377,590736.5884997387,573315.6277440471,550299.8049931905,550299.8049931905,371920.5623124712
14,282312.3439465676,550299.8049931905,367526.6000746221,434664.4406933321,529354.3168533045,574625.787969608,605019.7344477196,597842.809264302,590880.1554450204,566770.7423245438,550299.8049931905,367526.6000746221
15,271674.1079626469,555997.9597584096,336101.0816494231,418481.50783788855,498171.683540744,544680.8230852076,612718.8420739569,609176.7314209802,594429.1910244146,582127.2262574225,555997.9597584096,336101.0816494231
16,258359.38269681836,571023.3610662846,302326.2468558234,405306.924278552,472112.7732153744,516193.6377648666,604669.5742609091,615608.9889839459,605783.1049032862,584924.873232451,571023.3622443222,302326.2468558234
17,252980.7580638536,573642.6314829208,289135.7030468624,393753.71917727607,446534.6902937323,486305.3254691514,586824.0984659233,605208.8761365755,617278.2247094585,594367.1668281958,573642.6380849299,289135.7030468624
18,249576.31706755064,577871.8222379428,264095.0913300768,380262.1917792635,424566.4322965381,467255.9337514119,563987.3970051184,589545.2250957586,616612.58901758,601606.6437589253,577872.2949153811,264095.0913300768
19,236063.88991786333,580562.5631857584,247849.4408130926,349464.83159823634,404430.3782176152,441957.996779374,539143.2644725173,568339.9258572345,608526.8288723879,609123.6119421789,580563.8642501951,247849.4408130926
20,217863.72054729715,588873.0839349593,236848.2889113874,326618.4627349758,392241.91149264295,410466.0435111886,514232.1487916334,548354.4032584197,593497.9673314972,600742.446712737,588559.9913565031,236848.2889113874
21,199288.44970094512,597064.7974235449,218156.52512548392,302658.1672327149,384487.1098367792,386567.5980806431,492422.0756153001,525930.339694106,567777.0515039092,584175.3280761183,596840.0967287038,218156.52512548392
22,173818.44280160262,591864.095600052,203605.10192095276,276552.8286897267,376961.7146985216,382190.61124733713,480744.67702203785,502127.7531270425,542380.3607597834,564826.4405087446,600136.7869188157,203605.10192095276
23,161970.66141902615,579166.1009310319,188996.22949474253,263259.8828800764,361020.998520504,377705.6966085944,466952.2153403485,475855.7982677097,520529.768527998,541061.7300786308,599858.4573915947,188996.22949474253
24,148565.91324074552,563817.6543567947,175609.1114220488,254432.91812241304,353413.9864906236,366232.6749515512,454350.03875267325,458476.1999653409,506459.8798902905,519254.70196613367,600654.2101867559,175609.1114220488
