,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,Target,Hypothesis
0,-9.410669994625781,-8.938826488789411,-9.616958426105011,-9.864199283617417,-8.426029080000173,-8.687332956448289,-8.724958207912728,-8.848794212493932,-9.921874167622267,-9.284372791032903,-8.108633626363185,-9.879910639369228,-8.271915792907578,-8.24541894770394,-11093858.959368471,Poor
1,-4.106699946257805,0.6117351121058832,-6.169584261050103,-8.641992836174172,5.739709199998266,3.1266704355171093,2.7504179208727173,1.5120578750606803,-9.21874167622267,-2.8437279103290214,8.91366373636815,-8.799106393692293,7.280842070924219,7.545810522960604,-3084463.388722469,Global
2,-8.976126687590927,3.0483723093130966,1.035027372697506,1.9502650647810214,-0.32942751379995805,-4.340236782860176,-4.045485633964567,1.230178106527223,-2.0790512790594695,5.774014193577992,-1.6303122930824614,-7.1219215844934425,-6.981866111586459,-8.895172995683524,-1485738.3432144932,Global
3,4.360743874072915,-4.153652909917229,-6.024522555993139,6.627278446210422,1.359822394492621,-8.353205015750385,0.8999714786144075,-6.820825108654491,3.5352477140592082,-7.63055470241847,-1.1000786775986242,7.759648683143979,5.945354599906203,-8.640425434727472,-1937610.0540928927,Global
4,9.215755129335562,3.1841078475204334,4.3755216644886925,4.871535302681931,7.75472703771274,-7.32108664848414,5.539491612111604,6.759830243906503,6.586095278168564,-9.416860069603823,-2.1925101744683095,-1.2549601566391821,0.41270127022663594,-0.14254651668631624,-2722359.5590013904,Global
5,-8.790407345453549,-9.686794228363281,-8.3827094789907,-8.283699119153091,-8.743934147689034,-9.806925275371787,-9.702336629842003,-9.032424519203817,-8.153745891652681,-9.618728633422965,-8.206774667868785,-8.027457335245867,-9.963600450408359,-9.724998136838135,-10656269.783375153,Poor
6,-8.852204507261023,-8.486618053762337,-9.83790167497078,-9.78596191443344,-8.599910786067529,-9.540483565769966,-9.783545474455853,-8.167536185014805,-8.433410706929589,-8.545161372133295,-9.17532270610683,-9.091863065454094,-9.761624331152067,-8.963946684976227,-11129304.403001362,Poor
7,-8.156830784396842,-9.53003061839004,-9.129351571763046,-9.230454371580322,-8.223328138528974,-8.82357917358994,-9.858938032884774,-8.835283365202109,-8.081800928377126,-9.110633494281398,-8.688671157366025,-8.257034781276127,-8.773463080738072,-8.239616669579664,-9943250.071815906,Poor
8,-8.331680569361641,-9.944971239743495,-9.997347141900807,-8.928518055970775,-9.196714914386634,-9.692739725930563,-8.685702113924812,-8.684097764079311,-9.475498650900008,-9.956025407482525,-9.803860335046366,-8.971968494892298,-9.047620786786812,-8.68698006499694,-12070887.53234571,Poor
9,-8.134322212260635,-8.996510020148817,-9.88385329780176,-8.19193852942712,-9.282595627533949,-8.94225054336613,-9.405631478662801,-8.279911232841846,-8.149692162835628,-9.103073966910047,-9.920801175974846,-9.664489055988142,-9.066022788236742,-9.659558861751906,-10816606.211034585,Poor
10,-8.658678494998643,-8.479141083122709,-9.67510232246816,-8.54905956748597,-8.093993960415728,-8.904416098103765,-8.241384199910824,-8.916671076798139,-9.130026171164074,-9.85940410217941,-8.609026392104811,-8.614878966232835,-8.116091807372845,-9.089741619250809,-9674513.441357644,Poor
11,-8.496145124814744,-8.026161333282216,-9.207538735542656,-8.635178115693712,-9.490857313510142,-8.287098040111424,-8.283517946940515,-9.51928640311575,-8.7479681394969,-9.513891893903386,-8.741416399538608,-9.906971787816836,-8.272962885570376,-9.916200540768479,-10140697.685197338,Poor
12,-8.658677351771017,-8.479137451708867,-9.67510010780465,-8.549058137928435,-8.093996487032333,-8.904413112387925,-8.241383930762012,-8.916673438989923,-9.130023008920244,-9.859403136378887,-8.609025598829806,-8.614880965874343,-8.116091035407198,-9.089745388856594,-9674509.75231021,Poor
13,-8.976126689999102,3.0483723008687402,1.0350274082514135,1.950265085787457,-0.3294274905788807,-4.340236769234577,-4.045485654050564,1.2301781526318891,-2.0790512910450323,5.774014235226858,-1.63031224310193,-7.12192156675681,-6.981866105424334,-8.895172981128123,-1485738.3423904488,Global
14,-8.97612649308203,3.0483723044396696,1.0350273792119442,1.9502650407910898,-0.3294274586741232,-4.340236820426969,-4.045485518506922,1.2301781262945581,-2.0790512757388195,5.774014165128959,-1.6303121890598997,-7.12192151007778,-6.98186598146666,-8.895172873108217,-1485738.2471295327,Global
15,-8.976128091698765,3.048375119678414,1.0350308190554836,1.950264030683489,-0.3294277371107641,-4.340237537793771,-4.045486143324358,1.2301761525443722,-2.079046911459387,5.774016349723545,-1.6303135399845685,-7.121919144968574,-6.981866140580155,-8.895172799187474,-1485738.5470771887,Global
16,-8.976125481304893,3.048370178822769,1.035027444295773,1.9502657270382493,-0.3294277159909549,-4.340240731023391,-4.045482450803345,1.2301747826244618,-2.079050549472376,5.77401617073543,-1.6303100266138424,-7.121921205900006,-6.981865003246906,-8.89516802642049,-1485737.9122418882,Global
17,-8.976126963884866,3.0483753040792734,1.0350304572534528,1.9502682179030333,-0.32942572062949527,-4.340237827620285,-4.045482089727857,1.2301767418248666,-2.0790421506587893,5.774019396212368,-1.6303121795643345,-7.121922291837208,-6.981861196319595,-8.89517229898611,-1485738.0331559838,Global
