,No Hypothesis
0,4438859.065343004
1,3875266.039024489
2,2129718.500406675
3,1399925.5595505813
4,1399925.5595505813
5,1399925.5595505813
6,1399925.5595505813
7,1399925.5595505813
8,1139148.4098180088
9,1139148.4098180088
10,1139148.4098180088
11,1139148.4098180088
12,1139148.4098180088
13,1139148.4098180088
14,1139148.4098180088
15,1139148.4098180088
16,1139148.4098180088
17,1139148.4098180088
18,970901.4586556376
19,970901.4586556376
20,970901.4586556376
21,970901.4586556376
22,970901.4586556376
23,970901.4586556376
24,970901.4586556376
25,970901.4586556376
26,970901.4586556376
27,970901.4586556376
28,970901.4586556376
29,970901.4586556376
30,970901.4586556376
31,867446.9358545751
32,696213.8352566647
33,696213.8352566647
34,696213.8352566647
35,696213.8352566647
36,630371.410613732
37,630371.410613732
38,630371.410613732
39,630371.410613732
40,630371.410613732
41,630371.410613732
42,630371.410613732
43,399567.6420145147
44,399567.6420145147
45,399567.6420145147
46,399567.6420145147
47,399567.6420145147
48,399567.6420145147
49,399567.6420145147
50,399567.6420145147
51,399567.6420145147
52,399567.6420145147
53,399567.6420145147
54,399567.6420145147
55,399567.6420145147
56,399567.6420145147
57,399567.6420145147
58,390659.9261282525
59,390659.9261282525
60,390659.9261282525
61,211081.35776326703
62,154825.00910142573
63,154825.00910142573
64,154825.00910142573
65,154825.00910142573
66,154825.00910142573
67,154825.00910142573
68,154825.00910142573
69,154825.00910142573
70,154825.00910142573
71,154825.00910142573
72,154825.00910142573
73,154825.00910142573
74,154825.00910142573
75,154825.00910142573
76,154825.00910142573
77,154825.00910142573
78,154825.00910142573
79,149717.0428436488
80,149717.0428436488
81,149717.0428436488
82,149717.0428436488
83,149717.0428436488
84,112192.6735182446
85,112192.6735182446
86,106963.9224557966
87,106963.9224557966
88,106963.9224557966
89,106963.9224557966
90,106963.9224557966
91,97473.5062094497
92,97473.5062094497
93,88337.2050532901
94,88337.2050532901
95,88337.2050532901
96,88337.2050532901
97,81210.17152491095
98,81210.17152491095
99,81210.17152491095
100,81210.17152491095
101,81210.17152491095
102,81210.17152491095
103,81210.17152491095
104,81210.17152491095
